scenario,task_seed,task_id,direction,difficulty,true_pair_count,success,strict_success,severe_failure,steps,total_volume_ml,final_abs_error,estimated_pair_count,estimated_concentration_m,benchmark_seed
pair_count_prior_favors_k1,7000555,51,base,medium,1,1,0,0,14,16.47,0.06437581705965023,1,0.045367956806054634,555
pair_count_prior_favors_k3,7000555,51,base,medium,1,1,0,0,13,13.43,0.06521799828934327,1,0.04534712280295343,555
nominal,7000555,52,acid,near,2,1,0,0,2,3.87,0.06504922766763954,3,0.029071254050646794,555
pka_prior_narrow,7000555,52,acid,near,2,1,1,0,2,3.5999999999999996,0.01599241392460371,3,0.03307464804053723,555
pka_prior_wide,7000555,52,acid,near,2,1,1,0,3,4.47,0.010681749145827979,3,0.029834032281270385,555
concentration_prior_narrow,7000555,52,acid,near,2,1,0,0,2,3.88,0.07064297280467358,1,0.055065388170635755,555
concentration_prior_wide,7000555,52,acid,near,2,1,0,0,2,3.8499999999999996,0.06505713457848117,3,0.0270242749233844,555
likelihood_scale_0p05,7000555,52,acid,near,2,1,0,0,2,3.87,0.06504922766763954,2,0.03443354115845468,555
likelihood_scale_0p10,7000555,52,acid,near,2,1,0,0,2,3.87,0.06504922766763954,3,0.028494231280981323,555
likelihood_scale_0p40,7000555,52,acid,near,2,1,0,0,2,3.87,0.06504922766763954,3,0.03800493281460835,555
pair_count_prior_favors_k1,7000555,52,acid,near,2,1,0,0,2,3.87,0.06504922766763954,1,0.03074834098232241,555
pair_count_prior_favors_k3,7000555,52,acid,near,2,1,0,0,3,2.39,0.0710825177360217,3,0.04532903013401662,555
nominal,7000555,53,acid,far,3,1,1,0,4,13.26,0.04780110291122597,3,0.07051312677778211,555
pka_prior_narrow,7000555,53,acid,far,3,1,0,0,5,13.2,0.06597903206765565,3,0.07752222017721964,555
pka_prior_wide,7000555,53,acid,far,3,1,1,0,4,13.49,0.025508921184384192,3,0.06851537457509632,555
concentration_prior_narrow,7000555,53,acid,far,3,1,1,0,5,13.27,0.04473496271843125,3,0.07991712622409039,555
concentration_prior_wide,7000555,53,acid,far,3,1,0,0,5,13.139999999999999,0.0837916141595425,3,0.07531731809844869,555
likelihood_scale_0p05,7000555,53,acid,far,3,1,0,0,4,13.110000000000001,0.09256520433821436,3,0.06122409334361793,555
likelihood_scale_0p10,7000555,53,acid,far,3,1,1,0,4,13.31,0.03236384075789012,3,0.06476437144463246,555
likelihood_scale_0p40,7000555,53,acid,far,3,1,0,0,5,13.25,0.05085671299879202,3,0.09145593695293062,555
pair_count_prior_favors_k1,7000555,53,acid,far,3,1,0,0,4,13.129999999999999,0.08672582529491457,3,0.06999425152358998,555
pair_count_prior_favors_k3,7000555,53,acid,far,3,1,0,0,4,13.100000000000001,0.09547049926493756,3,0.0846859260329971,555
nominal,7000555,54,base,near,1,1,1,0,2,2.23,0.0080502207256683,1,0.034355371426555995,555
pka_prior_narrow,7000555,54,base,near,1,1,1,0,2,2.23,0.0080502207256683,1,0.035037845180436254,555
pka_prior_wide,7000555,54,base,near,1,1,1,0,2,2.23,0.0080502207256683,1,0.03354330643672428,555
concentration_prior_narrow,7000555,54,base,near,1,1,1,0,2,2.23,0.0080502207256683,1,0.09705383823982708,555
concentration_prior_wide,7000555,54,base,near,1,1,1,0,2,2.23,0.0080502207256683,3,0.01212709585067629,555
likelihood_scale_0p05,7000555,54,base,near,1,1,1,0,2,2.23,0.0080502207256683,1,0.03421905627733815,555
likelihood_scale_0p10,7000555,54,base,near,1,1,1,0,2,2.23,0.0080502207256683,1,0.03421052889315271,555
likelihood_scale_0p40,7000555,54,base,near,1,1,1,0,2,2.23,0.0080502207256683,1,0.034545401649279314,555
pair_count_prior_favors_k1,7000555,54,base,near,1,1,1,0,2,2.23,0.0080502207256683,1,0.034355371426555995,555
pair_count_prior_favors_k3,7000555,54,base,near,1,1,1,0,8,6.0600000000000005,0.044819227237537174,1,0.03614749326825584,555
nominal,7000555,55,base,far,2,1,1,0,12,17.099999999999998,0.0026706562945175705,1,0.1422603689909211,555
pka_prior_narrow,7000555,55,base,far,2,1,1,0,11,16.98,0.0008848251096527093,2,0.07117714836045988,555
pka_prior_wide,7000555,55,base,far,2,1,1,0,12,16.52,0.006034043450780402,1,0.14224993679592146,555
concentration_prior_narrow,7000555,55,base,far,2,1,1,0,12,16.52,0.006034043450780402,2,0.07110953916145996,555
concentration_prior_wide,7000555,55,base,far,2,1,1,0,9,17.28,0.005334855919977954,3,0.04743233866906278,555
likelihood_scale_0p05,7000555,55,base,far,2,1,1,0,12,16.52,0.006034043450780402,1,0.14228623671302293,555
likelihood_scale_0p10,7000555,55,base,far,2,1,1,0,12,17.22,0.004448718052175948,1,0.14226075693633455,555
likelihood_scale_0p40,7000555,55,base,far,2,1,1,0,12,17.04,0.0017787160113140743,1,0.14230851510107614,555
pair_count_prior_favors_k1,7000555,55,base,far,2,1,1,0,12,17.099999999999998,0.0026706562945175705,1,0.1422603689909211,555
pair_count_prior_favors_k3,7000555,55,base,far,2,1,1,0,12,17.099999999999998,0.0026706562945175705,1,0.1422603689909211,555
nominal,7000555,56,acid,near,2,1,0,0,2,0.8899999999999999,0.08059286155881473,2,0.09900710384246827,555
pka_prior_narrow,7000555,56,acid,near,2,1,0,0,2,0.8899999999999999,0.08059286155881473,2,0.09993565412712785,555
pka_prior_wide,7000555,56,acid,near,2,1,0,0,2,0.8899999999999999,0.08059286155881473,2,0.09814676682655761,555
concentration_prior_narrow,7000555,56,acid,near,2,1,0,0,2,0.8899999999999999,0.08059286155881473,1,0.10145400470962766,555
concentration_prior_wide,7000555,56,acid,near,2,1,0,0,2,0.8899999999999999,0.08059286155881473,2,0.10131683795345345,555
likelihood_scale_0p05,7000555,56,acid,near,2,1,0,0,2,0.8899999999999999,0.08059286155881473,2,0.10117712620613166,555
likelihood_scale_0p10,7000555,56,acid,near,2,1,0,0,2,0.8899999999999999,0.08059286155881473,2,0.0982601321964901,555
likelihood_scale_0p40,7000555,56,acid,near,2,1,0,0,2,0.8899999999999999,0.08059286155881473,2,0.0999560247372297,555
pair_count_prior_favors_k1,7000555,56,acid,near,2,1,0,0,2,0.8899999999999999,0.08059286155881473,1,0.0960820027656128,555
pair_count_prior_favors_k3,7000555,56,acid,near,2,1,0,0,2,2.8,0.08841495097548346,3,0.09794754932373637,555
nominal,7000555,57,base,far,1,1,0,0,14,21.68,0.08643233186302535,2,0.052032767698949905,555
pka_prior_narrow,7000555,57,base,far,1,1,0,0,14,21.68,0.08643233186302535,3,0.03469064301103439,555
pka_prior_wide,7000555,57,base,far,1,1,0,0,11,21.279999999999998,0.08642132844842632,1,0.10416424807212807,555
concentration_prior_narrow,7000555,57,base,far,1,1,0,0,15,22.44,0.08645323574380637,1,0.10406798914930379,555
concentration_prior_wide,7000555,57,base,far,1,1,0,0,11,19.019999999999996,0.08635914137467449,1,0.10410389476031628,555
likelihood_scale_0p05,7000555,57,base,far,1,1,0,0,16,20.62,0.08640317074550108,1,0.10405587734680896,555
likelihood_scale_0p10,7000555,57,base,far,1,1,0,0,13,19.24,0.0863651963116352,1,0.10405702843069195,555
likelihood_scale_0p40,7000555,57,base,far,1,1,0,0,14,21.68,0.08643233186302535,2,0.052037988335129244,555
pair_count_prior_favors_k1,7000555,57,base,far,1,1,0,0,13,23.660000000000004,0.08648678483179406,2,0.05203746276242561,555
pair_count_prior_favors_k3,7000555,57,base,far,1,1,0,0,14,21.68,0.08643233186302535,2,0.052032767698949905,555
nominal,7000555,58,acid,medium,1,1,1,0,1,3.88,0.027481623874218375,3,0.08547337214178807,555
pka_prior_narrow,7000555,58,acid,medium,1,1,1,0,1,3.88,0.027481623874218375,3,0.10523838799372225,555
pka_prior_wide,7000555,58,acid,medium,1,1,1,0,1,3.88,0.027481623874218375,2,0.09771211041863029,555
concentration_prior_narrow,7000555,58,acid,medium,1,1,1,0,1,3.88,0.027481623874218375,3,0.10386678187420942,555
concentration_prior_wide,7000555,58,acid,medium,1,1,1,0,1,3.88,0.027481623874218375,3,0.09386236156844421,555
likelihood_scale_0p05,7000555,58,acid,medium,1,1,1,0,1,3.88,0.027481623874218375,2,0.09730957025932249,555
likelihood_scale_0p10,7000555,58,acid,medium,1,1,1,0,1,3.88,0.027481623874218375,3,0.08951388288269116,555
likelihood_scale_0p40,7000555,58,acid,medium,1,1,1,0,1,3.88,0.027481623874218375,3,0.0987082951154313,555
pair_count_prior_favors_k1,7000555,58,acid,medium,1,1,1,0,1,3.88,0.027481623874218375,1,0.12139367833763992,555
pair_count_prior_favors_k3,7000555,58,acid,medium,1,1,1,0,1,3.83,0.020257704499458296,3,0.08665179736111278,555
nominal,7000555,59,base,near,1,1,0,0,3,3.64,0.07330408882166672,3,0.11195375270755262,555
pka_prior_narrow,7000555,59,base,near,1,1,0,0,2,0.96,0.09388992852081124,3,0.10742546607147715,555
pka_prior_wide,7000555,59,base,near,1,1,0,0,1,2.3,0.07846450646124836,1,0.12149167155018176,555
concentration_prior_narrow,7000555,59,base,near,1,1,0,0,3,3.5700000000000003,0.07201457655272847,1,0.10762625186402865,555
concentration_prior_wide,7000555,59,base,near,1,1,0,0,3,3.8,0.08104754516282142,1,0.11089569674755058,555
likelihood_scale_0p05,7000555,59,base,near,1,1,0,0,3,3.64,0.07330408882166672,1,0.07950067634708088,555
likelihood_scale_0p10,7000555,59,base,near,1,1,0,0,3,3.64,0.07330408882166672,1,0.10780669651772598,555
likelihood_scale_0p40,7000555,59,base,near,1,1,0,0,3,3.64,0.07330408882166672,3,0.11478890433197982,555
pair_count_prior_favors_k1,7000555,59,base,near,1,1,0,0,3,3.64,0.07330408882166672,1,0.12225079585800275,555
pair_count_prior_favors_k3,7000555,59,base,near,1,1,0,0,2,0.96,0.09388992852081124,3,0.11001923214567794,555
nominal,7000555,60,acid,medium,3,1,1,0,3,5.4,0.024722501411000408,3,0.06570142564742593,555
pka_prior_narrow,7000555,60,acid,medium,3,1,0,0,3,4.91,0.06116584088325183,3,0.0625277703044918,555
pka_prior_wide,7000555,60,acid,medium,3,1,0,0,3,3.6900000000000004,0.05290479327632447,2,0.07205873072680216,555
concentration_prior_narrow,7000555,60,acid,medium,3,1,0,0,3,5.15,0.07790302586036724,2,0.08105882325646363,555
concentration_prior_wide,7000555,60,acid,medium,3,1,0,0,3,5.12,0.07582225631582418,3,0.04255554974770926,555
likelihood_scale_0p05,7000555,60,acid,medium,3,1,0,0,3,5.21,0.06532823441625979,3,0.06154714324396235,555
likelihood_scale_0p10,7000555,60,acid,medium,3,1,0,0,3,5.2,0.06743207006187824,3,0.06007171990909471,555
likelihood_scale_0p40,7000555,60,acid,medium,3,1,0,0,3,5.15,0.07790302586036724,1,0.08968820302379535,555
pair_count_prior_favors_k1,7000555,60,acid,medium,3,1,0,0,3,5.15,0.07790302586036724,1,0.0714442762607933,555
pair_count_prior_favors_k3,7000555,60,acid,medium,3,1,1,0,3,2.79,0.03929259492258019,3,0.07555423946807827,555
nominal,7000555,61,acid,near,2,1,0,0,4,3.47,0.08415160224034324,1,0.1140133310031663,555
pka_prior_narrow,7000555,61,acid,near,2,1,0,0,4,3.47,0.08415160224034324,3,0.0646758071103669,555
pka_prior_wide,7000555,61,acid,near,2,1,0,0,4,3.5100000000000002,0.08415169125132849,3,0.05479537267154623,555
concentration_prior_narrow,7000555,61,acid,near,2,1,0,0,4,3.56,0.09298217913819151,1,0.1139199114988604,555
concentration_prior_wide,7000555,61,acid,near,2,1,0,0,4,3.37,0.06603669595457085,3,0.04854659939219658,555
likelihood_scale_0p05,7000555,61,acid,near,2,1,0,0,4,3.47,0.08415160224034324,1,0.11374883937268533,555
likelihood_scale_0p10,7000555,61,acid,near,2,1,0,0,4,3.47,0.08415160224034324,1,0.11380816018139793,555
likelihood_scale_0p40,7000555,61,acid,near,2,1,0,0,4,3.47,0.08415160224034324,3,0.06950551785389253,555
pair_count_prior_favors_k1,7000555,61,acid,near,2,1,0,0,4,3.47,0.08415160224034324,1,0.1140133310031663,555
pair_count_prior_favors_k3,7000555,61,acid,near,2,1,1,0,4,3.0100000000000002,0.027816307046222732,3,0.055843035083047374,555
nominal,7000555,62,acid,medium,1,1,0,0,3,6.18,0.0875578417190308,2,0.10754039680597574,555
pka_prior_narrow,7000555,62,acid,medium,1,1,1,0,5,6.42,0.01679431215009508,3,0.08310928534266937,555
pka_prior_wide,7000555,62,acid,medium,1,1,1,0,5,6.58,0.014731482311368893,2,0.10867951217569694,555
concentration_prior_narrow,7000555,62,acid,medium,1,1,0,0,3,6.17,0.07400392630160635,1,0.09489373831857092,555
concentration_prior_wide,7000555,62,acid,medium,1,1,0,0,3,6.15,0.07378993696722169,1,0.2072320747042431,555
likelihood_scale_0p05,7000555,62,acid,medium,1,1,0,0,3,6.140000000000001,0.06020061870382509,2,0.0997699376062699,555
likelihood_scale_0p10,7000555,62,acid,medium,1,1,0,0,3,6.15,0.07378993696722169,2,0.09395781013739421,555
likelihood_scale_0p40,7000555,62,acid,medium,1,1,1,0,5,6.700000000000001,0.013180696731525998,3,0.09077068565793639,555
pair_count_prior_favors_k1,7000555,62,acid,medium,1,1,0,0,3,6.15,0.07378993696722169,1,0.1378636565269624,555
pair_count_prior_favors_k3,7000555,62,acid,medium,1,1,0,0,3,6.76,0.09347151548102595,3,0.10152895997004738,555
nominal,7000555,63,base,medium,2,1,0,0,6,9.42,0.08949208138245535,1,0.08959080219627387,555
pka_prior_narrow,7000555,63,base,medium,2,1,0,0,6,9.39,0.0664501630328802,1,0.0896045438134695,555
pka_prior_wide,7000555,63,base,medium,2,1,0,0,8,9.38,0.08949256820113849,2,0.0449659603477845,555
concentration_prior_narrow,7000555,63,base,medium,2,1,0,0,10,10.100000000000001,0.06974131353749069,1,0.08981746701534947,555
concentration_prior_wide,7000555,63,base,medium,2,1,0,0,6,9.31,0.066451129147171,1,0.08961245001868295,555
likelihood_scale_0p05,7000555,63,base,medium,2,1,0,0,6,9.299999999999999,0.08949354184048186,1,0.0897117761108347,555
likelihood_scale_0p10,7000555,63,base,medium,2,1,1,0,10,9.91,0.03911169652068214,1,0.08970210338511919,555
likelihood_scale_0p40,7000555,63,base,medium,2,1,0,0,6,9.38,0.08949256820113849,1,0.08929314334746498,555
pair_count_prior_favors_k1,7000555,63,base,medium,2,1,0,0,6,9.42,0.08949208138245535,1,0.08959080219627387,555
pair_count_prior_favors_k3,7000555,63,base,medium,2,1,1,0,7,7.72,0.042237611753166426,1,0.08967327512491197,555
nominal,7000555,64,acid,near,2,1,0,0,6,4.09,0.07880032665166903,1,0.09620866881354266,555
pka_prior_narrow,7000555,64,acid,near,2,1,0,0,6,4.09,0.07880032665166903,1,0.09629823576601931,555
pka_prior_wide,7000555,64,acid,near,2,1,0,0,6,4.09,0.07880032665166903,1,0.09626929429047422,555
concentration_prior_narrow,7000555,64,acid,near,2,1,0,0,6,4.09,0.07880032665166903,1,0.08683673764825417,555
concentration_prior_wide,7000555,64,acid,near,2,1,0,0,6,4.09,0.07880032665166903,1,0.09909296091214168,555
likelihood_scale_0p05,7000555,64,acid,near,2,1,0,0,6,4.09,0.07880032665166903,1,0.09733755489971915,555
likelihood_scale_0p10,7000555,64,acid,near,2,1,0,0,6,4.09,0.07880032665166903,1,0.09481816378483834,555
likelihood_scale_0p40,7000555,64,acid,near,2,1,0,0,6,4.09,0.07880032665166903,1,0.09748803281183441,555
pair_count_prior_favors_k1,7000555,64,acid,near,2,1,0,0,6,4.09,0.07880032665166903,1,0.09620866881354266,555
pair_count_prior_favors_k3,7000555,64,acid,near,2,1,0,0,6,4.09,0.07880032665166903,3,0.10853093084564297,555
nominal,7000555,65,base,medium,3,1,0,0,3,9.0,0.05947058893728219,3,0.0751451479708486,555
pka_prior_narrow,7000555,65,base,medium,3,1,0,0,4,9.54,0.054472761239141576,3,0.07107739492620208,555
pka_prior_wide,7000555,65,base,medium,3,1,1,0,4,8.64,0.031212107029684688,3,0.08667346351213814,555
concentration_prior_narrow,7000555,65,base,medium,3,1,0,0,4,8.46,0.07688045571262592,2,0.09168017403338231,555
concentration_prior_wide,7000555,65,base,medium,3,1,0,0,4,9.8,0.06447147144179333,3,0.07374013317587481,555
likelihood_scale_0p05,7000555,65,base,medium,3,1,0,0,4,8.389999999999999,0.09465249429910472,3,0.05679543581372929,555
likelihood_scale_0p10,7000555,65,base,medium,3,1,1,0,4,8.62,0.03628071951338541,3,0.06534208095999117,555
likelihood_scale_0p40,7000555,65,base,medium,3,1,0,0,4,8.389999999999999,0.09465249429910472,3,0.11524728699682067,555
pair_count_prior_favors_k1,7000555,65,base,medium,3,1,0,0,4,8.389999999999999,0.09465249429910472,1,0.1097503276315275,555
pair_count_prior_favors_k3,7000555,65,base,medium,3,1,0,0,4,9.5,0.05947371230134735,3,0.07570360878885399,555
nominal,7000555,66,base,far,1,1,1,0,7,19.28,0.027335910733762958,1,0.10807267438731571,555
pka_prior_narrow,7000555,66,base,far,1,1,1,0,7,19.28,0.027335910733762958,1,0.10807866114642554,555
pka_prior_wide,7000555,66,base,far,1,1,1,0,7,19.28,0.027335910733762958,1,0.10810039328462212,555
concentration_prior_narrow,7000555,66,base,far,1,1,1,0,7,19.28,0.027335910733762958,2,0.05402786821247194,555
concentration_prior_wide,7000555,66,base,far,1,1,1,0,7,19.28,0.027335910733762958,3,0.035990556288600886,555
likelihood_scale_0p05,7000555,66,base,far,1,1,1,0,7,19.28,0.027335910733762958,1,0.10813083536689191,555
likelihood_scale_0p10,7000555,66,base,far,1,1,1,0,7,19.28,0.027335910733762958,1,0.1081118144290446,555
likelihood_scale_0p40,7000555,66,base,far,1,1,1,0,7,19.28,0.027335910733762958,1,0.10789643551072503,555
pair_count_prior_favors_k1,7000555,66,base,far,1,1,1,0,7,19.28,0.027335910733762958,1,0.10807267438731571,555
pair_count_prior_favors_k3,7000555,66,base,far,1,1,1,0,7,19.28,0.027335910733762958,1,0.10807267438731571,555
nominal,7000555,67,base,far,2,1,1,0,5,11.120000000000001,0.047829264516497716,2,0.07254881115197137,555
pka_prior_narrow,7000555,67,base,far,2,1,1,0,5,11.150000000000002,0.004460786149959262,1,0.14514983310785043,555
pka_prior_wide,7000555,67,base,far,2,1,0,0,5,11.110000000000003,0.08736389092269192,2,0.14435364492643435,555
concentration_prior_narrow,7000555,67,base,far,2,1,1,0,7,11.340000000000002,0.043575321731509575,1,0.14490985773484888,555
concentration_prior_wide,7000555,67,base,far,2,1,1,0,13,17.32,0.04345291402240292,1,0.14498381345838024,555
likelihood_scale_0p05,7000555,67,base,far,2,1,0,0,11,16.730000000000004,0.08742434125346854,1,0.14467233379312547,555
likelihood_scale_0p10,7000555,67,base,far,2,1,1,0,11,16.820000000000004,0.04790396850412648,1,0.14487588684262945,555
likelihood_scale_0p40,7000555,67,base,far,2,1,1,0,8,15.620000000000001,0.043487700946723606,3,0.048212320285530436,555
pair_count_prior_favors_k1,7000555,67,base,far,2,1,1,0,5,11.120000000000001,0.047829264516497716,1,0.14482179072400436,555
pair_count_prior_favors_k3,7000555,67,base,far,2,1,0,0,10,12.430000000000001,0.09740054211102134,3,0.04826479782422913,555
nominal,7000555,68,acid,medium,2,1,0,0,6,7.72,0.07146237904761676,3,0.10300852339479899,555
pka_prior_narrow,7000555,68,acid,medium,2,1,0,0,7,7.71,0.07265928013915435,2,0.12067735189481779,555
pka_prior_wide,7000555,68,acid,medium,2,1,0,0,4,7.7,0.07385555964435575,3,0.10701223104392785,555
concentration_prior_narrow,7000555,68,acid,medium,2,1,0,0,6,7.649999999999999,0.07982777840151023,3,0.10666762391601584,555
concentration_prior_wide,7000555,68,acid,medium,2,1,0,0,6,7.6000000000000005,0.08578507702543803,3,0.10519337476503679,555
likelihood_scale_0p05,7000555,68,acid,medium,2,1,0,0,4,8.780000000000001,0.059829532893040493,2,0.15824621691245744,555
likelihood_scale_0p10,7000555,68,acid,medium,2,1,0,0,6,7.5600000000000005,0.09054051739032154,2,0.15443228220447774,555
likelihood_scale_0p40,7000555,68,acid,medium,2,1,0,0,5,7.77,0.0654684039801392,3,0.09552024308891438,555
pair_count_prior_favors_k1,7000555,68,acid,medium,2,1,0,0,7,7.680000000000001,0.07624627049242605,1,0.09311588001458074,555
pair_count_prior_favors_k3,7000555,68,acid,medium,2,1,0,0,5,7.57,0.08935250755555835,3,0.10589350312107679,555
nominal,7000555,69,base,near,1,1,1,0,4,3.24,0.023786023985545413,2,0.0794970612131548,555
pka_prior_narrow,7000555,69,base,near,1,1,1,0,4,3.24,0.023786023985545413,3,0.05065082689291515,555
pka_prior_wide,7000555,69,base,near,1,1,1,0,4,3.24,0.023786023985545413,2,0.13293044526632591,555
concentration_prior_narrow,7000555,69,base,near,1,1,1,0,4,3.24,0.023786023985545413,2,0.10543005211921751,555
concentration_prior_wide,7000555,69,base,near,1,1,1,0,4,3.21,0.010254316341844927,3,0.05070810818781205,555
likelihood_scale_0p05,7000555,69,base,near,1,1,1,0,4,3.24,0.023786023985545413,2,0.07688682499282566,555
likelihood_scale_0p10,7000555,69,base,near,1,1,1,0,4,3.24,0.023786023985545413,2,0.07612201566624466,555
likelihood_scale_0p40,7000555,69,base,near,1,1,1,0,4,3.24,0.023786023985545413,2,0.09527746497875696,555
pair_count_prior_favors_k1,7000555,69,base,near,1,1,1,0,4,3.24,0.023786023985545413,2,0.0794970612131548,555
pair_count_prior_favors_k3,7000555,69,base,near,1,1,1,0,4,3.24,0.023786023985545413,2,0.0794970612131548,555
nominal,7000555,70,base,near,1,1,1,0,4,2.77,0.018582747551172396,1,0.039238274495468684,555
pka_prior_narrow,7000555,70,base,near,1,1,1,0,4,2.77,0.018582747551172396,1,0.0373726875017277,555
pka_prior_wide,7000555,70,base,near,1,1,1,0,4,2.77,0.018582747551172396,1,0.03955079997222773,555
concentration_prior_narrow,7000555,70,base,near,1,1,1,0,4,2.74,0.028144015000886036,1,0.09244702558921256,555
concentration_prior_wide,7000555,70,base,near,1,1,1,0,4,2.7600000000000002,0.028137115940714885,2,0.019749569834516714,555
likelihood_scale_0p05,7000555,70,base,near,1,1,1,0,4,2.79,0.018575891216250362,2,0.020779798141810135,555
likelihood_scale_0p10,7000555,70,base,near,1,1,1,0,4,2.77,0.018582747551172396,1,0.037027860810147105,555
likelihood_scale_0p40,7000555,70,base,near,1,1,1,0,4,2.77,0.018582747551172396,1,0.03937430370201365,555
pair_count_prior_favors_k1,7000555,70,base,near,1,1,1,0,4,2.77,0.018582747551172396,1,0.039238274495468684,555
pair_count_prior_favors_k3,7000555,70,base,near,1,1,0,0,4,7.52,0.09792322307492096,1,0.04012818203357919,555
nominal,7000555,71,base,medium,2,1,1,0,7,14.22,0.006640838165309582,2,0.1294560135343682,555
pka_prior_narrow,7000555,71,base,medium,2,1,1,0,7,14.24,0.0018156822706307807,3,0.10716472272844206,555
pka_prior_wide,7000555,71,base,medium,2,1,1,0,7,14.22,0.006640838165309582,1,0.15846351130181185,555
concentration_prior_narrow,7000555,71,base,medium,2,1,1,0,6,14.129999999999999,0.04303730070768008,3,0.09961076732059278,555
concentration_prior_wide,7000555,71,base,medium,2,1,1,0,7,14.22,0.006640838165309582,3,0.11587385723154406,555
likelihood_scale_0p05,7000555,71,base,medium,2,1,1,0,7,14.22,0.006640838165309582,1,0.15265342173464447,555
likelihood_scale_0p10,7000555,71,base,medium,2,1,1,0,7,14.22,0.006640838165309582,2,0.12463687242352946,555
likelihood_scale_0p40,7000555,71,base,medium,2,1,1,0,7,14.22,0.006640838165309582,1,0.12830393832189918,555
pair_count_prior_favors_k1,7000555,71,base,medium,2,1,1,0,7,14.22,0.006640838165309582,1,0.1592461528392978,555
pair_count_prior_favors_k3,7000555,71,base,medium,2,1,1,0,6,14.21,0.010816470349321428,3,0.11813828409663857,555
nominal,7000555,72,acid,medium,1,1,0,0,2,4.4399999999999995,0.07926101327795365,1,0.1284359294943989,555
pka_prior_narrow,7000555,72,acid,medium,1,1,0,0,6,5.069999999999999,0.057500098746142925,1,0.1104140687357022,555
pka_prior_wide,7000555,72,acid,medium,1,1,1,0,7,5.430000000000001,0.002758600888705942,1,0.10033433935348827,555
concentration_prior_narrow,7000555,72,acid,medium,1,1,0,0,2,4.4399999999999995,0.07926101327795365,2,0.09690549060795808,555
concentration_prior_wide,7000555,72,acid,medium,1,1,0,0,2,4.4,0.07921019896251913,2,0.16949206824425772,555
likelihood_scale_0p05,7000555,72,acid,medium,1,1,0,0,2,4.4399999999999995,0.07926101327795365,1,0.13093008717146365,555
likelihood_scale_0p10,7000555,72,acid,medium,1,1,0,0,2,4.4399999999999995,0.07926101327795365,1,0.14076744488761564,555
likelihood_scale_0p40,7000555,72,acid,medium,1,1,0,0,2,4.4399999999999995,0.07926101327795365,1,0.11631151433960968,555
pair_count_prior_favors_k1,7000555,72,acid,medium,1,1,0,0,2,4.4399999999999995,0.07926101327795365,1,0.1284359294943989,555
pair_count_prior_favors_k3,7000555,72,acid,medium,1,1,1,0,6,5.2299999999999995,0.002405622158750731,3,0.13531940415099972,555
nominal,7000555,73,base,medium,1,1,1,0,11,11.48,0.037230308287348635,1,0.09305751767254855,555
pka_prior_narrow,7000555,73,base,medium,1,1,1,0,11,11.48,0.037230308287348635,2,0.04652492946530361,555
pka_prior_wide,7000555,73,base,medium,1,1,1,0,11,11.48,0.037230308287348635,1,0.09311593352311975,555
concentration_prior_narrow,7000555,73,base,medium,1,1,1,0,7,11.100000000000001,0.03868194805149017,2,0.09329896862475266,555
concentration_prior_wide,7000555,73,base,medium,1,1,1,0,11,11.76,0.03616879213808488,2,0.04653490520834555,555
likelihood_scale_0p05,7000555,73,base,medium,1,1,1,0,11,11.48,0.037230308287348635,2,0.04654760458690366,555
likelihood_scale_0p10,7000555,73,base,medium,1,1,1,0,11,11.48,0.037230308287348635,1,0.09307823632214196,555
likelihood_scale_0p40,7000555,73,base,medium,1,1,1,0,11,11.48,0.037230308287348635,1,0.09302417303732166,555
pair_count_prior_favors_k1,7000555,73,base,medium,1,1,1,0,11,11.48,0.037230308287348635,1,0.09305751767254855,555
pair_count_prior_favors_k3,7000555,73,base,medium,1,1,1,0,11,10.419999999999998,0.04131197917508089,1,0.09304491166580607,555
nominal,7000555,74,acid,near,2,1,0,0,1,1.15,0.08125163203523034,3,0.09551657558620164,555
pka_prior_narrow,7000555,74,acid,near,2,1,0,0,1,1.15,0.08125163203523034,3,0.09233746421073377,555
pka_prior_wide,7000555,74,acid,near,2,1,0,0,1,1.15,0.08125163203523034,3,0.09628829126433668,555
concentration_prior_narrow,7000555,74,acid,near,2,1,0,0,1,1.15,0.08125163203523034,2,0.10261234609396737,555
concentration_prior_wide,7000555,74,acid,near,2,1,0,0,1,1.15,0.08125163203523034,2,0.10056569813058179,555
likelihood_scale_0p05,7000555,74,acid,near,2,1,0,0,1,1.15,0.08125163203523034,3,0.09461114862347161,555
likelihood_scale_0p10,7000555,74,acid,near,2,1,0,0,1,1.15,0.08125163203523034,3,0.10045020588716441,555
likelihood_scale_0p40,7000555,74,acid,near,2,1,0,0,1,1.15,0.08125163203523034,3,0.09838617409618951,555
pair_count_prior_favors_k1,7000555,74,acid,near,2,1,0,0,1,1.15,0.08125163203523034,1,0.10982127967738137,555
pair_count_prior_favors_k3,7000555,74,acid,near,2,1,0,0,4,4.51,0.05123465011473183,3,0.0950941197379801,555
nominal,7000555,75,base,near,1,1,0,0,3,4.98,0.07553551447818929,3,0.05488192003528377,555
pka_prior_narrow,7000555,75,base,near,1,1,0,0,3,5.0600000000000005,0.07553556632058811,3,0.05104888581264597,555
pka_prior_wide,7000555,75,base,near,1,1,0,0,3,4.609999999999999,0.0666920893024594,1,0.08908103516002722,555
concentration_prior_narrow,7000555,75,base,near,1,1,0,0,3,4.83,0.07258750996845631,1,0.07668147112304419,555
