seed,task_id,acid_type,pka_values,initial_ph,target_ph,initial_volume_ml,analyte_conc_m
100303,655,monoprotic,[2.9141857828871345],1.98,9.95,11.0,0.1
100303,656,triprotic,"[2.7914738441726037, 4.7489220314453915, 7.3454187471655565]",1.92,6.71,11.0,0.1
100303,657,monoprotic,[2.031287004810337],1.58,5.73,11.0,0.1
100303,658,triprotic,"[2.6315314519313002, 4.792559847232718, 7.624856407094228]",1.85,7.23,11.0,0.1
100303,659,triprotic,"[3.3270860817148704, 5.004976150659545, 7.895675432464048]",2.18,9.84,11.0,0.1
100303,660,diprotic,"[2.3696434413682486, 4.988827431421594]",1.73,10.13,11.0,0.1
100303,661,triprotic,"[2.01129574402145, 5.759986896962924, 7.432628210763669]",1.57,5.56,11.0,0.1
100303,662,monoprotic,[4.228253840197359],2.62,5.07,11.0,0.1
100303,663,monoprotic,[2.516899121880696],1.8,3.77,11.0,0.1
100303,664,triprotic,"[3.170018497923649, 5.832333976246236, 7.798830706505489]",2.1,5.52,11.0,0.1
100303,665,diprotic,"[3.1367106131252838, 6.726240782796221]",2.09,3.47,11.0,0.1
100303,666,monoprotic,[3.955012424715808],2.48,6.39,11.0,0.1
100303,667,monoprotic,[2.934873126893721],1.99,7.74,11.0,0.1
100303,668,monoprotic,[2.850230116248963],1.95,7.62,11.0,0.1
100303,669,triprotic,"[2.732550099019389, 4.357346808306604, 7.057254101453306]",1.89,9.93,11.0,0.1
100303,670,triprotic,"[2.0846673317106945, 5.4106428523343455, 6.908482815084627]",1.6,8.31,11.0,0.1
100303,671,monoprotic,[2.844522771537321],1.95,10.58,11.0,0.1
100303,672,triprotic,"[3.9992789504652713, 4.941799965814215, 7.959252929099142]",2.5,9.45,11.0,0.1
100303,673,triprotic,"[2.406883644732319, 5.180631275420417, 6.686866311102472]",1.75,3.02,11.0,0.1
100303,674,triprotic,"[3.513208359364582, 4.034618677217033, 6.916167524530681]",2.26,2.03,11.0,0.1
100303,675,monoprotic,[2.8356223251768227],1.94,5.93,11.0,0.1
100303,676,diprotic,"[3.8013674324644318, 5.118218472619473]",2.41,5.97,11.0,0.1
100303,677,diprotic,"[2.506444236942957, 5.889991730445081]",1.79,7.4,11.0,0.1
100303,678,diprotic,"[3.146328408637758, 5.280600940178921]",2.09,9.98,11.0,0.1
100303,679,diprotic,"[2.9251832003533673, 5.674470800853716]",1.99,8.0,11.0,0.1
100303,680,monoprotic,[2.7953942712029045],1.93,5.2,11.0,0.1
100303,681,diprotic,"[2.5220663477800622, 5.935178143682226]",1.8,6.05,11.0,0.1
100303,682,monoprotic,[5.845421256594134],3.42,10.49,11.0,0.1
100303,683,monoprotic,[5.612125625213334],3.31,8.04,11.0,0.1
100303,684,monoprotic,[2.310389948075986],1.7,10.91,11.0,0.1
100303,685,diprotic,"[2.4187501751619847, 4.087753667715977]",1.75,4.5,11.0,0.1
100303,686,diprotic,"[2.374439523330839, 4.015648504726849]",1.73,4.05,11.0,0.1
100303,687,monoprotic,[5.2980493729413745],3.15,7.96,11.0,0.1
100303,688,diprotic,"[3.9618594134925122, 5.543439292058103]",2.49,6.41,11.0,0.1
100303,689,diprotic,"[2.262110433603766, 4.043800915881103]",1.68,7.02,11.0,0.1
100303,690,diprotic,"[3.1640619238316643, 5.37149635448006]",2.1,2.66,11.0,0.1
100303,691,monoprotic,[4.387172325390599],2.7,9.94,11.0,0.1
100303,692,diprotic,"[3.968698595659511, 4.574599862360266]",2.49,6.69,11.0,0.1
100303,693,diprotic,"[3.875189141604279, 4.8981551623364545]",2.44,9.34,11.0,0.1
100303,694,monoprotic,[3.110787408455997],2.07,9.59,11.0,0.1
100303,695,diprotic,"[2.161889670575379, 4.764227353963727]",1.64,8.46,11.0,0.1
100303,696,triprotic,"[3.0231517933836742, 5.813050523953969, 6.192831429058614]",2.03,2.2,11.0,0.1
100303,697,monoprotic,[4.40959611340256],2.71,6.85,11.0,0.1
100303,698,diprotic,"[3.1910499533010923, 6.737295536408858]",2.11,4.14,11.0,0.1
100303,699,triprotic,"[3.3516339947374654, 5.7506841220252225, 6.530533039690192]",2.19,9.57,11.0,0.1
100303,700,triprotic,"[2.307569251622528, 4.139388712285918, 6.219418485018455]",1.7,10.05,11.0,0.1
100303,701,diprotic,"[3.083890685408387, 6.079898649401121]",2.06,7.18,11.0,0.1
100303,702,monoprotic,[4.644182321379563],2.83,3.88,11.0,0.1
100303,703,monoprotic,[5.402941872800225],3.2,5.55,11.0,0.1
100303,704,triprotic,"[2.4961268971204933, 4.488199684821491, 6.126573277764575]",1.79,6.26,11.0,0.1
100303,705,diprotic,"[3.003784674160398, 4.940183045635364]",2.02,9.0,11.0,0.1
100303,706,triprotic,"[2.2720735832334813, 5.474003543955892, 7.730042141383787]",1.69,8.14,11.0,0.1
100303,707,diprotic,"[2.7814931193302046, 6.1891971117724065]",1.92,3.86,11.0,0.1
100303,708,triprotic,"[3.9482511286901225, 5.521636021394044, 6.951647058503133]",2.48,7.52,11.0,0.1
100303,709,monoprotic,[4.971862668481199],2.99,2.76,11.0,0.1
100303,710,triprotic,"[3.6448278120329003, 4.584974274212609, 7.5840171952909845]",2.33,9.93,11.0,0.1
100303,711,triprotic,"[2.2111082065073844, 5.887942052024267, 7.762739478084361]",1.66,4.6,11.0,0.1
100303,712,diprotic,"[2.7798048394734227, 4.30935388157604]",1.92,7.4,11.0,0.1
100303,713,triprotic,"[3.7237133045188235, 4.151284830819165, 7.258119130828411]",2.36,8.85,11.0,0.1
100303,714,triprotic,"[2.840033136250509, 5.7234641996084, 7.24125263622495]",1.95,5.4,11.0,0.1
100303,715,triprotic,"[2.5707352160378703, 5.880256968279679, 7.2725323472511425]",1.82,6.97,11.0,0.1
100303,716,triprotic,"[3.541200899655787, 5.692104833706109, 6.781790948192064]",2.28,6.45,11.0,0.1
100303,717,monoprotic,[5.161440422886126],3.08,7.0,11.0,0.1
100303,718,monoprotic,[5.615842972215486],3.31,5.23,11.0,0.1
100303,719,triprotic,"[3.195674482632772, 5.763492729472505, 7.104881770700038]",2.12,4.74,11.0,0.1
100303,720,triprotic,"[2.995963595384834, 4.6628385608332055, 7.448953729076065]",2.02,9.38,11.0,0.1
100303,721,triprotic,"[2.7874477499418546, 4.584979911782287, 7.647865363629431]",1.92,4.03,11.0,0.1
100303,722,diprotic,"[2.45074684660877, 4.840738822395179]",1.77,2.86,11.0,0.1
100303,723,monoprotic,[5.407371218377883],3.21,5.22,11.0,0.1
100303,724,diprotic,"[2.647512722671282, 6.75403342991289]",1.86,7.04,11.0,0.1
100303,725,triprotic,"[2.3763669126766884, 5.194002858811859, 6.236134992091866]",1.73,3.98,11.0,0.1
100303,726,triprotic,"[3.2301045655095413, 4.961271717947841, 7.948010864546332]",2.13,8.06,11.0,0.1
100303,727,diprotic,"[2.1218747449433417, 6.0520492289235275]",1.62,10.99,11.0,0.1
100303,728,monoprotic,[4.761116972367983],2.88,2.41,11.0,0.1
100303,729,triprotic,"[3.266839882488056, 4.321995607776035, 6.681742434505764]",2.15,8.93,11.0,0.1
100303,730,diprotic,"[2.0205926848745452, 5.904821007162439]",1.58,8.58,11.0,0.1
100303,731,diprotic,"[2.9373973163386884, 4.36725039272062]",1.99,3.52,11.0,0.1
100303,732,diprotic,"[3.04261215387495, 6.330728940736052]",2.04,9.31,11.0,0.1
100303,733,monoprotic,[3.6028665581933628],2.31,5.71,11.0,0.1
100303,734,monoprotic,[3.0001522931574507],2.02,4.76,11.0,0.1
100303,735,triprotic,"[2.39182786014192, 5.0414974788701254, 7.278414777615099]",1.74,9.5,11.0,0.1
100303,736,monoprotic,[2.0325192478200664],1.58,9.2,11.0,0.1
100303,737,monoprotic,[4.589739812476817],2.8,10.46,11.0,0.1
100303,738,triprotic,"[2.778121513109782, 4.3329847466279485, 7.239085914549895]",1.92,6.05,11.0,0.1
100303,739,diprotic,"[2.9783335673806537, 6.084332765581714]",2.01,4.58,11.0,0.1
100303,740,diprotic,"[3.847072717178462, 4.0602923144354826]",2.42,8.78,11.0,0.1
100303,741,triprotic,"[3.738683343987021, 5.674269505155029, 6.985825168363292]",2.38,8.55,11.0,0.1
100303,742,triprotic,"[2.8465267382695987, 4.1390828116236005, 6.233096285821718]",1.95,4.55,11.0,0.1
100303,743,diprotic,"[3.777405404078425, 4.413865885680909]",2.39,7.68,11.0,0.1
100303,744,triprotic,"[2.9628013090201204, 5.903047203584187, 7.0109689547315455]",2.0,10.55,11.0,0.1
100303,745,diprotic,"[3.682196343563356, 6.153246267019233]",2.35,3.13,11.0,0.1
100303,746,triprotic,"[2.851186256605657, 4.667293273576984, 7.465690865494522]",1.95,8.84,11.0,0.1
100303,747,monoprotic,[2.576379371874101],1.82,5.24,11.0,0.1
100303,748,triprotic,"[3.7760240884290095, 5.851718138640174, 6.664075893694886]",2.4,4.02,11.0,0.1
100303,749,monoprotic,[2.9944200086933357],2.02,9.69,11.0,0.1
100303,750,diprotic,"[2.396283824920326, 6.516361482501378]",1.74,9.92,11.0,0.1
100303,751,triprotic,"[3.4826090139194346, 5.775731054064604, 7.51755297904848]",2.25,10.37,11.0,0.1
100303,752,monoprotic,[2.9144461384569618],1.98,8.19,11.0,0.1
100303,753,monoprotic,[4.889820754456121],2.95,4.61,11.0,0.1
100303,754,monoprotic,[3.584650873161402],2.3,7.29,11.0,0.1
100303,755,monoprotic,[5.08289040438537],3.04,7.46,11.0,0.1
100303,756,monoprotic,[5.505518891017065],3.25,3.14,11.0,0.1
100303,757,diprotic,"[3.3993302192463446, 4.144873413279033]",2.21,8.27,11.0,0.1
100303,758,triprotic,"[2.385748183727859, 5.825449935881952, 6.411168894624496]",1.74,2.06,11.0,0.1
100303,759,diprotic,"[2.4650805533355826, 4.382036909367817]",1.77,6.46,11.0,0.1
100303,760,triprotic,"[2.521922887955659, 4.013049668011347, 7.04515497658391]",1.8,2.21,11.0,0.1
100303,761,triprotic,"[3.4410023110389183, 4.432044485808815, 6.565413916752259]",2.23,2.28,11.0,0.1
100303,762,diprotic,"[3.5326683679971635, 5.703975185283683]",2.28,2.02,11.0,0.1
100303,763,monoprotic,[2.7569569801293095],1.91,9.99,11.0,0.1
100303,764,triprotic,"[2.0733982279978016, 4.55508467486524, 7.013487319077158]",1.6,8.38,11.0,0.1
100303,765,triprotic,"[2.25170331939556, 5.3006925420102995, 7.8099314983073675]",1.68,10.91,11.0,0.1
100303,766,triprotic,"[2.5937189594816035, 4.12587217198524, 7.280336904523341]",1.83,5.51,11.0,0.1
100303,767,monoprotic,[3.9208968054220255],2.47,9.42,11.0,0.1
100303,768,diprotic,"[2.5467500777335568, 4.431997276447466]",1.81,2.25,11.0,0.1
100303,769,triprotic,"[3.321279256480836, 4.42799778669846, 6.102950158862615]",2.17,3.19,11.0,0.1
100303,770,diprotic,"[2.4698896308358624, 4.280924600345179]",1.77,5.18,11.0,0.1
100303,771,triprotic,"[2.634442437043652, 5.68778360890648, 7.753796009369341]",1.85,8.93,11.0,0.1
100303,772,triprotic,"[3.801645424401692, 4.97397627575897, 7.259381375552801]",2.41,5.89,11.0,0.1
100303,773,triprotic,"[3.2020738609138366, 4.282452674681364, 7.421351491564826]",2.12,9.98,11.0,0.1
100303,774,diprotic,"[3.1860545287106103, 4.040862005365732]",2.11,10.74,11.0,0.1
100303,775,diprotic,"[2.521861403485273, 5.692532221355977]",1.8,2.85,11.0,0.1
100303,776,triprotic,"[3.1667740111287435, 4.638310484753238, 6.622077626943013]",2.1,5.14,11.0,0.1
100303,777,triprotic,"[2.3792184960606413, 4.452580059810643, 7.0981502233284814]",1.73,4.57,11.0,0.1
100303,778,triprotic,"[2.2171060817427097, 5.127400408485174, 7.711578217633241]",1.66,8.86,11.0,0.1
100303,779,triprotic,"[2.5092974093746534, 4.779322807786496, 6.721391391981838]",1.79,8.81,11.0,0.1
100303,780,triprotic,"[3.5651516840883968, 5.521503849312904, 6.654054806407068]",2.29,8.34,11.0,0.1
100303,781,diprotic,"[3.3440463465977786, 6.506602993854896]",2.19,2.5,11.0,0.1
100303,782,triprotic,"[3.0367399426561326, 5.945402052599103, 6.2865119918569645]",2.04,7.39,11.0,0.1
100303,783,monoprotic,[4.66379379380362],2.84,9.9,11.0,0.1
100303,784,diprotic,"[3.6770760536905973, 4.414940162424924]",2.34,8.02,11.0,0.1
100303,785,triprotic,"[3.9073964253325535, 4.87138410536546, 7.8846202137465395]",2.46,10.95,11.0,0.1
100303,786,monoprotic,[2.4024510681447917],1.74,7.56,11.0,0.1
100303,787,monoprotic,[4.2490808112384455],2.63,4.81,11.0,0.1
100303,788,monoprotic,[2.4971902810094653],1.79,5.4,11.0,0.1
100303,789,triprotic,"[2.684621364250034, 4.147841805803746, 7.319042522676689]",1.87,8.91,11.0,0.1
100303,790,diprotic,"[2.326934835522872, 6.351694262520205]",1.71,5.92,11.0,0.1
100303,791,triprotic,"[3.5467271844773327, 5.669746802103585, 7.299490717791647]",2.28,5.42,11.0,0.1
100303,792,monoprotic,[4.827456535825421],2.92,4.53,11.0,0.1
100303,793,diprotic,"[2.9007970587063587, 4.378788603957427]",1.97,7.02,11.0,0.1
100303,794,triprotic,"[2.5963926295888746, 5.262322079071684, 7.090200816494335]",1.83,7.64,11.0,0.1
100303,795,diprotic,"[2.666269728184731, 6.193650430985122]",1.86,2.49,11.0,0.1
100303,796,monoprotic,[4.296188776529309],2.65,5.52,11.0,0.1
100303,797,monoprotic,[3.6918258973292803],2.36,3.56,11.0,0.1
100303,798,diprotic,"[3.7821945159155526, 4.445106741557353]",2.4,8.11,11.0,0.1
100303,799,monoprotic,[2.915753607664785],1.98,4.29,11.0,0.1
100303,800,diprotic,"[3.475676902756557, 5.433351562147311]",2.25,10.05,11.0,0.1
100303,801,triprotic,"[2.6376040657807565, 4.271638391055784, 7.219275918106927]",1.85,9.4,11.0,0.1
100303,802,monoprotic,[5.303428274118355],3.15,9.43,11.0,0.1
100303,803,triprotic,"[3.9595390755926676, 4.8050434366203145, 7.57052038451193]",2.48,7.71,11.0,0.1
100303,804,triprotic,"[2.134580595888928, 4.8490988463490465, 6.291955335480288]",1.63,10.18,11.0,0.1
100303,805,triprotic,"[2.140208498664629, 5.278150057571371, 7.653313433165027]",1.63,2.59,11.0,0.1
100303,806,monoprotic,[5.1378215448525],3.07,10.1,11.0,0.1
100303,807,monoprotic,[4.48960445568623],2.75,10.36,11.0,0.1
100303,808,triprotic,"[2.7366212713123166, 4.416689090610625, 7.694972802942957]",1.9,7.21,11.0,0.1
100303,809,diprotic,"[2.8213848299991033, 6.854913613186758]",1.94,6.47,11.0,0.1
100303,810,triprotic,"[2.243537332257727, 4.576378861006871, 6.209935674091229]",1.67,7.13,11.0,0.1
100303,811,diprotic,"[3.9685635428546058, 4.737121018792251]",2.49,8.63,11.0,0.1
100303,812,monoprotic,[5.7455563599476225],3.37,4.85,11.0,0.1
100303,813,monoprotic,[4.227302526546106],2.62,2.42,11.0,0.1
100303,814,triprotic,"[2.1405731362245266, 4.052436579975974, 6.889688382369566]",1.63,7.78,11.0,0.1
100303,815,diprotic,"[3.4618823445608022, 4.232692902091419]",2.24,10.91,11.0,0.1
100303,816,monoprotic,[5.416646859658323],3.21,2.22,11.0,0.1
100303,817,triprotic,"[3.6146346018367774, 4.614953996318356, 7.4011674122613025]",2.32,6.11,11.0,0.1
100303,818,triprotic,"[2.8636121954839897, 5.658815369518066, 6.575177535885488]",1.96,8.75,11.0,0.1
100303,819,diprotic,"[2.211856057860295, 4.2921139315377586]",1.66,3.99,11.0,0.1
100303,820,triprotic,"[3.3709602892946697, 5.949469160098255, 7.1448825279308155]",2.2,6.11,11.0,0.1
100303,821,monoprotic,[3.618404634352779],2.32,7.27,11.0,0.1
100303,822,diprotic,"[3.8030151605792515, 4.153842472134566]",2.4,6.95,11.0,0.1
100303,823,diprotic,"[2.6338677947557896, 5.295531087781805]",1.85,6.71,11.0,0.1
100303,824,monoprotic,[2.8593616547267957],1.96,8.98,11.0,0.1
100303,825,triprotic,"[2.2301032018604996, 5.234739446748347, 7.20022952002416]",1.67,10.89,11.0,0.1
100303,826,diprotic,"[3.24410899401646, 6.2913010477093385]",2.14,5.3,11.0,0.1
100303,827,monoprotic,[3.5174633696980404],2.27,6.11,11.0,0.1
100303,828,diprotic,"[3.223794236915678, 4.198194689063565]",2.13,2.66,11.0,0.1
100303,829,triprotic,"[2.6205184841025657, 5.516238359252867, 7.433756214246287]",1.84,3.52,11.0,0.1
100303,830,diprotic,"[3.1259625474693333, 5.2484118328998965]",2.08,6.06,11.0,0.1
100303,831,triprotic,"[2.4992980501749416, 5.457679626276728, 7.044201456053051]",1.79,8.31,11.0,0.1
100303,832,diprotic,"[2.026593210190931, 5.0421608918930625]",1.58,3.7,11.0,0.1
100303,833,diprotic,"[2.3884709089463794, 5.1491535649939255]",1.74,5.48,11.0,0.1
100303,834,triprotic,"[3.440103545079956, 4.84983506584747, 7.57906721468611]",2.23,5.99,11.0,0.1
100303,835,triprotic,"[3.0495856202105713, 5.240043844824198, 6.955028720550308]",2.05,10.94,11.0,0.1
100303,836,diprotic,"[2.9674395830654694, 4.903994166377215]",2.01,9.38,11.0,0.1
100303,837,monoprotic,[3.683860560063781],2.35,7.6,11.0,0.1
100303,838,diprotic,"[2.601462994047811, 5.848310554026449]",1.84,8.61,11.0,0.1
100303,839,triprotic,"[3.8267263798014683, 5.8705318006638825, 7.870514253406262]",2.42,8.93,11.0,0.1
100303,840,monoprotic,[5.6635997527255535],3.33,4.08,11.0,0.1
100303,841,triprotic,"[3.2235741394376634, 5.981332153535053, 6.01314074296907]",2.13,10.25,11.0,0.1
100303,842,triprotic,"[2.525265755649274, 4.211238037727831, 6.764158068678233]",1.8,8.12,11.0,0.1
100303,843,diprotic,"[3.51142898006678, 5.7474512924226175]",2.27,4.87,11.0,0.1
100303,844,diprotic,"[3.3302833128832185, 6.148144952198605]",2.18,10.74,11.0,0.1
100303,845,diprotic,"[3.186815449667712, 5.449956541041836]",2.11,7.74,11.0,0.1
100303,846,monoprotic,[3.3557805703431973],2.19,6.93,11.0,0.1
100303,847,triprotic,"[2.843873538485392, 5.809380079218839, 7.375886569398209]",1.95,5.1,11.0,0.1
100303,848,triprotic,"[2.140247971182793, 4.634984356142718, 6.802954453558736]",1.63,6.22,11.0,0.1
100303,849,monoprotic,[3.784837926352795],2.4,2.1,11.0,0.1
100303,850,triprotic,"[3.622552163622337, 4.1554736363238955, 7.922690452845587]",2.32,2.89,11.0,0.1
100303,851,diprotic,"[2.126048415984405, 4.267446668513583]",1.62,3.83,11.0,0.1
100303,852,diprotic,"[3.020644675072706, 6.294855755303412]",2.03,9.28,11.0,0.1
100303,853,monoprotic,[3.6462253050381395],2.33,2.08,11.0,0.1
100303,854,triprotic,"[3.1397772984694248, 5.627869392612803, 7.0053815617106485]",2.09,5.89,11.0,0.1
100303,855,monoprotic,[3.4215362066957256],2.22,4.4,11.0,0.1
100303,856,triprotic,"[3.2381163421084675, 5.861333012800112, 6.813981476920328]",2.14,5.92,11.0,0.1
100303,857,diprotic,"[2.922474097427588, 5.1696810715479415]",1.98,5.32,11.0,0.1
100303,858,diprotic,"[2.422095491704182, 6.761816627502]",1.75,7.89,11.0,0.1
100303,859,triprotic,"[2.004971806280225, 4.320475857435478, 6.1550316920669434]",1.57,2.74,11.0,0.1
100303,860,monoprotic,[4.174257406998006],2.59,3.79,11.0,0.1
100303,861,triprotic,"[3.794013665587152, 4.471530577619969, 6.534475445643302]",2.4,3.6,11.0,0.1
100303,862,monoprotic,[2.276707941728129],1.69,4.81,11.0,0.1
100303,863,monoprotic,[4.165495122740129],2.59,6.66,11.0,0.1
100303,864,triprotic,"[2.481370271293501, 5.206066976721611, 7.625646418180921]",1.78,2.92,11.0,0.1
100303,865,triprotic,"[3.0474992132026975, 5.888590663064841, 6.298503272330574]",2.04,8.04,11.0,0.1
100303,866,monoprotic,[5.275148710981712],3.14,7.16,11.0,0.1
100303,867,triprotic,"[2.2158439758136805, 5.7709076191885815, 6.907578921174215]",1.66,9.52,11.0,0.1
100303,868,triprotic,"[2.8206645543982254, 5.407554360366282, 7.288876174266248]",1.94,5.55,11.0,0.1
100303,869,diprotic,"[3.0686255737745833, 4.253133893748121]",2.05,3.33,11.0,0.1
100303,870,triprotic,"[2.71206041201934, 4.478204529130952, 7.479470184483045]",1.89,7.56,11.0,0.1
100303,871,triprotic,"[3.094440081406123, 4.0911896917529, 6.332502443182467]",2.06,10.39,11.0,0.1
100303,872,monoprotic,[3.9944265700251274],2.5,4.68,11.0,0.1
100303,873,diprotic,"[3.28022736531352, 5.606102481234802]",2.16,6.29,11.0,0.1
100303,874,diprotic,"[3.0143617447944724, 5.556312887515621]",2.03,8.09,11.0,0.1
100303,875,diprotic,"[3.322430685859261, 5.507399785877189]",2.18,9.01,11.0,0.1
100303,876,diprotic,"[3.314132747356521, 5.9761085861221]",2.17,10.73,11.0,0.1
100303,877,triprotic,"[2.44571295509551, 4.223220143534642, 7.960347844003189]",1.76,6.78,11.0,0.1
100303,878,monoprotic,[3.3751397093436495],2.2,7.23,11.0,0.1
100303,879,diprotic,"[3.5479476449396214, 6.49472071525937]",2.29,7.44,11.0,0.1
100303,880,monoprotic,[5.636257844358536],3.32,5.45,11.0,0.1
100303,881,triprotic,"[3.5024103391640766, 4.4249922801641555, 6.0010650978141165]",2.26,7.17,11.0,0.1
100303,882,triprotic,"[2.950094439664121, 5.038279102635274, 6.274496140591808]",2.0,6.07,11.0,0.1
100303,883,triprotic,"[2.143960272968261, 4.617180831539548, 6.4926258304688265]",1.63,4.41,11.0,0.1
100303,884,triprotic,"[3.0307279412366164, 4.204946155176393, 6.8709071336357255]",2.03,8.94,11.0,0.1
100303,885,monoprotic,[4.991522785968156],3.0,4.88,11.0,0.1
100303,886,triprotic,"[2.700414013909196, 4.4270888779413795, 6.296609155208619]",1.88,2.47,11.0,0.1
100303,887,triprotic,"[3.0239428782752933, 5.440200930296144, 7.867709845674716]",2.03,9.19,11.0,0.1
100303,888,diprotic,"[2.16734516224785, 5.0375024335774965]",1.64,8.83,11.0,0.1
100303,889,monoprotic,[2.325440410745891],1.71,2.0,11.0,0.1
100303,890,triprotic,"[3.9724639978623397, 5.075409687603116, 7.397444102432657]",2.49,5.32,11.0,0.1
100303,891,diprotic,"[3.4832661345917058, 5.624072724472512]",2.25,3.91,11.0,0.1
100303,892,diprotic,"[2.6634365055689417, 6.832147751673755]",1.86,9.27,11.0,0.1
100303,893,diprotic,"[3.2131085853316965, 6.939336750905104]",2.12,9.88,11.0,0.1
100303,894,diprotic,"[3.651488394872845, 6.518312332610848]",2.34,5.78,11.0,0.1
100303,895,monoprotic,[2.3421528464702277],1.72,3.25,11.0,0.1
100303,896,diprotic,"[2.1055709843571684, 6.312512006495471]",1.61,3.65,11.0,0.1
100303,897,diprotic,"[2.683170050110924, 4.5837940308200995]",1.87,3.17,11.0,0.1
100303,898,diprotic,"[2.460426709383664, 6.736019769103146]",1.77,6.67,11.0,0.1
100303,899,triprotic,"[2.6731624008510404, 5.144721323202509, 7.134764556201338]",1.87,4.06,11.0,0.1
100303,900,triprotic,"[3.3561392686490628, 5.084847958037728, 6.327881089408165]",2.19,3.95,11.0,0.1
100303,901,monoprotic,[5.645401082503154],3.32,2.59,11.0,0.1
100303,902,diprotic,"[2.7538073824519103, 4.840118586591227]",1.91,4.01,11.0,0.1
100303,903,monoprotic,[2.5908288747913377],1.83,4.19,11.0,0.1
100303,904,monoprotic,[4.45127163191248],2.73,3.06,11.0,0.1
100303,905,diprotic,"[2.0752358307184795, 5.37324623843384]",1.6,2.36,11.0,0.1
100303,906,triprotic,"[3.6022475958343927, 5.5659254478003675, 7.834892729645163]",2.31,3.3,11.0,0.1
100303,907,diprotic,"[3.712185697554827, 6.486112667571856]",2.37,2.4,11.0,0.1
100303,908,diprotic,"[2.088191795460271, 4.964152918142329]",1.61,4.06,11.0,0.1
100303,909,monoprotic,[2.4345637667432065],1.76,2.53,11.0,0.1
100303,910,triprotic,"[3.334385735601046, 4.939507960360053, 7.408866154161727]",2.18,4.79,11.0,0.1
100303,911,triprotic,"[2.434673038344087, 4.187936233831356, 7.889442303856723]",1.76,2.15,11.0,0.1
100303,912,triprotic,"[3.0255335224990607, 4.67234783746461, 6.5665911497954905]",2.03,6.84,11.0,0.1
100303,913,diprotic,"[3.727349288479197, 4.242568729391052]",2.37,10.9,11.0,0.1
100303,914,triprotic,"[2.84198843153888, 4.949939201958526, 6.8190557424123295]",1.95,9.15,11.0,0.1
100303,915,diprotic,"[3.3872618263157435, 5.196486091010613]",2.21,4.9,11.0,0.1
100303,916,triprotic,"[3.416047243031171, 5.786185493024307, 6.77767804565977]",2.22,9.13,11.0,0.1
100303,917,monoprotic,[4.516261754837149],2.76,4.45,11.0,0.1
100303,918,triprotic,"[3.6400751388906265, 5.370844997590562, 6.027116761706076]",2.33,8.96,11.0,0.1
100303,919,triprotic,"[3.33043986727531, 4.748007343590046, 7.6200587035796055]",2.18,3.89,11.0,0.1
100303,920,diprotic,"[2.7188336945975218, 4.8207045139768905]",1.89,8.04,11.0,0.1
100303,921,triprotic,"[2.2844794891289317, 5.8105942048380905, 7.599341863954908]",1.69,5.41,11.0,0.1
100303,922,monoprotic,[5.269843587165715],3.14,9.2,11.0,0.1
100303,923,triprotic,"[2.789066657666806, 4.794690268681755, 6.211902696519647]",1.92,4.39,11.0,0.1
100303,924,triprotic,"[3.382003035693096, 5.1320164836584405, 6.983336041244584]",2.2,7.02,11.0,0.1
100303,925,triprotic,"[3.4082979661706276, 5.999920483705754, 7.120379165942948]",2.22,9.7,11.0,0.1
100303,926,monoprotic,[5.58904598851101],3.3,2.62,11.0,0.1
100303,927,monoprotic,[5.25623596405809],3.13,8.01,11.0,0.1
100303,928,diprotic,"[2.3857496087464294, 4.251477514224231]",1.74,2.34,11.0,0.1
100303,929,monoprotic,[3.5999533356090585],2.31,5.21,11.0,0.1
100303,930,triprotic,"[2.4851590705261843, 4.909724905969326, 7.54857763876023]",1.78,9.23,11.0,0.1
100303,931,triprotic,"[3.2351908380063383, 5.644961178135138, 7.096530445175047]",2.13,9.39,11.0,0.1
100303,932,monoprotic,[5.720521786653665],3.36,2.62,11.0,0.1
100303,933,diprotic,"[2.252955024118717, 6.191602385958763]",1.68,9.4,11.0,0.1
100303,934,monoprotic,[5.799196727867302],3.4,2.16,11.0,0.1
100303,935,diprotic,"[3.798698584216125, 6.947648172400122]",2.41,9.05,11.0,0.1
100303,936,triprotic,"[3.6237427582702573, 4.137552322925581, 6.211555587443663]",2.32,5.1,11.0,0.1
100303,937,triprotic,"[3.872150064476955, 4.143179199917126, 7.841857139306928]",2.44,3.83,11.0,0.1
100303,938,triprotic,"[2.6510380920804213, 4.695681022753273, 7.925528061147378]",1.86,10.19,11.0,0.1
100303,939,monoprotic,[4.106873111829971],2.56,4.51,11.0,0.1
100303,940,diprotic,"[2.553393727484008, 4.187071246683626]",1.81,3.16,11.0,0.1
100303,941,monoprotic,[4.082091410684841],2.55,7.6,11.0,0.1
100303,942,triprotic,"[3.505426642510143, 4.951911489174954, 6.556720137752599]",2.26,4.67,11.0,0.1
100303,943,triprotic,"[2.816920556107905, 4.976247174028584, 6.932772607135812]",1.93,9.81,11.0,0.1
100303,944,triprotic,"[2.5744881874799472, 4.351443809367357, 6.572814193684403]",1.82,3.87,11.0,0.1
100303,945,triprotic,"[2.2676795988742278, 5.181264233915316, 6.198193384267973]",1.68,6.43,11.0,0.1
100303,946,diprotic,"[3.7898657564103186, 4.5683535402958]",2.4,6.45,11.0,0.1
100303,947,diprotic,"[2.522310249638414, 4.473123528032027]",1.8,9.12,11.0,0.1
100303,948,monoprotic,[5.2179957981874185],3.11,8.73,11.0,0.1
