seed,task_id,acid_type,pka_values,initial_ph,target_ph,initial_volume_ml,analyte_conc_m
100404,888,monoprotic,[3.097602834150212],2.07,2.04,11.0,0.1
100404,889,monoprotic,[2.2824682839779284],1.69,6.44,11.0,0.1
100404,890,monoprotic,[2.948802853119596],2.0,5.98,11.0,0.1
100404,891,triprotic,"[3.0388141504431188, 4.444614098545824, 7.8330595987669565]",2.04,4.37,11.0,0.1
100404,892,diprotic,"[2.5999030163996277, 6.839783580863504]",1.83,4.63,11.0,0.1
100404,893,diprotic,"[2.9738237221311303, 6.452050480983432]",2.01,8.51,11.0,0.1
100404,894,diprotic,"[2.623091906447903, 4.956136816973666]",1.84,9.9,11.0,0.1
100404,895,diprotic,"[2.087672784954645, 4.923135137948105]",1.61,10.9,11.0,0.1
100404,896,diprotic,"[3.626979270784002, 4.106665094624471]",2.32,2.34,11.0,0.1
100404,897,monoprotic,[4.444146112712701],2.73,8.28,11.0,0.1
100404,898,diprotic,"[3.7694713762984167, 6.790817745929256]",2.39,10.39,11.0,0.1
100404,899,triprotic,"[3.4611317921964613, 4.667492296087664, 7.800524950240957]",2.24,4.04,11.0,0.1
100404,900,triprotic,"[2.9583722975277587, 4.803042443655535, 6.5808133505612085]",2.0,10.34,11.0,0.1
100404,901,diprotic,"[3.364489894067856, 6.76138569550491]",2.2,6.22,11.0,0.1
100404,902,diprotic,"[3.7333225956159155, 4.848210986608792]",2.37,7.55,11.0,0.1
100404,903,monoprotic,[2.8741340086117706],1.96,10.51,11.0,0.1
100404,904,triprotic,"[2.6155648570855474, 5.99452925908531, 7.39142722683263]",1.84,9.41,11.0,0.1
100404,905,diprotic,"[3.466043659281847, 4.842107892778643]",2.24,9.61,11.0,0.1
100404,906,triprotic,"[2.796533684419419, 5.935521544438547, 6.080743348321482]",1.93,3.05,11.0,0.1
100404,907,triprotic,"[3.3827368467867087, 4.316222837326377, 6.7422727826738145]",2.2,8.13,11.0,0.1
100404,908,monoprotic,[4.919239925351375],2.96,8.01,11.0,0.1
100404,909,monoprotic,[2.3763342704768817],1.73,10.89,11.0,0.1
100404,910,monoprotic,[2.7298503150841835],1.89,5.99,11.0,0.1
100404,911,triprotic,"[2.4336482653910707, 5.7941508416088325, 7.760212934685633]",1.76,2.86,11.0,0.1
100404,912,triprotic,"[3.62295134240651, 4.6491168587617615, 6.59507259931199]",2.32,2.31,11.0,0.1
100404,913,triprotic,"[2.8564129119132913, 5.761844760777025, 6.831314654334335]",1.95,7.55,11.0,0.1
100404,914,triprotic,"[2.684253456606636, 4.875819598353969, 6.6101475863184325]",1.87,8.1,11.0,0.1
100404,915,monoprotic,[2.188110105371771],1.65,7.82,11.0,0.1
100404,916,triprotic,"[2.199741273339505, 4.966838035039099, 6.2341285458550155]",1.65,5.98,11.0,0.1
100404,917,diprotic,"[3.5975752432689996, 6.115947928463426]",2.31,5.56,11.0,0.1
100404,918,diprotic,"[2.0897775686513427, 6.365461928606344]",1.61,5.75,11.0,0.1
100404,919,diprotic,"[2.8010540121324263, 5.7423924123508225]",1.93,3.13,11.0,0.1
100404,920,triprotic,"[3.60876948425728, 5.383836125278046, 6.7771662991746435]",2.31,10.89,11.0,0.1
100404,921,monoprotic,[2.3342489910440265],1.71,8.34,11.0,0.1
100404,922,triprotic,"[2.381768308033137, 5.267536923876819, 7.268659552958673]",1.73,4.85,11.0,0.1
100404,923,triprotic,"[3.6115380440661666, 5.292131602975586, 6.45573632493635]",2.32,5.74,11.0,0.1
100404,924,monoprotic,[2.216229813257408],1.66,4.77,11.0,0.1
100404,925,monoprotic,[4.382862650533664],2.7,9.3,11.0,0.1
100404,926,monoprotic,[5.1900540790530245],3.1,6.97,11.0,0.1
100404,927,diprotic,"[3.868837697468567, 4.022321401512339]",2.43,5.97,11.0,0.1
100404,928,triprotic,"[2.561255705527045, 5.720239188934709, 6.189395357919361]",1.82,4.9,11.0,0.1
100404,929,triprotic,"[2.230897058989976, 5.864713936311994, 7.925725959928586]",1.67,5.94,11.0,0.1
100404,930,triprotic,"[3.810606088252876, 4.947961889049834, 6.150616617776867]",2.41,9.18,11.0,0.1
100404,931,diprotic,"[3.392613346582685, 6.679721358204967]",2.21,7.72,11.0,0.1
100404,932,triprotic,"[2.1124347441927305, 4.661615876235089, 6.032594451760852]",1.62,8.6,11.0,0.1
100404,933,diprotic,"[3.3330517163984164, 4.17079391813744]",2.18,5.86,11.0,0.1
100404,934,monoprotic,[4.040290481685828],2.53,4.38,11.0,0.1
100404,935,triprotic,"[2.6561417727937036, 5.108310202076402, 7.625185639863402]",1.86,6.2,11.0,0.1
100404,936,triprotic,"[3.9596566905212525, 4.4210502069672, 7.17501354820327]",2.48,7.89,11.0,0.1
100404,937,triprotic,"[3.655242741501798, 5.179738811119979, 6.911933569887782]",2.34,3.76,11.0,0.1
100404,938,triprotic,"[2.163671811153338, 4.93057030505309, 6.546691359278177]",1.64,7.74,11.0,0.1
100404,939,diprotic,"[2.4132138741442386, 4.3497294464939085]",1.75,9.41,11.0,0.1
100404,940,triprotic,"[2.454106699296598, 5.1763513651249085, 6.215116917878548]",1.77,9.56,11.0,0.1
100404,941,diprotic,"[2.5673165593467147, 5.556021151226581]",1.82,5.22,11.0,0.1
100404,942,diprotic,"[3.7672057825712875, 5.225955088978747]",2.39,8.19,11.0,0.1
100404,943,diprotic,"[2.5498621325844977, 6.508083751228899]",1.81,2.76,11.0,0.1
100404,944,triprotic,"[3.943242038188015, 5.939447623902373, 7.817155035549996]",2.48,6.96,11.0,0.1
100404,945,monoprotic,[3.4687178689413734],2.25,8.04,11.0,0.1
100404,946,triprotic,"[2.063400707340897, 4.456134573541677, 6.814481032896694]",1.59,2.89,11.0,0.1
100404,947,monoprotic,[2.0352776969419804],1.58,2.69,11.0,0.1
100404,948,triprotic,"[2.277576265421067, 5.213646182496187, 6.577046365469678]",1.69,7.72,11.0,0.1
100404,949,diprotic,"[3.159414124786095, 5.023334407909505]",2.1,6.38,11.0,0.1
100404,950,triprotic,"[2.16537583720177, 5.5843934105525035, 7.418709089770173]",1.64,7.36,11.0,0.1
100404,951,monoprotic,[4.22427241710956],2.62,7.45,11.0,0.1
100404,952,triprotic,"[2.946874121329187, 4.540995516551954, 7.097264784681464]",2.0,3.28,11.0,0.1
100404,953,diprotic,"[3.27241719450708, 4.3121538324695186]",2.15,8.07,11.0,0.1
100404,954,monoprotic,[5.513561520741353],3.26,10.27,11.0,0.1
100404,955,diprotic,"[3.888583817613733, 6.370722843795283]",2.45,7.66,11.0,0.1
100404,956,monoprotic,[2.3986527151117163],1.74,3.64,11.0,0.1
100404,957,monoprotic,[5.463817890932708],3.23,10.72,11.0,0.1
100404,958,monoprotic,[2.539258955064445],1.81,3.64,11.0,0.1
100404,959,monoprotic,[2.9201600372010463],1.98,6.02,11.0,0.1
100404,960,monoprotic,[4.479002025904368],2.74,9.13,11.0,0.1
100404,961,diprotic,"[2.1672517682438674, 6.473404916960984]",1.64,2.1,11.0,0.1
100404,962,diprotic,"[3.4830290061591254, 4.62752910364403]",2.25,2.08,11.0,0.1
100404,963,triprotic,"[3.685344348267635, 4.535604604433519, 7.836434034529393]",2.35,7.77,11.0,0.1
100404,964,diprotic,"[2.798858308859823, 4.474816300441127]",1.93,5.37,11.0,0.1
100404,965,diprotic,"[2.206529941895481, 5.2863372163063325]",1.66,9.5,11.0,0.1
100404,966,triprotic,"[3.170729401329721, 5.275469674011644, 7.120564416272575]",2.1,5.21,11.0,0.1
100404,967,diprotic,"[3.631413259261587, 5.11124014868129]",2.33,7.32,11.0,0.1
100404,968,monoprotic,[5.017770394802559],3.01,10.6,11.0,0.1
100404,969,monoprotic,[5.415732940064666],3.21,10.06,11.0,0.1
100404,970,diprotic,"[3.9203475892851953, 4.648839073964162]",2.46,3.92,11.0,0.1
100404,971,monoprotic,[4.4009630658545795],2.7,10.58,11.0,0.1
100404,972,diprotic,"[2.3688608585473725, 6.429721780143748]",1.73,9.99,11.0,0.1
100404,973,monoprotic,[2.896559776380893],1.97,9.45,11.0,0.1
100404,974,monoprotic,[3.9545028272981435],2.48,2.15,11.0,0.1
100404,975,diprotic,"[3.9050414094224752, 6.361424195486807]",2.46,5.17,11.0,0.1
100404,976,triprotic,"[3.2460968585474395, 4.716512334968174, 7.95265074869612]",2.14,7.08,11.0,0.1
100404,977,triprotic,"[2.6087204750185657, 5.560462126769796, 7.979438455430465]",1.84,10.85,11.0,0.1
100404,978,diprotic,"[2.247439186929925, 5.427298803311891]",1.68,2.62,11.0,0.1
100404,979,monoprotic,[2.1897770149479148],1.65,7.8,11.0,0.1
100404,980,monoprotic,[3.6730694492297036],2.35,5.7,11.0,0.1
100404,981,triprotic,"[2.449942575414176, 4.692180193490461, 7.500675726293846]",1.77,3.87,11.0,0.1
100404,982,diprotic,"[3.5048815388670214, 5.600343097824197]",2.26,2.66,11.0,0.1
100404,983,monoprotic,[4.5610958400418955],2.78,7.72,11.0,0.1
100404,984,monoprotic,[5.820030318991634],3.41,5.15,11.0,0.1
100404,985,monoprotic,[4.479095977171886],2.74,9.33,11.0,0.1
100404,986,triprotic,"[3.3953563574334646, 4.731717512976387, 6.913216872006311]",2.21,6.56,11.0,0.1
100404,987,monoprotic,[2.748363492748224],1.9,4.17,11.0,0.1
100404,988,diprotic,"[3.1467484344951835, 5.826989506841729]",2.09,4.65,11.0,0.1
100404,989,diprotic,"[2.686972332259377, 4.656002767769488]",1.87,5.59,11.0,0.1
100404,990,triprotic,"[2.0135660316002326, 4.214395299733524, 6.446425463055851]",1.57,5.03,11.0,0.1
100404,991,triprotic,"[3.853792116467218, 4.123226449623729, 7.997804110382594]",2.43,2.2,11.0,0.1
100404,992,monoprotic,[4.420450204354376],2.71,3.09,11.0,0.1
100404,993,monoprotic,[4.696043839945906],2.85,4.36,11.0,0.1
100404,994,triprotic,"[3.303481673430731, 4.213448536014791, 6.072767904357957]",2.16,9.87,11.0,0.1
100404,995,monoprotic,[2.9971447446187627],2.02,10.19,11.0,0.1
100404,996,monoprotic,[2.21969607776055],1.66,3.27,11.0,0.1
100404,997,triprotic,"[3.517036588774204, 5.439775157644128, 7.896470556813037]",2.27,4.85,11.0,0.1
100404,998,monoprotic,[5.121529085464626],3.06,9.28,11.0,0.1
100404,999,monoprotic,[2.5238967937727255],1.8,8.43,11.0,0.1
100404,1000,monoprotic,[2.2880840310655306],1.69,2.88,11.0,0.1
100404,1001,monoprotic,[5.567309821944428],3.28,6.42,11.0,0.1
100404,1002,diprotic,"[3.545553486899685, 5.003772861461249]",2.28,7.61,11.0,0.1
100404,1003,triprotic,"[3.674136094730809, 4.203937336297871, 7.974416307210699]",2.34,5.24,11.0,0.1
100404,1004,monoprotic,[4.350523114947064],2.68,8.14,11.0,0.1
100404,1005,monoprotic,[5.088018274755614],3.05,8.28,11.0,0.1
100404,1006,monoprotic,[3.7067158984304625],2.36,7.2,11.0,0.1
100404,1007,triprotic,"[3.387971386880671, 5.086524398741243, 6.281980973743451]",2.21,6.5,11.0,0.1
100404,1008,monoprotic,[3.576416967056003],2.3,3.77,11.0,0.1
100404,1009,monoprotic,[3.868646997113845],2.44,3.61,11.0,0.1
100404,1010,diprotic,"[2.5389225016858012, 5.609769647546148]",1.81,3.11,11.0,0.1
100404,1011,triprotic,"[3.89029017779838, 4.154483683510472, 6.662716541594654]",2.44,10.4,11.0,0.1
100404,1012,diprotic,"[3.6029107398793085, 5.1279920312129335]",2.31,9.86,11.0,0.1
100404,1013,monoprotic,[4.694920778894987],2.85,8.03,11.0,0.1
100404,1014,monoprotic,[3.6076248248921607],2.31,9.41,11.0,0.1
100404,1015,monoprotic,[5.416627161147317],3.21,8.0,11.0,0.1
100404,1016,diprotic,"[2.4593279407345507, 4.625227984858324]",1.77,7.76,11.0,0.1
100404,1017,monoprotic,[2.369770614859506],1.73,4.81,11.0,0.1
100404,1018,monoprotic,[5.2953992172829505],3.15,4.94,11.0,0.1
100404,1019,triprotic,"[2.1757184659192914, 4.392266536533168, 6.32193132269024]",1.64,8.15,11.0,0.1
100404,1020,triprotic,"[2.510588218779964, 4.338739638020098, 6.673745646743415]",1.79,9.1,11.0,0.1
100404,1021,diprotic,"[3.0477300762290582, 4.8939135192585015]",2.04,4.47,11.0,0.1
100404,1022,diprotic,"[2.0965344457383237, 6.730238966243919]",1.61,6.73,11.0,0.1
100404,1023,diprotic,"[2.0524033071725993, 4.512424075771533]",1.59,3.11,11.0,0.1
100404,1024,triprotic,"[3.2096589270784888, 4.987775356000997, 7.046884493552678]",2.12,2.82,11.0,0.1
100404,1025,monoprotic,[3.1887162396217286],2.11,8.79,11.0,0.1
100404,1026,diprotic,"[3.5027098606501816, 6.533047139233085]",2.26,9.95,11.0,0.1
100404,1027,triprotic,"[3.2190106153826092, 5.889996521107496, 6.285279446235538]",2.13,3.31,11.0,0.1
100404,1028,diprotic,"[3.487379700656631, 6.067411129666791]",2.26,10.43,11.0,0.1
100404,1029,monoprotic,[4.147166210923458],2.58,3.27,11.0,0.1
100404,1030,diprotic,"[2.0609717780841086, 6.044729381872844]",1.59,8.78,11.0,0.1
100404,1031,triprotic,"[2.4807563418256695, 4.99728674507093, 7.0099164861883665]",1.78,3.18,11.0,0.1
100404,1032,triprotic,"[3.562977846653787, 4.503045512721491, 6.555167214813176]",2.29,4.55,11.0,0.1
100404,1033,triprotic,"[3.4051126096760944, 5.68459166727008, 7.393204840790235]",2.22,9.78,11.0,0.1
100404,1034,diprotic,"[3.165594248618781, 4.548131694465631]",2.1,7.92,11.0,0.1
100404,1035,triprotic,"[2.0171562198346606, 4.126425090076218, 7.875735420859479]",1.57,5.49,11.0,0.1
100404,1036,diprotic,"[3.7260855911523114, 6.13938423263705]",2.37,5.61,11.0,0.1
100404,1037,triprotic,"[2.4982426306820944, 4.943589397365753, 7.954089551569126]",1.79,3.09,11.0,0.1
100404,1038,triprotic,"[3.8936045851904186, 5.857658859398887, 7.538163462809413]",2.45,4.89,11.0,0.1
100404,1039,triprotic,"[2.2779838341963474, 5.2816711449323845, 6.6044750431373105]",1.69,7.71,11.0,0.1
100404,1040,diprotic,"[3.0875345927389173, 6.872654584633988]",2.06,10.16,11.0,0.1
100404,1041,monoprotic,[2.8380974617779917],1.95,8.83,11.0,0.1
100404,1042,triprotic,"[3.667423896772049, 4.489717549437316, 7.260875558237669]",2.34,9.54,11.0,0.1
100404,1043,monoprotic,[5.839554328420622],3.42,7.93,11.0,0.1
100404,1044,monoprotic,[2.0423264293157968],1.59,2.67,11.0,0.1
100404,1045,triprotic,"[2.671355323846724, 5.456374242613469, 7.71377864615483]",1.87,5.57,11.0,0.1
100404,1046,diprotic,"[2.7373514232494163, 6.832269829410183]",1.9,6.46,11.0,0.1
100404,1047,diprotic,"[2.986720579221842, 6.046342127696422]",2.02,3.49,11.0,0.1
100404,1048,monoprotic,[3.953055576386983],2.48,6.11,11.0,0.1
100404,1049,diprotic,"[2.220124502154129, 5.169502691714622]",1.66,9.42,11.0,0.1
100404,1050,monoprotic,[3.7333839668573052],2.38,8.97,11.0,0.1
100404,1051,diprotic,"[2.621291186162812, 4.768136717487893]",1.84,9.14,11.0,0.1
100404,1052,monoprotic,[4.940849014926449],2.97,9.49,11.0,0.1
100404,1053,monoprotic,[5.680189956638946],3.34,10.57,11.0,0.1
100404,1054,monoprotic,[4.611347392019112],2.81,7.16,11.0,0.1
100404,1055,monoprotic,[5.521856573401047],3.26,5.62,11.0,0.1
100404,1056,triprotic,"[3.4290392878434757, 5.122844128921473, 6.787752878479832]",2.23,7.78,11.0,0.1
100404,1057,diprotic,"[2.5469639043467645, 4.67978998567888]",1.81,9.42,11.0,0.1
100404,1058,triprotic,"[3.107294108115438, 5.110798016686362, 7.527784310272907]",2.07,3.84,11.0,0.1
100404,1059,triprotic,"[2.1664777998031575, 4.586871110988133, 6.3884293364283025]",1.64,2.92,11.0,0.1
100404,1060,diprotic,"[3.624885371915167, 5.766120674684463]",2.32,5.8,11.0,0.1
100404,1061,monoprotic,[3.960228727453218],2.49,7.18,11.0,0.1
100404,1062,diprotic,"[3.0774137990703863, 4.683518239114199]",2.06,7.86,11.0,0.1
100404,1063,diprotic,"[2.6525835243510825, 6.188978665445233]",1.86,9.78,11.0,0.1
100404,1064,monoprotic,[4.486558193252347],2.75,10.4,11.0,0.1
100404,1065,diprotic,"[2.0199045516435596, 5.808872656949975]",1.58,10.88,11.0,0.1
100404,1066,triprotic,"[3.199669106634013, 5.2949867638352375, 7.518267657723152]",2.12,10.55,11.0,0.1
100404,1067,diprotic,"[3.0867631804095996, 4.044194873887921]",2.06,8.38,11.0,0.1
100404,1068,diprotic,"[2.1291326278632403, 4.429412490606659]",1.62,2.81,11.0,0.1
100404,1069,diprotic,"[3.567605924719384, 6.521229437270756]",2.3,4.84,11.0,0.1
100404,1070,diprotic,"[2.0310018900476967, 6.245307167519823]",1.58,7.02,11.0,0.1
100404,1071,monoprotic,[2.0044294139735865],1.57,3.32,11.0,0.1
100404,1072,triprotic,"[2.1197760821361262, 4.0622697419515, 6.406024131885573]",1.62,2.12,11.0,0.1
100404,1073,monoprotic,[3.791707570499202],2.4,4.65,11.0,0.1
100404,1074,triprotic,"[2.791498787439849, 5.355390135238893, 6.057065035673785]",1.92,7.28,11.0,0.1
100404,1075,monoprotic,[3.266600077089346],2.15,7.24,11.0,0.1
100404,1076,diprotic,"[3.4101793523950343, 5.017397203296096]",2.22,2.76,11.0,0.1
100404,1077,monoprotic,[3.5332889917783388],2.28,9.92,11.0,0.1
100404,1078,triprotic,"[3.5670233002999865, 5.925466908044035, 7.611335017642649]",2.29,4.7,11.0,0.1
100404,1079,diprotic,"[3.7151751111375075, 6.0930856251441226]",2.37,5.3,11.0,0.1
100404,1080,triprotic,"[2.2412896681841787, 5.435132879903211, 7.790509517851679]",1.67,9.76,11.0,0.1
100404,1081,monoprotic,[5.204620566662456],3.1,7.04,11.0,0.1
100404,1082,diprotic,"[2.725176641105975, 5.350072587763429]",1.89,4.45,11.0,0.1
100404,1083,triprotic,"[2.256232450185258, 5.161967808762333, 6.667374854863571]",1.68,7.21,11.0,0.1
100404,1084,triprotic,"[3.0423808940895647, 5.705288382559571, 7.335991436641183]",2.04,6.05,11.0,0.1
100404,1085,triprotic,"[3.201550130804445, 4.756097658981751, 7.807649917692097]",2.12,5.08,11.0,0.1
100404,1086,diprotic,"[3.8319095202689266, 4.7395324950403275]",2.42,3.3,11.0,0.1
100404,1087,monoprotic,[2.550426302557924],1.81,9.28,11.0,0.1
100404,1088,diprotic,"[2.579222799103344, 5.581135187109657]",1.82,9.08,11.0,0.1
100404,1089,monoprotic,[4.413108345777726],2.71,2.22,11.0,0.1
100404,1090,triprotic,"[3.510710708821361, 4.567306196540395, 7.569467233049459]",2.27,5.16,11.0,0.1
100404,1091,triprotic,"[3.384568235286235, 5.687156410804901, 7.070846621844863]",2.21,7.1,11.0,0.1
100404,1092,triprotic,"[3.8950390110755855, 5.362147699533677, 6.409691428040578]",2.45,7.28,11.0,0.1
100404,1093,triprotic,"[3.37549173063202, 5.166459716610602, 7.351988499482771]",2.2,6.18,11.0,0.1
100404,1094,diprotic,"[2.4196500610747416, 6.828294739785273]",1.75,10.37,11.0,0.1
100404,1095,monoprotic,[4.626824498513909],2.82,8.77,11.0,0.1
100404,1096,monoprotic,[4.927224406195937],2.97,2.75,11.0,0.1
100404,1097,diprotic,"[3.982677095862535, 5.445732279404241]",2.5,6.7,11.0,0.1
100404,1098,triprotic,"[3.489896451504361, 4.241944190393886, 7.460509544415525]",2.25,5.62,11.0,0.1
100404,1099,monoprotic,[5.213252873588658],3.11,5.97,11.0,0.1
100404,1100,diprotic,"[3.4212280453086503, 5.27974531506518]",2.22,4.47,11.0,0.1
100404,1101,monoprotic,[2.327368272585653],1.71,9.73,11.0,0.1
100404,1102,monoprotic,[5.666144846857465],3.33,4.01,11.0,0.1
100404,1103,diprotic,"[3.3366367732015965, 6.696721366425667]",2.18,3.71,11.0,0.1
100404,1104,diprotic,"[3.305851547296176, 4.714151540306357]",2.17,5.91,11.0,0.1
100404,1105,diprotic,"[2.954967251572263, 4.941950943590599]",2.0,7.17,11.0,0.1
100404,1106,monoprotic,[3.1656388195674285],2.1,4.2,11.0,0.1
100404,1107,diprotic,"[2.2101937466660906, 5.1211738701084855]",1.66,2.11,11.0,0.1
100404,1108,triprotic,"[3.9126339943996413, 5.472939819745237, 7.936884697971143]",2.46,6.19,11.0,0.1
100404,1109,diprotic,"[2.3675710636500016, 6.430948822703248]",1.73,7.88,11.0,0.1
100404,1110,diprotic,"[2.410608885022098, 4.607296866267317]",1.75,6.62,11.0,0.1
100404,1111,triprotic,"[2.892453370962185, 5.892190126246435, 6.808157322926322]",1.97,4.63,11.0,0.1
100404,1112,triprotic,"[3.5009525467681835, 5.819155928830194, 6.422840763091365]",2.26,4.87,11.0,0.1
100404,1113,diprotic,"[3.3455906333577294, 4.930723744969884]",2.19,6.63,11.0,0.1
100404,1114,monoprotic,[3.0260881145351304],2.03,7.67,11.0,0.1
100404,1115,diprotic,"[2.525541163831565, 5.64396351478191]",1.8,2.96,11.0,0.1
100404,1116,diprotic,"[2.1366558374438025, 4.493149974949526]",1.63,10.11,11.0,0.1
100404,1117,diprotic,"[2.6954297675805527, 5.189098270704491]",1.88,4.01,11.0,0.1
100404,1118,monoprotic,[4.000144762914695],2.51,2.14,11.0,0.1
100404,1119,triprotic,"[2.7127526125011854, 4.580885499321569, 6.669210209809764]",1.89,10.24,11.0,0.1
100404,1120,triprotic,"[2.0004975937021103, 5.867388845716986, 6.295335860482924]",1.57,8.88,11.0,0.1
100404,1121,diprotic,"[2.370292506036735, 5.135565064361748]",1.73,3.89,11.0,0.1
100404,1122,monoprotic,[4.746911369426351],2.88,5.93,11.0,0.1
100404,1123,triprotic,"[3.968182786629409, 4.170999879832194, 7.5197717382671945]",2.48,7.84,11.0,0.1
100404,1124,triprotic,"[2.130072079984555, 5.8781784242358075, 6.1006784374685985]",1.62,5.09,11.0,0.1
100404,1125,triprotic,"[2.512806312945244, 5.642369708201737, 7.04263021853713]",1.79,4.56,11.0,0.1
100404,1126,monoprotic,[3.0180982412003248],2.03,10.9,11.0,0.1
100404,1127,diprotic,"[3.312959941089784, 5.973030927324578]",2.17,6.88,11.0,0.1
100404,1128,diprotic,"[2.5067033797657117, 5.97504406626601]",1.79,5.98,11.0,0.1
100404,1129,monoprotic,[2.0333371184424403],1.58,9.87,11.0,0.1
100404,1130,triprotic,"[3.927223191660663, 5.782768770861466, 6.118221410347481]",2.47,9.18,11.0,0.1
100404,1131,diprotic,"[3.7729368895050968, 5.422901744010728]",2.39,9.47,11.0,0.1
100404,1132,triprotic,"[3.996959995303453, 4.719624444221847, 6.35132280825156]",2.5,9.74,11.0,0.1
100404,1133,diprotic,"[3.9546647876315513, 4.191234383592709]",2.48,10.59,11.0,0.1
100404,1134,diprotic,"[2.0713042728859996, 5.942527057665487]",1.6,9.84,11.0,0.1
100404,1135,triprotic,"[2.0562899052539674, 4.604637631098699, 6.227743576506997]",1.59,5.04,11.0,0.1
100404,1136,triprotic,"[2.366834758241308, 4.240925262160879, 6.7081944281060615]",1.73,7.05,11.0,0.1
100404,1137,triprotic,"[3.0454471602049007, 4.452236384002189, 6.416319612547008]",2.04,9.86,11.0,0.1
100404,1138,monoprotic,[4.878027198456883],2.94,8.71,11.0,0.1
100404,1139,monoprotic,[3.401905125617484],2.21,10.82,11.0,0.1
100404,1140,monoprotic,[5.945161544051038],3.47,5.96,11.0,0.1
100404,1141,diprotic,"[2.119306943311634, 5.771150123677941]",1.62,10.33,11.0,0.1
100404,1142,triprotic,"[2.453809550273391, 5.280826592868204, 6.047475586438735]",1.77,10.1,11.0,0.1
100404,1143,monoprotic,[4.646311496450961],2.83,2.67,11.0,0.1
100404,1144,diprotic,"[2.003572073725021, 5.046462371076241]",1.57,7.87,11.0,0.1
100404,1145,monoprotic,[5.970246749586513],3.49,3.74,11.0,0.1
100404,1146,triprotic,"[3.007260171879036, 5.4684377141087905, 7.9482874262079894]",2.02,2.9,11.0,0.1
100404,1147,monoprotic,[5.719030110711339],3.36,10.51,11.0,0.1
100404,1148,monoprotic,[3.9559304545945886],2.49,2.34,11.0,0.1
100404,1149,monoprotic,[2.2728954637081706],1.69,4.13,11.0,0.1
100404,1150,triprotic,"[2.0827558751919364, 5.832157990489782, 7.195833530679583]",1.6,8.86,11.0,0.1
100404,1151,diprotic,"[2.392624454344058, 4.959290013781115]",1.74,3.93,11.0,0.1
100404,1152,triprotic,"[2.9935826641710594, 4.459553832418424, 6.43351830724344]",2.02,8.27,11.0,0.1
100404,1153,diprotic,"[3.5266824447813, 5.512974204330198]",2.27,10.62,11.0,0.1
100404,1154,triprotic,"[2.3590076629976005, 5.351304221780472, 6.072789788125077]",1.72,9.89,11.0,0.1
100404,1155,monoprotic,[5.605897480683181],3.3,8.34,11.0,0.1
100404,1156,monoprotic,[5.761046647575725],3.38,8.03,11.0,0.1
100404,1157,triprotic,"[2.1416130093074157, 4.768035200457044, 6.373538903018188]",1.63,2.42,11.0,0.1
100404,1158,diprotic,"[3.987038252118306, 4.652704435443375]",2.5,4.47,11.0,0.1
100404,1159,monoprotic,[2.2677759177410715],1.68,9.71,11.0,0.1
100404,1160,diprotic,"[2.5798974221667836, 6.528715634765393]",1.83,8.9,11.0,0.1
100404,1161,triprotic,"[2.53389997787603, 5.132415711611018, 7.60683416265808]",1.8,2.23,11.0,0.1
100404,1162,diprotic,"[2.376774228545484, 4.706795244927276]",1.73,10.64,11.0,0.1
100404,1163,triprotic,"[3.2157689091670107, 4.326069803630348, 6.970688542102908]",2.12,7.7,11.0,0.1
100404,1164,triprotic,"[2.7672810982814786, 4.171720165558913, 6.581781824799292]",1.91,6.62,11.0,0.1
100404,1165,monoprotic,[4.478380945705574],2.74,8.52,11.0,0.1
100404,1166,diprotic,"[2.646980792521152, 6.946169840126343]",1.86,6.12,11.0,0.1
100404,1167,triprotic,"[3.3782004731122615, 4.282383570360604, 6.0688071042090055]",2.2,5.77,11.0,0.1
100404,1168,monoprotic,[3.464377367496977],2.24,9.14,11.0,0.1
100404,1169,triprotic,"[2.5571032117569636, 5.925449614439998, 7.170893736519391]",1.81,3.66,11.0,0.1
100404,1170,triprotic,"[2.5441280206762307, 4.9733474465949, 7.0750620598952585]",1.81,7.53,11.0,0.1
100404,1171,diprotic,"[2.871906011540775, 4.157847587822506]",1.96,8.18,11.0,0.1
100404,1172,monoprotic,[2.4498857105669907],1.77,3.73,11.0,0.1
100404,1173,diprotic,"[2.2484662543026444, 4.64845204715852]",1.68,2.81,11.0,0.1
100404,1174,triprotic,"[3.551441013709253, 5.876630885189718, 7.85980424185397]",2.29,8.66,11.0,0.1
100404,1175,diprotic,"[3.640503908339725, 5.35385685832979]",2.33,2.83,11.0,0.1
100404,1176,diprotic,"[3.546234043010079, 6.920041267959795]",2.28,8.57,11.0,0.1
100404,1177,diprotic,"[2.3304908477916606, 6.325867883184955]",1.71,4.19,11.0,0.1
100404,1178,diprotic,"[3.375446965138357, 5.811865745083938]",2.2,3.62,11.0,0.1
100404,1179,diprotic,"[3.340979145663324, 5.24810545783334]",2.18,5.81,11.0,0.1
100404,1180,monoprotic,[5.55262318750275],3.28,10.4,11.0,0.1
100404,1181,triprotic,"[2.2211574443794726, 4.161674442026893, 6.491698055989943]",1.66,4.63,11.0,0.1
100404,1182,monoprotic,[3.3811253711604383],2.2,8.46,11.0,0.1
100404,1183,diprotic,"[2.3780586175835947, 6.527042393134396]",1.73,7.2,11.0,0.1
100404,1184,diprotic,"[3.474061587881045, 6.697544103315827]",2.25,8.1,11.0,0.1
100404,1185,diprotic,"[2.047846471656836, 5.8417550083665315]",1.59,4.2,11.0,0.1
