seed,task_id,acid_type,pka_values,initial_ph,target_ph,initial_volume_ml,analyte_conc_m
100202,589,monoprotic,[5.776997046849033],3.39,8.96,11.0,0.1
100202,590,diprotic,"[2.873006835644069, 5.179967902319116]",1.96,7.05,11.0,0.1
100202,591,diprotic,"[2.3922410927780002, 5.898022353844032]",1.74,10.63,11.0,0.1
100202,592,monoprotic,[5.036071412757262],3.02,10.85,11.0,0.1
100202,593,diprotic,"[3.7517810148287203, 4.791212549222871]",2.38,8.12,11.0,0.1
100202,594,diprotic,"[2.174334533705513, 4.476728196222324]",1.64,7.69,11.0,0.1
100202,595,triprotic,"[3.812706970865036, 5.762375714971965, 7.353346474202469]",2.41,7.35,11.0,0.1
100202,596,triprotic,"[3.7057085761551054, 5.001891813949413, 6.1944931800492435]",2.36,5.47,11.0,0.1
100202,597,diprotic,"[2.0790201868624107, 6.126875374005266]",1.6,9.31,11.0,0.1
100202,598,diprotic,"[2.1257460513438664, 6.085122697308766]",1.62,3.67,11.0,0.1
100202,599,triprotic,"[3.199704054491641, 4.181564788558244, 6.554363079255039]",2.11,2.07,11.0,0.1
100202,600,diprotic,"[3.567129756347854, 6.397046942314038]",2.29,6.69,11.0,0.1
100202,601,diprotic,"[2.8766897732702184, 4.2743656800376195]",1.96,8.47,11.0,0.1
100202,602,monoprotic,[2.5596786537833554],1.82,9.15,11.0,0.1
100202,603,monoprotic,[3.126178524570377],2.08,6.88,11.0,0.1
100202,604,diprotic,"[2.794922795302498, 5.595613137700711]",1.92,10.44,11.0,0.1
100202,605,diprotic,"[3.8273116056040344, 6.863582288960219]",2.42,5.38,11.0,0.1
100202,606,monoprotic,[3.4483560704717924],2.24,5.38,11.0,0.1
100202,607,triprotic,"[2.8275164044102103, 4.425444377476846, 7.118192810707146]",1.94,9.79,11.0,0.1
100202,608,diprotic,"[3.9942548745403976, 4.416541131575011]",2.5,5.7,11.0,0.1
100202,609,triprotic,"[2.8489904757842495, 4.015076715617802, 7.493037025391994]",1.95,9.75,11.0,0.1
100202,610,diprotic,"[2.987385007391974, 4.808254499737257]",2.02,10.34,11.0,0.1
100202,611,diprotic,"[3.942708231993742, 4.043820776067685]",2.47,4.42,11.0,0.1
100202,612,diprotic,"[3.9500907436073973, 5.847634493833089]",2.48,2.5,11.0,0.1
100202,613,monoprotic,[5.084953959983178],3.04,6.67,11.0,0.1
100202,614,triprotic,"[2.534202205042697, 4.725365035135047, 7.170132108779333]",1.8,6.11,11.0,0.1
100202,615,diprotic,"[3.11814093614353, 5.308584341572811]",2.08,9.7,11.0,0.1
100202,616,monoprotic,[4.607124865424338],2.81,6.57,11.0,0.1
100202,617,triprotic,"[2.6123106035142523, 5.09137331090931, 6.992810532104448]",1.84,5.81,11.0,0.1
100202,618,diprotic,"[3.389481699150166, 5.649962216142786]",2.21,2.61,11.0,0.1
100202,619,monoprotic,[4.272019958792017],2.64,6.3,11.0,0.1
100202,620,triprotic,"[2.478520957487405, 5.758057489756816, 7.867229738130259]",1.78,8.88,11.0,0.1
100202,621,triprotic,"[3.592177050127799, 4.755671521658741, 6.205668669364259]",2.31,8.58,11.0,0.1
100202,622,triprotic,"[3.4483313260190585, 5.1363500241895945, 7.33669980863382]",2.24,5.66,11.0,0.1
100202,623,triprotic,"[2.380751577642453, 4.832790118740207, 6.364850137730354]",1.73,7.16,11.0,0.1
100202,624,triprotic,"[3.551431808558344, 5.375476611334905, 7.328294271473985]",2.29,9.26,11.0,0.1
100202,625,triprotic,"[3.2370792588977713, 4.664003019476747, 6.010295994250335]",2.13,9.12,11.0,0.1
100202,626,monoprotic,[2.4078561290195957],1.75,6.5,11.0,0.1
100202,627,triprotic,"[2.867127862734785, 5.631197798864523, 6.283358283887186]",1.96,5.21,11.0,0.1
100202,628,monoprotic,[2.6356533702243947],1.85,7.13,11.0,0.1
100202,629,monoprotic,[4.106189533792444],2.56,8.25,11.0,0.1
100202,630,triprotic,"[3.74201179781328, 5.10123727756123, 6.515620855543901]",2.38,7.49,11.0,0.1
100202,631,triprotic,"[3.8665917128552922, 5.359064689419316, 7.591255892173793]",2.44,7.5,11.0,0.1
100202,632,diprotic,"[2.425095861661145, 6.640634959873552]",1.75,4.46,11.0,0.1
100202,633,diprotic,"[2.189454648669763, 4.2518012665426355]",1.65,8.31,11.0,0.1
100202,634,triprotic,"[2.101206933506852, 5.5959789862902, 7.506371486742287]",1.61,9.38,11.0,0.1
100202,635,diprotic,"[2.9713526276144395, 6.173060856083326]",2.01,7.41,11.0,0.1
100202,636,triprotic,"[3.7767055341945133, 4.295931621480401, 7.422774088404524]",2.39,9.61,11.0,0.1
100202,637,diprotic,"[3.447968233240701, 4.922895390514111]",2.24,5.52,11.0,0.1
100202,638,triprotic,"[2.771843559234023, 5.368762313898472, 7.888075457842493]",1.91,10.68,11.0,0.1
100202,639,triprotic,"[3.7134997845888797, 4.435721742794342, 7.4506672225928225]",2.36,7.67,11.0,0.1
100202,640,monoprotic,[3.2453527864032945],2.14,10.1,11.0,0.1
100202,641,triprotic,"[2.272304627660672, 5.8080288221662615, 7.2317230866448465]",1.69,9.31,11.0,0.1
100202,642,diprotic,"[2.3908447273780276, 4.67731044815013]",1.74,7.03,11.0,0.1
100202,643,diprotic,"[2.9379231714406737, 4.992340218400294]",1.99,2.2,11.0,0.1
100202,644,triprotic,"[3.247572231061007, 4.782308108496381, 6.000355480018026]",2.14,10.72,11.0,0.1
100202,645,triprotic,"[2.403768470249217, 4.733896282657473, 6.669474695887307]",1.74,3.48,11.0,0.1
100202,646,triprotic,"[2.484406617589894, 5.1862851181750855, 7.296031124235893]",1.78,2.76,11.0,0.1
100202,647,diprotic,"[3.2182060990545285, 6.940807582262143]",2.13,2.76,11.0,0.1
100202,648,monoprotic,[5.960454009887545],3.48,4.84,11.0,0.1
100202,649,triprotic,"[3.706687325373613, 5.339547468691471, 6.963060806645805]",2.36,10.0,11.0,0.1
100202,650,monoprotic,[4.616271484870687],2.81,5.32,11.0,0.1
100202,651,triprotic,"[3.2374122351925463, 5.327195723493201, 6.199083168665056]",2.13,4.29,11.0,0.1
100202,652,diprotic,"[3.7807402684045144, 6.909369906261196]",2.4,7.18,11.0,0.1
100202,653,triprotic,"[2.4764511589263623, 5.025693673516943, 6.669666680825564]",1.78,3.77,11.0,0.1
100202,654,diprotic,"[2.4610121231236874, 6.744605351485953]",1.77,6.87,11.0,0.1
100202,655,diprotic,"[3.0960453161670607, 5.497347868427917]",2.07,2.29,11.0,0.1
100202,656,triprotic,"[3.286382365815599, 5.088292064424839, 7.60991656856101]",2.16,4.64,11.0,0.1
100202,657,diprotic,"[3.329667861727512, 5.571238396005787]",2.18,7.99,11.0,0.1
100202,658,triprotic,"[2.533663878871334, 5.265399442707394, 7.664322177184069]",1.8,3.92,11.0,0.1
100202,659,triprotic,"[2.3168748286200183, 5.073481588312241, 7.536156547849074]",1.71,2.91,11.0,0.1
100202,660,triprotic,"[2.837838436644736, 5.773617459241533, 6.692175980321349]",1.95,4.08,11.0,0.1
100202,661,diprotic,"[3.148241013483753, 5.586944811840307]",2.09,10.16,11.0,0.1
100202,662,monoprotic,[2.6943563989902857],1.88,8.79,11.0,0.1
100202,663,triprotic,"[3.500515413281212, 4.325956263777624, 6.379798089444575]",2.26,10.4,11.0,0.1
100202,664,monoprotic,[2.9653380605615953],2.01,3.98,11.0,0.1
100202,665,triprotic,"[2.514054842352177, 5.426998337185398, 6.123329547442806]",1.79,10.4,11.0,0.1
100202,666,diprotic,"[3.826592415985472, 6.610912717719279]",2.42,6.16,11.0,0.1
100202,667,diprotic,"[3.7200712632539763, 4.404819633209747]",2.37,8.57,11.0,0.1
100202,668,monoprotic,[3.505295814195759],2.26,5.23,11.0,0.1
100202,669,triprotic,"[3.7173425322881863, 5.922777604432153, 7.878475205254597]",2.37,5.36,11.0,0.1
100202,670,diprotic,"[2.0224044813505593, 5.605602535060003]",1.58,9.8,11.0,0.1
100202,671,monoprotic,[4.21097078934384],2.61,7.69,11.0,0.1
100202,672,diprotic,"[3.7224131377192533, 5.847646893412076]",2.37,8.83,11.0,0.1
100202,673,diprotic,"[3.839389695812192, 4.729233245936699]",2.43,2.88,11.0,0.1
100202,674,diprotic,"[3.311200015622066, 6.392802673313085]",2.17,9.67,11.0,0.1
100202,675,triprotic,"[2.8210199755255196, 5.012000520241957, 6.747596431451808]",1.94,10.46,11.0,0.1
100202,676,monoprotic,[4.856354122702166],2.93,6.56,11.0,0.1
100202,677,monoprotic,[4.287220641344203],2.65,10.92,11.0,0.1
100202,678,monoprotic,[3.4059068098910634],2.22,6.13,11.0,0.1
100202,679,diprotic,"[3.857959521881863, 6.976290354530128]",2.44,10.67,11.0,0.1
100202,680,triprotic,"[2.627351799672338, 5.856280839582954, 6.4530500025738915]",1.85,10.12,11.0,0.1
100202,681,monoprotic,[2.779255855936884],1.92,6.42,11.0,0.1
100202,682,triprotic,"[3.410562695181071, 4.338958207011034, 6.673040090389673]",2.22,10.48,11.0,0.1
100202,683,diprotic,"[2.8908572430933335, 6.529680803929217]",1.97,2.58,11.0,0.1
100202,684,monoprotic,[2.717002140606317],1.89,8.85,11.0,0.1
100202,685,monoprotic,[3.1760686777656932],2.11,6.65,11.0,0.1
100202,686,diprotic,"[2.930537884334526, 6.279881273340159]",1.99,2.1,11.0,0.1
100202,687,diprotic,"[2.258294488546958, 5.170119963929194]",1.68,3.45,11.0,0.1
100202,688,diprotic,"[2.3891126315909528, 5.493746100417226]",1.74,8.77,11.0,0.1
100202,689,triprotic,"[3.2152590711401237, 4.096834519976447, 7.791789817106677]",2.12,2.92,11.0,0.1
100202,690,triprotic,"[2.911614882354022, 4.758981142120313, 6.004953131661913]",1.98,6.94,11.0,0.1
100202,691,diprotic,"[2.037933440653874, 5.385789427864142]",1.58,2.16,11.0,0.1
100202,692,monoprotic,[3.876430786849905],2.45,5.81,11.0,0.1
100202,693,triprotic,"[3.578112871092723, 4.9307590536154, 6.95881381021068]",2.3,7.43,11.0,0.1
100202,694,triprotic,"[2.8824830185751065, 4.010027248046557, 7.1319751852084785]",1.96,5.25,11.0,0.1
100202,695,triprotic,"[3.706805561777755, 4.692120607997547, 7.449074971430875]",2.36,5.09,11.0,0.1
100202,696,diprotic,"[2.654825738912537, 5.399111205411609]",1.86,3.6,11.0,0.1
100202,697,monoprotic,[3.549080674969111],2.29,6.34,11.0,0.1
100202,698,triprotic,"[3.077928162624467, 5.708486129348611, 6.054427125027055]",2.06,4.43,11.0,0.1
100202,699,triprotic,"[3.7135532360175967, 5.815507101685789, 7.734863226422293]",2.37,9.67,11.0,0.1
100202,700,triprotic,"[3.4775214631875855, 5.2982647549801065, 6.405334265534624]",2.25,9.1,11.0,0.1
100202,701,diprotic,"[2.1102324543156463, 5.78922149503077]",1.62,4.89,11.0,0.1
100202,702,monoprotic,[5.028563558022414],3.02,5.38,11.0,0.1
100202,703,monoprotic,[2.7572053282578017],1.91,3.82,11.0,0.1
100202,704,monoprotic,[5.415648962034965],3.21,7.6,11.0,0.1
100202,705,monoprotic,[5.779328214628468],3.39,6.48,11.0,0.1
100202,706,triprotic,"[2.5016800717243077, 5.039149889084907, 7.284358324554923]",1.79,5.0,11.0,0.1
100202,707,triprotic,"[2.965211732286269, 4.595495525270046, 6.956540313524126]",2.0,9.73,11.0,0.1
100202,708,monoprotic,[5.680104030789753],3.34,2.29,11.0,0.1
100202,709,diprotic,"[3.232280101308626, 5.155947341481847]",2.13,2.84,11.0,0.1
100202,710,triprotic,"[2.417591663818361, 5.752240362858455, 7.538536102402064]",1.75,8.99,11.0,0.1
100202,711,monoprotic,[4.370891641798732],2.69,9.75,11.0,0.1
100202,712,triprotic,"[2.424582795497175, 4.991074475090968, 7.575849480670181]",1.75,9.0,11.0,0.1
100202,713,diprotic,"[3.1956908782402946, 6.303331465309066]",2.12,8.28,11.0,0.1
100202,714,diprotic,"[2.181396039890066, 6.450349164744941]",1.65,2.59,11.0,0.1
100202,715,monoprotic,[2.9481135494363735],2.0,4.47,11.0,0.1
100202,716,diprotic,"[2.0672431833677116, 4.880428643800132]",1.6,10.94,11.0,0.1
100202,717,monoprotic,[3.2995582705721658],2.17,6.28,11.0,0.1
100202,718,triprotic,"[2.8664332668218155, 4.977083072434375, 6.43485959267402]",1.96,5.35,11.0,0.1
100202,719,diprotic,"[2.085235105012793, 4.377675561118382]",1.6,3.95,11.0,0.1
100202,720,diprotic,"[3.0942357354638372, 6.102715726694569]",2.07,3.67,11.0,0.1
100202,721,triprotic,"[3.705436920183691, 4.4055188247228925, 6.922273814626025]",2.36,9.3,11.0,0.1
100202,722,triprotic,"[2.711504227717825, 4.010756790554535, 6.873938696750071]",1.88,4.39,11.0,0.1
100202,723,diprotic,"[2.904411211514204, 5.097631860480476]",1.98,7.93,11.0,0.1
100202,724,diprotic,"[2.894158511491491, 4.849243416266935]",1.97,4.78,11.0,0.1
100202,725,diprotic,"[2.8137672352525427, 5.266212368163217]",1.93,3.66,11.0,0.1
100202,726,monoprotic,[5.705175703633967],3.35,7.63,11.0,0.1
100202,727,triprotic,"[2.861197973910209, 4.342394633924791, 7.759223009694407]",1.95,5.39,11.0,0.1
100202,728,diprotic,"[3.1041395035507238, 6.595980579923054]",2.07,8.35,11.0,0.1
100202,729,diprotic,"[3.7777596458145806, 6.513027336573701]",2.4,10.02,11.0,0.1
100202,730,monoprotic,[5.54083316367112],3.27,7.33,11.0,0.1
100202,731,monoprotic,[5.512064782214907],3.26,4.3,11.0,0.1
100202,732,diprotic,"[2.8983773784909452, 4.98726526314153]",1.97,7.16,11.0,0.1
100202,733,diprotic,"[3.048077005997981, 6.4630698445848385]",2.04,7.99,11.0,0.1
100202,734,monoprotic,[4.738357014574772],2.87,2.47,11.0,0.1
100202,735,triprotic,"[3.939260481603017, 5.271868587926937, 6.257800084324982]",2.48,10.98,11.0,0.1
100202,736,diprotic,"[3.4876697196202686, 4.826160208512705]",2.26,6.96,11.0,0.1
100202,737,diprotic,"[2.894509751105601, 4.316624747347912]",1.97,2.28,11.0,0.1
100202,738,diprotic,"[3.8593849331251557, 4.510225988605221]",2.43,4.58,11.0,0.1
100202,739,triprotic,"[3.9481266447079593, 4.681833240244991, 7.428582117880778]",2.48,9.92,11.0,0.1
100202,740,monoprotic,[3.698744615788165],2.36,8.39,11.0,0.1
100202,741,triprotic,"[3.509024669309113, 4.83210928291798, 7.036944936234077]",2.27,8.07,11.0,0.1
100202,742,diprotic,"[3.8769705131989407, 6.804205417111692]",2.45,5.45,11.0,0.1
100202,743,diprotic,"[3.8255065326407443, 5.808153209416116]",2.42,6.87,11.0,0.1
100202,744,triprotic,"[2.8214377532814776, 5.450267190639189, 7.830964151059499]",1.94,4.44,11.0,0.1
100202,745,monoprotic,[3.1985220048729963],2.12,2.11,11.0,0.1
100202,746,monoprotic,[5.193761857300371],3.1,7.38,11.0,0.1
100202,747,triprotic,"[2.4668413833482132, 4.037396676715566, 6.310026149049499]",1.77,9.6,11.0,0.1
100202,748,diprotic,"[3.8894583179111875, 4.030716166071816]",2.44,3.4,11.0,0.1
100202,749,triprotic,"[2.65093278423742, 5.76287282348377, 6.267389215207192]",1.86,2.22,11.0,0.1
100202,750,diprotic,"[3.573682561246911, 5.199676487634592]",2.3,8.45,11.0,0.1
100202,751,monoprotic,[2.1993171718857942],1.65,9.76,11.0,0.1
100202,752,diprotic,"[2.8942380696697727, 4.835421627122194]",1.97,3.77,11.0,0.1
100202,753,triprotic,"[3.7312578508236456, 5.248602923460351, 7.920127928271681]",2.37,3.64,11.0,0.1
100202,754,diprotic,"[3.825144072661602, 6.4066859762326445]",2.42,10.51,11.0,0.1
100202,755,diprotic,"[2.944135907442587, 6.3775657785110145]",2.0,5.5,11.0,0.1
100202,756,diprotic,"[3.1032225207703235, 5.813637894212272]",2.07,6.34,11.0,0.1
100202,757,diprotic,"[3.6747330838492376, 4.911271868279868]",2.35,7.59,11.0,0.1
100202,758,diprotic,"[2.481848391640641, 5.903257598677678]",1.78,6.22,11.0,0.1
100202,759,diprotic,"[2.4564418476565675, 5.075052275613619]",1.77,7.68,11.0,0.1
100202,760,diprotic,"[3.2056436814605425, 5.053975562799371]",2.12,7.82,11.0,0.1
100202,761,monoprotic,[4.589722451555197],2.8,3.28,11.0,0.1
100202,762,monoprotic,[3.4859285114084964],2.26,3.88,11.0,0.1
100202,763,triprotic,"[2.7571224331798385, 5.059686287266227, 6.233526539245132]",1.91,7.75,11.0,0.1
100202,764,monoprotic,[5.659914775475185],3.33,6.47,11.0,0.1
100202,765,monoprotic,[4.359411746279061],2.68,2.68,11.0,0.1
100202,766,monoprotic,[2.9959807956981304],2.02,10.83,11.0,0.1
100202,767,diprotic,"[2.006111364263071, 5.1690448952399795]",1.57,2.77,11.0,0.1
100202,768,triprotic,"[2.3503691260182413, 5.160442170007235, 7.454726811502419]",1.72,10.17,11.0,0.1
100202,769,triprotic,"[3.640418756643273, 5.996023001497079, 6.961047581239829]",2.33,3.35,11.0,0.1
100202,770,diprotic,"[3.0873854899276485, 4.064754162319531]",2.06,7.42,11.0,0.1
100202,771,diprotic,"[2.9850429059852566, 6.682719851077628]",2.01,8.51,11.0,0.1
100202,772,monoprotic,[2.9613143443366905],2.0,6.03,11.0,0.1
100202,773,monoprotic,[5.5250773973384835],3.26,4.08,11.0,0.1
100202,774,monoprotic,[4.208990806475256],2.61,6.65,11.0,0.1
100202,775,monoprotic,[3.906265772480793],2.46,3.47,11.0,0.1
100202,776,triprotic,"[3.1974811708130026, 5.26758176654837, 6.240134498845115]",2.12,7.01,11.0,0.1
100202,777,diprotic,"[3.2383916158804187, 4.245195389570183]",2.13,8.1,11.0,0.1
100202,778,diprotic,"[2.6606136493904406, 4.207508165729323]",1.86,5.59,11.0,0.1
100202,779,monoprotic,[5.729878031268927],3.37,3.04,11.0,0.1
100202,780,triprotic,"[3.9000814636261394, 4.134824220521038, 7.899750702159308]",2.45,10.56,11.0,0.1
100202,781,diprotic,"[3.9797731544681465, 4.38840574163286]",2.49,2.4,11.0,0.1
100202,782,monoprotic,[3.64089123240356],2.33,5.22,11.0,0.1
100202,783,triprotic,"[3.4941025497352847, 4.640841274231974, 7.413130171893161]",2.26,7.04,11.0,0.1
100202,784,monoprotic,[2.7827699145992915],1.92,10.99,11.0,0.1
100202,785,triprotic,"[2.8101299115776, 5.063498232570946, 7.739681331050607]",1.93,7.24,11.0,0.1
100202,786,diprotic,"[3.476785137241568, 6.345000775681616]",2.25,9.41,11.0,0.1
100202,787,diprotic,"[2.681149194108309, 4.8383139156008195]",1.87,8.34,11.0,0.1
100202,788,triprotic,"[2.9263043890461438, 4.920098848165804, 7.912462213298416]",1.99,3.71,11.0,0.1
100202,789,diprotic,"[3.30427750835136, 6.480064862777034]",2.17,3.61,11.0,0.1
100202,790,monoprotic,[4.180614321728746],2.6,8.17,11.0,0.1
100202,791,monoprotic,[3.624957368077696],2.32,2.65,11.0,0.1
100202,792,triprotic,"[3.174125525845935, 4.932849187958221, 7.391115697794074]",2.1,5.12,11.0,0.1
100202,793,triprotic,"[2.5056899147148206, 4.498898694645823, 7.384587664930199]",1.79,5.86,11.0,0.1
100202,794,monoprotic,[3.7286363895887327],2.37,8.97,11.0,0.1
100202,795,triprotic,"[3.5463736393928027, 4.022921023178378, 7.540951870465867]",2.28,2.29,11.0,0.1
100202,796,triprotic,"[3.102910564303577, 5.927003066471199, 6.633354838969606]",2.07,2.72,11.0,0.1
100202,797,monoprotic,[2.6333076887717715],1.85,7.63,11.0,0.1
100202,798,diprotic,"[3.8019956783827595, 6.590641548353963]",2.41,5.77,11.0,0.1
100202,799,monoprotic,[5.095032850687141],3.05,4.67,11.0,0.1
100202,800,monoprotic,[4.512135420791733],2.76,2.95,11.0,0.1
100202,801,monoprotic,[2.832220994727267],1.94,6.59,11.0,0.1
100202,802,triprotic,"[2.613033060336931, 5.894161595132591, 6.6947751955117365]",1.84,3.03,11.0,0.1
100202,803,triprotic,"[2.8990731719925815, 4.01526880819827, 6.304749524685042]",1.97,9.87,11.0,0.1
100202,804,monoprotic,[5.669408011700888],3.34,3.9,11.0,0.1
100202,805,triprotic,"[3.6129166513833773, 5.096893938482592, 7.250721500699241]",2.32,3.32,11.0,0.1
100202,806,triprotic,"[3.49655436627018, 4.63568764681485, 6.341704588029082]",2.26,9.84,11.0,0.1
100202,807,monoprotic,[3.421558468078496],2.22,2.37,11.0,0.1
100202,808,diprotic,"[3.73385482496166, 4.144142614342631]",2.37,4.92,11.0,0.1
100202,809,triprotic,"[3.4426879529817698, 5.676822337277689, 6.507098689293229]",2.23,5.84,11.0,0.1
100202,810,monoprotic,[2.8408363423265532],1.95,8.46,11.0,0.1
100202,811,triprotic,"[3.5353641813018335, 4.388877687817795, 7.719876662612435]",2.28,10.61,11.0,0.1
100202,812,diprotic,"[3.820837066728873, 4.783051551470223]",2.42,3.38,11.0,0.1
100202,813,diprotic,"[3.8624098067250756, 6.738365935443606]",2.44,10.67,11.0,0.1
100202,814,monoprotic,[2.9130697801867242],1.98,5.12,11.0,0.1
100202,815,monoprotic,[4.504442759064406],2.76,2.48,11.0,0.1
100202,816,diprotic,"[2.9012504364646867, 5.1712498220133245]",1.97,5.98,11.0,0.1
100202,817,diprotic,"[2.040424988934503, 4.496239559831321]",1.58,9.95,11.0,0.1
100202,818,monoprotic,[2.931455880158139],1.99,3.57,11.0,0.1
100202,819,diprotic,"[2.4242988273178527, 4.067591175996982]",1.75,3.95,11.0,0.1
100202,820,monoprotic,[5.065185553740513],3.03,10.38,11.0,0.1
100202,821,triprotic,"[2.2616851824379522, 4.079800164942512, 7.051525279386749]",1.68,5.29,11.0,0.1
100202,822,monoprotic,[4.452000980698244],2.73,10.52,11.0,0.1
100202,823,diprotic,"[2.432629890065622, 5.413373205594687]",1.76,2.56,11.0,0.1
100202,824,diprotic,"[3.680968463070237, 5.605282857153974]",2.35,8.09,11.0,0.1
100202,825,monoprotic,[4.449200399041808],2.73,8.42,11.0,0.1
100202,826,diprotic,"[3.882487991774397, 4.467682380252262]",2.45,6.1,11.0,0.1
100202,827,diprotic,"[2.046915519935429, 6.003550937541576]",1.59,2.93,11.0,0.1
100202,828,diprotic,"[2.553464596839917, 5.783788675328363]",1.81,9.02,11.0,0.1
100202,829,monoprotic,[5.579710164013261],3.29,7.53,11.0,0.1
100202,830,diprotic,"[2.829674418395054, 4.682513610467584]",1.94,7.42,11.0,0.1
100202,831,triprotic,"[3.181005915823172, 4.303150556092772, 6.352696670495754]",2.11,9.24,11.0,0.1
100202,832,triprotic,"[3.2957495863166484, 5.981148562757353, 7.188667182045847]",2.16,2.59,11.0,0.1
100202,833,triprotic,"[3.6368700271047283, 5.117475603053165, 6.9346943202355655]",2.33,6.76,11.0,0.1
100202,834,triprotic,"[3.0555224648477473, 4.565196474766373, 7.789341293840643]",2.05,9.85,11.0,0.1
100202,835,monoprotic,[4.114840163006214],2.56,2.35,11.0,0.1
100202,836,triprotic,"[2.5788859869139875, 5.612344201726046, 7.895501337122673]",1.82,4.04,11.0,0.1
100202,837,triprotic,"[3.392359922973762, 4.2669161083319675, 6.440034274440147]",2.21,3.34,11.0,0.1
100202,838,triprotic,"[3.1336724451669715, 5.482406428348588, 6.665601559231253]",2.09,3.74,11.0,0.1
100202,839,monoprotic,[4.914764759858868],2.96,8.65,11.0,0.1
100202,840,monoprotic,[4.322417070892045],2.67,10.68,11.0,0.1
100202,841,diprotic,"[3.2962544319647886, 4.182761734252055]",2.16,7.7,11.0,0.1
100202,842,triprotic,"[3.601073638099924, 4.301336255094655, 7.806813295787263]",2.31,4.76,11.0,0.1
100202,843,monoprotic,[4.402098676817872],2.71,2.75,11.0,0.1
100202,844,monoprotic,[4.228308930170417],2.62,3.77,11.0,0.1
100202,845,diprotic,"[3.5125629475739983, 6.623331644153508]",2.27,9.57,11.0,0.1
100202,846,monoprotic,[4.795246358632311],2.9,2.72,11.0,0.1
100202,847,monoprotic,[4.686427950662527],2.85,10.67,11.0,0.1
100202,848,triprotic,"[3.838373916181833, 4.218875388345167, 7.304356584647528]",2.42,6.81,11.0,0.1
100202,849,triprotic,"[2.7808006987680485, 4.065666924353753, 6.913399448727638]",1.92,3.2,11.0,0.1
100202,850,monoprotic,[3.0746949628192994],2.06,2.13,11.0,0.1
100202,851,diprotic,"[3.2872201593397397, 4.361916647924862]",2.16,9.59,11.0,0.1
100202,852,diprotic,"[2.2258142127270455, 4.12870561818607]",1.66,5.39,11.0,0.1
100202,853,diprotic,"[2.6735539540710946, 5.131862644488478]",1.87,3.72,11.0,0.1
100202,854,diprotic,"[3.4624344396035798, 6.0399434236759415]",2.24,5.27,11.0,0.1
100202,855,diprotic,"[2.997151610170481, 4.7591420722634235]",2.02,3.08,11.0,0.1
100202,856,diprotic,"[2.406427784694695, 4.202392841234255]",1.74,9.76,11.0,0.1
100202,857,triprotic,"[3.9483361863061748, 5.38091488850158, 6.290581467667719]",2.48,7.8,11.0,0.1
100202,858,diprotic,"[3.138026808799787, 5.60938751881885]",2.09,7.91,11.0,0.1
100202,859,triprotic,"[3.561813353438086, 5.264938445330167, 6.435508743355851]",2.29,5.14,11.0,0.1
100202,860,monoprotic,[2.05634166099886],1.59,4.69,11.0,0.1
100202,861,diprotic,"[2.406698636422494, 4.570167166915325]",1.75,8.44,11.0,0.1
100202,862,diprotic,"[2.8731240631809727, 5.306098922323015]",1.96,10.52,11.0,0.1
100202,863,monoprotic,[3.8036252081074853],2.41,2.81,11.0,0.1
100202,864,diprotic,"[2.8104175175078057, 4.426153546635141]",1.93,8.2,11.0,0.1
100202,865,triprotic,"[2.787727281385854, 5.681061937671059, 7.337414574350992]",1.92,7.64,11.0,0.1
100202,866,monoprotic,[4.851367048012102],2.93,10.02,11.0,0.1
100202,867,diprotic,"[3.3607314108799615, 5.661953050904159]",2.19,7.67,11.0,0.1
100202,868,monoprotic,[5.818587174505861],3.41,6.44,11.0,0.1
100202,869,diprotic,"[3.8743648540538587, 4.472281838397571]",2.44,7.09,11.0,0.1
100202,870,triprotic,"[3.3379773138012245, 5.275151209072806, 6.208491789403935]",2.18,8.0,11.0,0.1
100202,871,triprotic,"[2.7238835479134185, 4.268321531076008, 7.223151367348008]",1.89,10.65,11.0,0.1
100202,872,triprotic,"[2.0055122092207256, 4.9864479789022464, 6.4013400854688305]",1.57,9.99,11.0,0.1
100202,873,monoprotic,[2.726363975689205],1.89,2.4,11.0,0.1
100202,874,triprotic,"[2.3022149544390955, 4.319121884747449, 7.085272479121572]",1.7,7.44,11.0,0.1
100202,875,triprotic,"[3.0093876048707293, 5.444810139548154, 7.7433583964493975]",2.03,6.27,11.0,0.1
100202,876,diprotic,"[3.546526609576019, 6.442524077397729]",2.28,10.42,11.0,0.1
100202,877,monoprotic,[4.246769395969969],2.63,2.24,11.0,0.1
100202,878,diprotic,"[2.5159959760025288, 4.183461752938919]",1.79,4.51,11.0,0.1
100202,879,diprotic,"[2.640789468122911, 4.795437655664454]",1.85,4.16,11.0,0.1
100202,880,triprotic,"[2.7763561206941016, 5.003863487424337, 7.51281388307765]",1.92,7.11,11.0,0.1
100202,881,monoprotic,[4.969019940137102],2.99,10.18,11.0,0.1
100202,882,triprotic,"[2.292563146755908, 4.93175149121512, 7.440439393791779]",1.69,6.79,11.0,0.1
100202,883,diprotic,"[3.909761165777436, 5.260022256555464]",2.46,2.94,11.0,0.1
100202,884,triprotic,"[3.2481314506085908, 5.82881250655039, 7.19258126497011]",2.14,8.98,11.0,0.1
100202,885,diprotic,"[2.7749341334319046, 5.348968915072962]",1.92,8.96,11.0,0.1
100202,886,triprotic,"[3.1063867801392275, 4.860761330799, 7.6545238388809445]",2.07,3.71,11.0,0.1
