task_seed,task_id,checkpoint_type,observations,direction,difficulty,pka_family,true_pair_count,current_true_ph,target_ph,estimated_concentration_m,estimated_pair_count,true_pka_json,estimated_pka_json,local_rmse_0p1_ml,local_mae_0p1_ml,local_max_abs_0p1_ml,local_rmse_0p5_ml,local_mae_0p5_ml,local_max_abs_0p5_ml,local_rmse_1p0_ml,local_mae_1p0_ml,local_max_abs_1p0_ml,state_total_volume_ml,state_base_moles,state_acid_moles,controller_steps,benchmark_seed
4000101,208,fixed_observation_count,2,acid,far,separated,2,2.47,2.979,0.0684819426443048,2,"[4.958687981061784, 6.287951600674796]","[5.0933876520857195, 7.445778439398855]",0.00022436905577096966,0.00019135217814243762,0.0004582342163486075,0.002185971039820351,0.0014267812718115566,0.0071182028749312565,0.015618525713948034,0.007983722069465201,0.04870203237296522,22.700593369683734,0.0007564446718346654,0.000831,2,101
4000101,208,fixed_observation_count,3,acid,far,separated,2,2.8,2.979,0.06947191648154091,2,"[4.958687981061784, 6.287951600674796]","[5.146866115213844, 7.522928217070572]",0.0002237857166804843,0.0001868577918836586,0.000498438334854967,0.0026994883113535904,0.0016641858262150988,0.007856699148956814,0.007291447379909646,0.004423448441222888,0.01893519227544349,23.120593369683736,0.0007984446718346654,0.000831,3,101
4000101,208,fixed_observation_count,5,acid,far,separated,2,3.09,2.979,0.07479090556851636,2,"[4.958687981061784, 6.287951600674796]","[5.162418686805269, 7.708341921905509]",0.0023481613714098613,0.0020051572537141123,0.004797723574835544,0.010502849528264411,0.00849166222974657,0.022213205140048764,0.0169817120878279,0.01339151731301454,0.035890939066378635,23.740593369683737,0.0008404446718346655,0.0008510000000000001,5,101
4000101,208,fixed_observation_count,8,acid,far,separated,2,3.07,2.979,0.0751638865293408,2,"[4.958687981061784, 6.287951600674796]","[5.16773932090549, 7.720454208817114]",0.0018963605587529707,0.0016118862398866256,0.003954000033211891,0.009301073357220834,0.007301510174390516,0.020405631429788684,0.015668467756191642,0.011958402656212341,0.03405979682606031,24.120593369683736,0.0008584446718346655,0.0008710000000000001,8,101
4000101,208,fixed_observation_count,12,acid,far,separated,2,2.97,2.979,0.07519028763261754,2,"[4.958687981061784, 6.287951600674796]","[5.167735529119918, 7.721067113293105]",0.0013369467222138012,0.0011246392164971728,0.0029011763578941085,0.008546730061330271,0.006226381831579388,0.02014686134147059,0.015335575451035014,0.010992070658488728,0.034155278022361735,24.230593369683735,0.0008604446718346655,0.0008800000000000001,12,101
4000101,208,natural_control_end,7,acid,far,separated,2,2.94,2.979,0.07509318240874124,2,"[4.958687981061784, 6.287951600674796]","[5.166703457400298, 7.718251812693883]",0.0012187191673653408,0.0010232850329626717,0.0026622188181022466,0.008412425014412944,0.00600726541096799,0.020221924989733076,0.015371056882795347,0.01084977768784161,0.034381718707277464,24.030593369683736,0.0008494446718346655,0.0008710000000000001,7,101
4000101,209,fixed_observation_count,0,base,near,single,1,3.33,3.641,0.10367015452990042,1,[3.3115071732118215],[5.213499581491739],0.0033968190210832048,0.002939921356557005,0.00603516325802822,0.017090810083463963,0.014712469366721869,0.032962808143661704,0.03494324528004092,0.02961433238114401,0.0740152387270232,13.79450080805713,0.0004091145087695849,0.0,0,101
4000101,209,fixed_observation_count,1,base,near,single,1,3.5,3.641,0.1126746349333329,3,[3.3115071732118215],"[3.417561214441289, 5.200299786612482, 7.155463233609919]",0.005736108862992545,0.00496660464017276,0.00997281696327601,0.02895187531698383,0.02497623763812199,0.054225237525432846,0.05966252771473721,0.05085725955989665,0.12228941369065893,14.62450080805713,0.0004921145087695849,0.0,1,101
4000101,209,fixed_observation_count,2,base,near,single,1,3.92,3.641,0.10245097437457523,1,[3.3115071732118215],[5.3143320116507375],0.012237610235023788,0.010590281549579125,0.02177327543570673,0.06339518767504267,0.054036344520878146,0.13007593171683318,0.1437810426618302,0.11627199641658169,0.3546828806108113,16.23450080805713,0.0006531145087695849,0.0,2,101
4000101,209,fixed_observation_count,3,base,near,single,1,3.69,3.641,0.09514228716748746,1,[3.3115071732118215],[5.327610970722754],0.006889444938177284,0.0059634236957460665,0.01217467009559936,0.03508665371339587,0.030113194393149217,0.06901494402060937,0.07453491160454784,0.062273397602575296,0.16645927351344447,17.034500808057132,0.0006531145087695849,8e-05,3,101
4000101,209,fixed_observation_count,5,base,near,single,1,3.58,3.641,0.09101152941712665,1,[3.3115071732118215],[5.345208650853982],0.005071133441875796,0.004389553134248754,0.00896329011151753,0.02571949972957617,0.02210245295702169,0.0501409651891942,0.05387287119238226,0.04528393676451467,0.11768386272104703,18.16450080805713,0.000686114508769585,0.00016,5,101
4000101,209,fixed_observation_count,8,base,near,single,1,3.64,3.641,0.09078460836631404,1,[3.3115071732118215],[5.345372864242028],0.005759071014473677,0.00498498181619876,0.01018026972519337,0.02927422878392827,0.02513819448786638,0.05738027457289174,0.061775491413526847,0.051751078287646975,0.136628336463386,18.404500808057133,0.000710114508769585,0.00016,8,101
4000101,209,fixed_observation_count,12,base,near,single,1,3.64,3.641,0.09077250619729191,1,[3.3115071732118215],[5.345367505151982],0.005822591443197495,0.0050399564351293336,0.010292941194720129,0.029603388772180033,0.025418894480149393,0.058057208735579735,0.06251449133449458,0.052352358538875536,0.13843088099733514,18.44450080805714,0.0007131145087695851,0.000161,12,101
4000101,209,natural_control_end,3,base,near,single,1,3.69,3.641,0.09514228716748746,1,[3.3115071732118215],[5.327610970722754],0.006889444938177284,0.0059634236957460665,0.01217467009559936,0.03508665371339587,0.030113194393149217,0.06901494402060937,0.07453491160454784,0.062273397602575296,0.16645927351344447,17.034500808057132,0.0006531145087695849,8e-05,3,101
4000101,210,fixed_observation_count,0,base,medium,separated,2,7.89,8.635,0.10692518486929542,1,"[4.738929457299903, 7.157902784432197]",[5.137108141162832],0.01014149022202801,0.00855023532864459,0.020920361469725535,0.051668954652788514,0.04298835007395674,0.11128722654789946,0.10754224699019327,0.08754992276920213,0.24501261702486943,11.601142892162725,0.0031524126086903363,0.0,0,101
4000101,210,fixed_observation_count,1,base,medium,separated,2,8.52,8.635,0.1320482572675043,3,"[4.738929457299903, 7.157902784432197]","[3.577190670678036, 5.421841351529683, 7.455492017153281]",0.0290768203556814,0.025099723521935954,0.0541316122590878,0.1786226589463506,0.1412840187538134,0.4651623856980258,0.9487497531559013,0.5501869324957658,2.6430456877762403,13.571142892162726,0.0033494126086903364,0.0,1,101
4000101,210,fixed_observation_count,2,base,medium,separated,2,8.71,8.635,0.13419885218206118,3,"[4.738929457299903, 7.157902784432197]","[3.573267218224067, 5.429106038186389, 7.482045260364821]",0.04842016927492301,0.04165679783946749,0.0933099132180768,0.48003878596179983,0.31105397641471183,1.706207342398173,1.274900893131348,0.8423617607045317,2.7107827289972874,13.821142892162726,0.0033744126086903362,0.0,2,101
4000101,210,fixed_observation_count,3,base,medium,separated,2,8.61,8.635,0.1342940373542177,3,"[4.738929457299903, 7.157902784432197]","[3.571424535305484, 5.430923610877356, 7.489815337781346]",0.03674752157001961,0.031680177376401955,0.06943978432946807,0.2575822764863805,0.19274953495460084,0.7642006299851669,1.1320730928863385,0.699343759738583,2.698017914065293,13.941142892162725,0.0033744126086903362,1.2e-05,3,101
4000101,210,fixed_observation_count,5,base,medium,separated,2,8.63,8.635,0.13443905775702156,3,"[4.738929457299903, 7.157902784432197]","[3.5707825007653553, 5.431434989535018, 7.492450019103099]",0.03914079996847812,0.03372971731844642,0.07427174647722445,0.2899997141936911,0.2119420788932198,0.908165958599616,1.1689879214689527,0.7341567215843698,2.7018141257237964,14.031142892162725,0.003380412608690336,1.5e-05,5,101
4000101,210,fixed_observation_count,8,base,medium,separated,2,8.64,8.635,0.1344493008613905,3,"[4.738929457299903, 7.157902784432197]","[3.570730615860897, 5.431483922430301, 7.492653015126843]",0.0400079129267563,0.03447185283929979,0.07602907690993455,0.3032262335263339,0.21945617770750175,0.9704975593251906,1.1808787401274483,0.7457932700005908,2.7025020503403,14.061142892162724,0.0033824126086903364,1.6e-05,8,101
4000101,210,fixed_observation_count,12,base,medium,separated,2,8.64,8.635,0.13446018385089586,3,"[4.738929457299903, 7.157902784432197]","[3.5706609528164943, 5.431547890817427, 7.492916747453107]",0.04000475648739651,0.03446911452809855,0.07602355327593457,0.30319536148132326,0.21943581825053396,0.9703315956843301,1.1803280677014842,0.7454985882151758,2.7013114286523763,14.101142892162724,0.0033844126086903367,1.8e-05,12,101
4000101,210,natural_control_end,2,base,medium,separated,2,8.71,8.635,0.13419885218206118,3,"[4.738929457299903, 7.157902784432197]","[3.573267218224067, 5.429106038186389, 7.482045260364821]",0.04842016927492301,0.04165679783946749,0.0933099132180768,0.48003878596179983,0.31105397641471183,1.706207342398173,1.274900893131348,0.8423617607045317,2.7107827289972874,13.821142892162726,0.0033744126086903362,0.0,2,101
4000101,211,fixed_observation_count,0,acid,medium,separated,2,4.32,3.034,0.10099450722381939,1,"[2.493691330296076, 4.154726528090212]",[5.383478844717606],0.03401679624831152,0.02929633204467672,0.06496709055145367,0.25939184504156915,0.18694781206273062,0.8278075277668933,2.0110686086254317,1.1170112279293116,4.567297993675947,12.173330137031238,0.001172762288939224,0.0,0,101
4000101,211,fixed_observation_count,1,acid,medium,separated,2,3.61,3.034,0.07399611385398386,2,"[2.493691330296076, 4.154726528090212]","[4.135703195191479, 6.3561488699682664]",0.006224094914257064,0.005388878818996081,0.010969399253561996,0.030856262811668252,0.026567574793252093,0.06049091270693374,0.05979331806715632,0.050806110700622104,0.12479663419634779,15.373330137031239,0.001172762288939224,0.00032,1,101
4000101,211,fixed_observation_count,2,acid,medium,separated,2,2.98,3.034,0.07688196072213302,2,"[2.493691330296076, 4.154726528090212]","[4.155645084087175, 6.123152106334784]",0.0019403819958084985,0.0016750507616427684,0.0035960740938909552,0.009628450943645934,0.008261382584173173,0.01905578383872797,0.01885372850050688,0.01599469844059087,0.03939466143834913,18.04333013703124,0.001172762288939224,0.0005870000000000001,2,101
4000101,211,fixed_observation_count,3,acid,medium,separated,2,3.01,3.034,0.07729455804633391,2,"[2.493691330296076, 4.154726528090212]","[4.160527007363162, 6.119207449945415]",0.00213030238343584,0.0018404902790415223,0.003909558255144496,0.010554262798536667,0.009081572763762615,0.020518283384362235,0.02057907147798331,0.017587621459034,0.04188378835978401,18.16333013703124,0.0011847622889392241,0.0005870000000000001,3,101
4000101,211,fixed_observation_count,5,acid,medium,separated,2,3.04,3.034,0.07736365151549165,2,"[2.493691330296076, 4.154726528090212]","[4.161373034184087, 6.118316799870673]",0.002235745848965615,0.0019325488567034396,0.004074179677806988,0.011053298373627852,0.00953173677287823,0.021143814535516725,0.021424159732560233,0.01842241906145081,0.04243121124194449,18.283330137031243,0.0011967622889392242,0.0005870000000000001,5,101
4000101,211,fixed_observation_count,8,acid,medium,separated,2,3.04,3.034,0.07735272302443315,2,"[2.493691330296076, 4.154726528090212]","[4.161291069040749, 6.118215776834081]",0.0022318262979891023,0.001929150881464972,0.004067354563765058,0.01103371365363898,0.009514737587965984,0.02110871123007918,0.021384853396594038,0.0183882486858358,0.04235808352013315,18.323330137031245,0.001198762288939224,0.0005890000000000001,8,101
4000101,211,fixed_observation_count,12,acid,medium,separated,2,3.04,3.034,0.07732608613697987,2,"[2.493691330296076, 4.154726528090212]","[4.161063879242926, 6.118129685736006]",0.002224461603280483,0.0019227666074005238,0.0040545034638048705,0.01099674936779393,0.009482742600500294,0.02104072866975404,0.021309888218981488,0.018323687844530125,0.04221128588727652,18.36333013703125,0.0012007622889392239,0.0005910000000000002,12,101
4000101,211,natural_control_end,2,acid,medium,separated,2,2.98,3.034,0.07688196072213302,2,"[2.493691330296076, 4.154726528090212]","[4.155645084087175, 6.123152106334784]",0.0019403819958084985,0.0016750507616427684,0.0035960740938909552,0.009628450943645934,0.008261382584173173,0.01905578383872797,0.01885372850050688,0.01599469844059087,0.03939466143834913,18.04333013703124,0.001172762288939224,0.0005870000000000001,2,101
4000101,212,fixed_observation_count,0,base,medium,single,1,7.82,9.193,0.10577723817535356,1,[7.090262561209183],[5.25898710307189],0.019844711794144602,0.017161245508493208,0.03588915131069115,0.10796482251922793,0.09015308646785962,0.24205643270853194,0.3407514219989327,0.234368807708482,1.2535082015342986,10.677552055488578,0.0005635831189525157,0.0,0,101
4000101,212,fixed_observation_count,1,base,medium,single,1,12.38,9.193,0.04360493224326002,2,[7.090262561209183],"[4.57012482522251, 7.655619299465682]",0.01745768422579677,0.015093659943671052,0.031716271441062815,0.09605080825716422,0.0797620772437682,0.21922675548823278,0.31613544783222075,0.2126857788044488,1.1753997242938965,15.397552055488578,0.0010355831189525157,0.0,1,101
4000101,212,fixed_observation_count,2,base,medium,single,1,11.87,9.193,0.03322710797564461,3,[7.090262561209183],"[3.3705911805744257, 6.644284513301748, 7.828929494893836]",0.0028931216501307073,0.0018175429849625524,0.007289450998710478,0.02437723097673689,0.018124482865214116,0.05819294303043421,0.09595571538418574,0.06955467250180267,0.28214718700538555,17.757552055488578,0.0010355831189525157,0.000236,2,101
4000101,212,fixed_observation_count,3,base,medium,single,1,7.82,9.193,0.030616610307681813,2,[7.090262561209183],"[5.769665004118408, 7.319490291605238]",0.009040694882181115,0.007822686706599519,0.01596583454133338,0.04981086478544247,0.0419854732319906,0.10755139205762454,0.3872289630113808,0.18838081314223037,1.5762672798069968,20.117552055488577,0.0010355831189525157,0.000472,3,101
4000101,212,fixed_observation_count,5,base,medium,single,1,8.23,9.193,0.021856725328940212,3,[7.090262561209183],"[4.108938757460105, 6.397408564209436, 7.667340891859724]",0.01475735162401412,0.012376927889173217,0.03247056987233243,0.37733347993780386,0.17480915787976373,1.5551937845255335,0.6899907538761424,0.3640178758626066,1.8239883997405872,21.887552055488577,0.0011535831189525157,0.000531,5,101
4000101,212,fixed_observation_count,8,base,medium,single,1,9.54,9.193,0.03133210683402725,2,[7.090262561209183],"[5.901745822289214, 7.369723804306701]",0.05306239287785838,0.04646401867832977,0.08776102861939705,0.09356575821136884,0.08855294732005914,0.12736924573130892,0.09713254499109271,0.09093356890575179,0.13159235372539158,22.607552055488576,0.0012115831189525156,0.000545,8,101
4000101,212,fixed_observation_count,12,base,medium,single,1,9.21,9.193,0.03130465985708551,2,[7.090262561209183],"[5.954927808288207, 7.378740010495187]",0.00988505304929974,0.008699333698588708,0.018773684919739964,0.021852975368784423,0.017071914100630567,0.03718692782274502,0.028585533483456438,0.024829576487241063,0.04571430488870476,22.917552055488578,0.0012255831189525157,0.000562,12,101
4000101,212,natural_control_end,12,base,medium,single,1,9.21,9.193,0.03130465985708551,2,[7.090262561209183],"[5.954927808288207, 7.378740010495187]",0.00988505304929974,0.008699333698588708,0.018773684919739964,0.021852975368784423,0.017071914100630567,0.03718692782274502,0.028585533483456438,0.024829576487241063,0.04571430488870476,22.917552055488578,0.0012255831189525157,0.000562,12,101
4000101,213,fixed_observation_count,0,base,near,single,1,6.81,7.081,0.10153605497113388,1,[5.990617955546835],[5.397667911416295],0.005704750126834547,0.004087223497738153,0.014033988688733956,0.043610710626261665,0.028134543060802087,0.11995630936765878,0.15956568276579494,0.1033842556889783,0.5082695196659053,10.933856837956055,0.0012357078582331843,0.0,0,101
4000101,213,fixed_observation_count,1,base,near,single,1,7.04,7.081,0.1050458503574841,3,[5.990617955546835],"[3.470034761834215, 5.410740670234143, 7.263952063234274]",0.0127308114343449,0.010998870314840405,0.02347857354625127,0.07102158496471904,0.05809818539979941,0.16801987734023527,0.21498973337568517,0.14659462334372472,0.7019000665459334,11.653856837956056,0.0013077078582331844,0.0,1,101
4000101,213,fixed_observation_count,2,base,near,single,1,7.09,7.081,0.10475908840451996,3,[5.990617955546835],"[3.4687098394912033, 5.411752181493407, 7.267228028755515]",0.015153301138496044,0.013090312760426416,0.02798110807998988,0.08552801413921965,0.06970229583116187,0.20459776374887717,0.2978706898831478,0.19090744047467098,1.1340356545721963,11.763856837956055,0.0013187078582331843,0.0,2,101
4000101,213,fixed_observation_count,3,base,near,single,1,7.07,7.081,0.10469405322112044,3,[5.990617955546835],"[3.468522603976815, 5.411741322919167, 7.267567255135316]",0.014449856159064722,0.012483133879086358,0.026669685313530422,0.08125003219539023,0.06630085467848801,0.19364944994364208,0.2681807319169902,0.1761545667966907,0.9590991633417545,11.793856837956055,0.0013187078582331843,3e-06,3,101
4000101,213,fixed_observation_count,5,base,near,single,1,7.08,7.081,0.10468808678946856,3,[5.990617955546835],"[3.468492929689646, 5.411753671302222, 7.267626365513003]",0.014916864057515104,0.012886252173169258,0.027539726410873655,0.0840810981494692,0.06855469421302889,0.20087328452940056,0.28698404082042006,0.18566003206815754,1.0665908307305685,11.813856837956054,0.0013207078582331841,3e-06,5,101
4000101,213,fixed_observation_count,8,base,near,single,1,7.09,7.081,0.10465548107366873,3,[5.990617955546835],"[3.4683945494263235, 5.411731456458091, 7.267819371761318]",0.01515833496791846,0.013094675257924257,0.02798997079053045,0.08555178639139234,0.06972328264569308,0.2046440134843479,0.2979085368557666,0.1909439160130881,1.1341100511081912,11.843856837956054,0.001322707858233184,4.000000000000001e-06,8,101
4000101,213,fixed_observation_count,12,base,near,single,1,7.09,7.081,0.1046096853126845,3,[5.990617955546835],"[3.4682625121261186, 5.411696610603932, 7.268069775796848]",0.015160796002258442,0.013096808654021031,0.027994279465966443,0.08556338277684464,0.06973358997000868,0.204666155190246,0.29792679463695176,0.19096210489700427,1.134144911093415,11.883856837956053,0.0013247078582331838,6.000000000000002e-06,12,101
4000101,213,natural_control_end,1,base,near,single,1,7.04,7.081,0.1050458503574841,3,[5.990617955546835],"[3.470034761834215, 5.410740670234143, 7.263952063234274]",0.0127308114343449,0.010998870314840405,0.02347857354625127,0.07102158496471904,0.05809818539979941,0.16801987734023527,0.21498973337568517,0.14659462334372472,0.7019000665459334,11.653856837956056,0.0013077078582331844,0.0,1,101
4000101,214,fixed_observation_count,0,acid,near,separated,2,3.2,2.896,0.10722599922272173,1,"[4.313561994705213, 5.72378088010949]",[5.460562489208724],0.023155955556462618,0.019037086250527854,0.05371813808656967,0.219468080928269,0.1426318089844016,0.5212159233991738,0.3295510896139244,0.22361149394128016,0.6042276063480285,11.80342743174272,2.681659206386221e-05,0.0,0,101
4000101,214,fixed_observation_count,1,acid,near,separated,2,2.27,2.896,0.09831814996787494,3,"[4.313561994705213, 5.72378088010949]","[4.240496204435444, 6.002943413174856, 7.416810476357828]",0.005708858527487824,0.004881739139431222,0.011474702270472648,0.0425133198646445,0.030586114543032963,0.1199303705971646,0.13258838281500113,0.08448440223894682,0.34833552994847583,12.713427431742721,2.681659206386221e-05,9.1e-05,1,101
4000101,214,fixed_observation_count,2,acid,near,separated,2,2.65,2.896,0.09943764859878258,3,"[4.313561994705213, 5.72378088010949]","[4.3885485773425925, 6.09974057650035, 7.4340721943341235]",0.0171118818685076,0.014717856670401484,0.033353372052758345,0.08288462080384773,0.0682769870822395,0.1757459705096105,0.13132524406840929,0.10882566472467795,0.2510504534799347,13.16342743174272,7.181659206386222e-05,9.1e-05,2,101
4000101,214,fixed_observation_count,3,acid,near,separated,2,3.2,2.896,0.10451307241460607,3,"[4.313561994705213, 5.72378088010949]","[4.498202340432581, 6.151280841605321, 7.4241130942462155]",0.013037481939329316,0.011230541632447983,0.024961102095434562,0.06532048496191678,0.05467404965147067,0.13445792312426708,0.10401826929284624,0.09041361771068408,0.17696227299636558,13.61342743174272,0.00011681659206386221,9.1e-05,3,101
4000101,214,fixed_observation_count,5,acid,near,separated,2,2.77,2.896,0.1060531370893248,3,"[4.313561994705213, 5.72378088010949]","[4.52166052105719, 6.158110949618762, 7.4189889812865495]",0.014804003424040025,0.01280022642278672,0.027654895786080047,0.06250449842233545,0.05398541271878931,0.12048567186317438,0.09460926919814962,0.08245672936267036,0.173472448116053,13.97342743174272,0.00011681659206386221,0.000127,5,101
4000101,214,fixed_observation_count,8,acid,near,separated,2,2.91,2.896,0.10633528875728418,3,"[4.313561994705213, 5.72378088010949]","[4.525745730630024, 6.1599765566167415, 7.4184295415484725]",0.01647565191633513,0.014308579109325164,0.028326026239278157,0.06383096969857885,0.057268756584174976,0.10373548830609547,0.09308317726937336,0.08540102239855427,0.15074173637234,14.14342743174272,0.00013081659206386223,0.00013,8,101
4000101,214,fixed_observation_count,12,acid,near,separated,2,2.89,2.896,0.10635753427329794,3,"[4.313561994705213, 5.72378088010949]","[4.525549212096533, 6.158942283970118, 7.418065581639748]",0.016314950422325974,0.014164657627984507,0.02850238129100724,0.06358183680599408,0.05685274656331988,0.10699273805187293,0.09310592910908959,0.08491798554303388,0.15492236844728957,14.20342743174272,0.00013281659206386222,0.00013399999999999998,12,101
4000101,214,natural_control_end,4,acid,near,separated,2,2.95,2.896,0.10550026411906462,3,"[4.313561994705213, 5.72378088010949]","[4.512762709543057, 6.152761564286738, 7.419641346714978]",0.017258007108303674,0.01498819031844425,0.02948792540356404,0.06674544530469895,0.06000838360627128,0.10206913979586307,0.09667560882623433,0.08927313595379818,0.1483355675805722,13.83342743174272,0.00011681659206386221,0.00011300000000000001,4,101
4000101,215,fixed_observation_count,0,acid,far,single,1,5.03,1.589,0.10714538423014926,1,[4.552143840696033],[5.13523794051698],0.11053361287372447,0.09335105983205443,0.23715878300197168,2.1878510940802096,1.3547369861461431,4.501102174541771,2.8323266242215595,1.991367812792277,4.841092916767208,10.363564871260722,0.0010875148794612217,0.0,0,101
4000101,215,fixed_observation_count,1,acid,far,single,1,4.08,1.589,0.12674851503959458,1,[4.552143840696033],[5.241432097769749],0.00039619493509922016,0.0003430204685931346,0.0006870324644161485,0.001995040205569782,0.0017255726725201744,0.003446734887575076,0.004064825182371916,0.0035053170911891448,0.007086855445714413,17.583564871260723,0.0010875148794612217,0.000722,1,101
4000101,215,fixed_observation_count,2,acid,far,single,1,2.49,1.589,0.17655799851341336,1,[4.552143840696033],[4.552084339854401],0.0019123914418561288,0.0016452906312032908,0.0036931920560148157,0.011462864618075087,0.008988770678295186,0.028508626711265528,0.0267590675931764,0.019472369151453246,0.0645992533262465,21.813564871260724,0.0010875148794612217,0.001145,2,101
4000101,215,fixed_observation_count,3,acid,far,single,1,1.85,1.589,0.1779171274743341,1,[4.552143840696033],[4.580423033313412],2.2250505303765134e-05,1.9159560666815862e-05,4.215548586294915e-05,0.00011751683881538848,9.863848602572653e-05,0.00025426690122554163,0.0002683468135961488,0.00021248190679414556,0.0006702228395352172,24.713564871260722,0.0010875148794612217,0.001435,3,101
4000101,215,fixed_observation_count,5,acid,far,single,1,1.66,1.589,0.17792475123393642,1,[4.552143840696033],[4.580615525894572],5.0542511648659086e-06,4.3398232177353866e-06,9.734290916885158e-06,2.606808459879062e-05,2.2058581973181277e-05,5.427224178333745e-05,5.542311515707157e-05,4.561849082125368e-05,0.0001260482950158348,27.18356487126072,0.0010875148794612217,0.0016820000000000001,5,101
4000101,215,fixed_observation_count,8,acid,far,single,1,1.6,1.589,0.17792486362453017,1,[4.552143840696033],[4.580618979868549],3.1210241315606717e-06,2.6754129821628647e-06,6.06310958017886e-06,1.602695852023663e-05,1.3567125594872288e-05,3.320760680258772e-05,3.3662527183066865e-05,2.7868195056874795e-05,7.511563515638642e-05,28.333564871260723,0.0010875148794612217,0.0017970000000000002,8,101
4000101,215,fixed_observation_count,12,acid,far,single,1,1.59,1.589,0.17792485481950995,1,[4.552143840696033],[4.580618787669995],2.8519120375743435e-06,2.4438411395723813e-06,5.550139206444982e-06,1.4634680422778809e-05,1.2388189569745026e-05,3.0306967013338237e-05,3.0679716153892484e-05,2.5419729815229973e-05,6.825531435117327e-05,28.57356487126072,0.0010875148794612217,0.0018210000000000001,12,101
4000101,215,natural_control_end,5,acid,far,single,1,1.66,1.589,0.17792475123393642,1,[4.552143840696033],[4.580615525894572],5.0542511648659086e-06,4.3398232177353866e-06,9.734290916885158e-06,2.606808459879062e-05,2.2058581973181277e-05,5.427224178333745e-05,5.542311515707157e-05,4.561849082125368e-05,0.0001260482950158348,27.18356487126072,0.0010875148794612217,0.0016820000000000001,5,101
4000101,216,fixed_observation_count,0,base,far,separated,2,4.78,7.01,0.11210737216478374,1,"[4.704507750866014, 6.840168172995989]",[5.200771031985141],0.002284235377995298,0.0019777209959755343,0.003988562619438696,0.01151853038391693,0.009933835335152309,0.021704417904294004,0.023659742892370925,0.020157823447431455,0.0486983171961306,8.649517939474961,0.00041962771324573927,0.0,0,101
4000101,216,fixed_observation_count,1,base,far,separated,2,6.61,7.01,0.08366498318375273,2,"[4.704507750866014, 6.840168172995989]","[4.344202516905354, 6.563634426406734]",0.0002802244364727553,0.00024123058018238398,0.0005426173010061319,0.001602090451167306,0.001219234099001453,0.004093463839412337,0.004271505640915941,0.0027254335850542782,0.01204100971244415,14.839517939474963,0.0010386277132457392,0.0,1,101
4000101,216,fixed_observation_count,2,base,far,separated,2,6.85,7.01,0.08568758993760858,2,"[4.704507750866014, 6.840168172995989]","[4.344161587054844, 6.493261750058331]",0.0005886465967040463,0.0005092853401203598,0.0010579793482481392,0.0030430116330498677,0.002577618831985964,0.006459284954598132,0.006732972270542988,0.0053629475602917165,0.016655517828944255,15.919517939474963,0.0011466277132457393,0.0,2,101
4000101,216,fixed_observation_count,3,base,far,separated,2,7.03,7.01,0.08795879874672087,2,"[4.704507750866014, 6.840168172995989]","[4.318606383845442, 6.512402973518445]",0.00012046771612548245,0.000104280078733207,0.00021215528200713152,0.0006169231001752471,0.0005291377480342181,0.0012147236342112677,0.0013334506050439285,0.0011105073039123891,0.003007034388080143,16.699517939474962,0.0012246277132457392,0.0,3,101
4000101,216,fixed_observation_count,5,base,far,separated,2,7.01,7.01,0.08797685288239881,2,"[4.704507750866014, 6.840168172995989]","[4.318691150400571, 6.513016513796715]",0.00010735127074757481,9.293170017385422e-05,0.00018848690199213536,0.0005485058891020922,0.0004711619057728824,0.0010658961400249467,0.0011767725061590842,0.0009859720688811062,0.0025950342043774555,16.79951793947496,0.0012246277132457392,1e-05,5,101
4000101,216,fixed_observation_count,8,base,far,separated,2,7.01,7.01,0.08797875452142542,2,"[4.704507750866014, 6.840168172995989]","[4.318617560210238, 6.51294783187733]",0.00010609642769965837,9.184594970823168e-05,0.00018622417374025702,0.0005419769474762277,0.0004656221628485881,0.0010517321881522435,0.0011619404392142463,0.0009741244454329656,0.0025561907709690246,16.829517939474965,0.0012256277132457391,1.2000000000000002e-05,8,101
4000101,216,fixed_observation_count,12,base,far,separated,2,7.01,7.01,0.08798212289552546,2,"[4.704507750866014, 6.840168172995989]","[4.318444946535855, 6.512763007226973]",0.0001048439072166808,9.076200328133822e-05,0.00018398513719475318,0.0005355218287354694,0.0004601193073693593,0.0010382289769772512,0.0011477262084505517,0.0009625568096745057,0.0025211783473633176,16.86951793947497,0.001227627713245739,1.4000000000000003e-05,12,101
4000101,216,natural_control_end,3,base,far,separated,2,7.03,7.01,0.08795879874672087,2,"[4.704507750866014, 6.840168172995989]","[4.318606383845442, 6.512402973518445]",0.00012046771612548245,0.000104280078733207,0.00021215528200713152,0.0006169231001752471,0.0005291377480342181,0.0012147236342112677,0.0013334506050439285,0.0011105073039123891,0.003007034388080143,16.699517939474962,0.0012246277132457392,0.0,3,101
4000101,217,fixed_observation_count,0,acid,near,single,1,3.84,3.436,0.10619101300788818,1,[3.334421013848466],[5.1662768630906655],0.00988494935647051,0.008555666283696457,0.017504260583276476,0.05069976977138868,0.043398405149490976,0.10147568943551732,0.11054753980455184,0.0912197993113503,0.2573663044121055,13.431021490226017,0.0006178268522064079,0.0,0,101
4000101,217,fixed_observation_count,1,acid,near,single,1,3.25,3.436,0.10012837300557634,1,[3.334421013848466],[5.385118712810499],0.002434087470149163,0.002105409812412147,0.0043946127263865264,0.01223246481070979,0.010489402645142249,0.02437895397216039,0.024953074074051344,0.020871807743976477,0.055307111583267954,16.031021490226017,0.0006178268522064079,0.00026,1,101
