algorithm,initialization,seed,task_seed,task_id,acid_type,pka_values,initial_ph,target_ph,true_success,strict_success,severe_failure,measured_success,false_stop,steps,overshoots,final_abs_error,final_measured_abs_error,total_volume_ml,acid_added_ml,base_added_ml,final_true_ph,final_measured_ph
a2c,imitation,101,200101,284,monoprotic,[5.941100539419429],3.47,3.15,1,0,0,1,0,2,0,0.09858970462810257,0.09858970462810257,0.04,0.04,0.0,3.2485897046281025,3.2485897046281025
a2c,imitation,101,200101,285,triprotic,"[3.0493957176003557, 5.324863804191165, 7.998384889175988]",2.04,10.18,1,0,0,1,0,12,4,0.08841143578290911,0.08841143578290911,36.010000000000005,1.52,34.49,10.09158856421709,10.09158856421709
a2c,imitation,101,200101,286,diprotic,"[3.217285423210408, 4.7948925738782595]",2.12,7.07,1,0,0,1,0,15,4,0.081425097472966,0.081425097472966,27.630000000000003,2.8499999999999996,24.780000000000005,6.988574902527034,6.988574902527034
a2c,imitation,101,200101,287,monoprotic,[5.055310588060241],3.03,5.38,1,0,0,1,0,8,0,0.07808168385497982,0.07808168385497982,7.02,0.0,7.02,5.30191831614502,5.30191831614502
a2c,imitation,101,200101,288,monoprotic,[4.936026491947102],2.97,8.94,0,0,0,0,0,50,44,0.23047854244708965,0.23047854244708965,25.18000000000003,7.089999999999996,18.090000000000035,8.70952145755291,8.70952145755291
a2c,imitation,101,200101,289,monoprotic,[3.6374906368518154],2.33,5.98,1,1,0,1,0,9,7,0.0003521567955608873,0.0003521567955608873,15.649999999999999,2.35,13.299999999999999,5.980352156795561,5.980352156795561
a2c,imitation,101,200101,290,triprotic,"[3.7350728503530766, 4.905319885282621, 7.5086280819849245]",2.38,2.67,1,0,0,1,0,1,1,0.055093767963699136,0.055093767963699136,0.77,0.0,0.77,2.725093767963699,2.725093767963699
a2c,imitation,101,200101,291,diprotic,"[2.9411967750527372, 6.885544865322757]",1.99,5.09,1,0,0,1,0,9,3,0.061270857080817365,0.061270857080817365,14.050000000000002,1.4600000000000002,12.590000000000002,5.151270857080817,5.151270857080817
a2c,imitation,101,200101,292,triprotic,"[3.8463780395884646, 4.930683915582648, 7.384510911988361]",2.43,5.32,1,0,0,1,0,10,0,0.08409510899975459,0.08409510899975459,18.180000000000003,0.0,18.180000000000003,5.235904891000246,5.235904891000246
a2c,imitation,101,200101,293,triprotic,"[3.969521021733579, 5.088314380840428, 6.659363234296411]",2.49,7.34,1,1,0,1,0,10,0,0.03730576846632161,0.03730576846632161,30.94,0.0,30.94,7.302694231533678,7.302694231533678
a2c,imitation,101,200101,294,monoprotic,[2.6148101566234576],1.84,7.7,0,0,1,0,0,50,45,1.7055809937417505,1.7055809937417505,28.310000000000024,8.649999999999997,19.66000000000003,9.40558099374175,9.40558099374175
a2c,imitation,101,200101,295,monoprotic,[2.3672947398231465],1.73,2.54,1,0,0,1,0,6,0,0.07347283825860362,0.07347283825860362,5.56,0.0,5.56,2.4665271617413964,2.4665271617413964
a2c,imitation,101,200101,296,diprotic,"[3.760266538728981, 5.458773106832663]",2.39,3.17,1,1,0,1,0,1,0,0.016119862886553094,0.016119862886553094,2.11,0.0,2.11,3.153880137113447,3.153880137113447
a2c,imitation,101,200101,297,monoprotic,[3.9300852903659123],2.47,9.75,1,0,0,1,0,11,6,0.06743047945201397,0.06743047945201397,30.58,9.78,20.8,9.682569520547986,9.682569520547986
a2c,imitation,101,200101,298,triprotic,"[2.810165303857428, 4.3936485267780805, 7.571469979973008]",1.93,4.17,1,0,0,1,0,7,0,0.0997778631516848,0.0997778631516848,14.0,0.0,14.0,4.070222136848315,4.070222136848315
a2c,imitation,101,200101,299,triprotic,"[2.938631229156167, 4.375442798551174, 6.390638124008996]",1.99,7.97,1,1,0,1,0,10,2,0.012352569289505233,0.012352569289505233,33.47,0.38,33.089999999999996,7.9576474307104945,7.9576474307104945
a2c,imitation,101,200101,300,diprotic,"[2.886146257007209, 6.528360027342013]",1.97,9.63,1,1,0,1,0,12,5,0.03340728290378969,0.03340728290378969,28.19,3.09,25.1,9.66340728290379,9.66340728290379
a2c,imitation,101,200101,301,diprotic,"[3.4873775433866614, 4.277875816022606]",2.25,3.74,1,0,0,1,0,8,0,0.09008075606310761,0.09008075606310761,8.370000000000001,0.0,8.370000000000001,3.6499192439368926,3.6499192439368926
a2c,imitation,101,200101,302,diprotic,"[3.3256431936904285, 6.805501133554203]",2.18,2.2,1,1,0,1,0,0,0,0.022265941314981497,0.022265941314981497,0.0,0.0,0.0,2.1777340586850187,2.1777340586850187
a2c,imitation,101,200101,303,monoprotic,[2.6722664596891677],1.87,5.97,0,0,1,0,0,50,43,1.6606469440460208,1.6606469440460208,18.979999999999993,3.989999999999995,14.989999999999998,7.6306469440460205,7.6306469440460205
a2c,imitation,101,200101,304,diprotic,"[3.5672641154636544, 4.141910115154031]",2.29,6.79,1,0,0,1,0,8,5,0.09236096687614914,0.09236096687614914,27.36,2.6900000000000004,24.669999999999998,6.882360966876149,6.882360966876149
a2c,imitation,101,200101,305,triprotic,"[3.115578843873453, 4.329040896106864, 6.010663711006886]",2.07,2.76,1,0,0,1,0,3,0,0.08645411670819136,0.08645411670819136,2.74,0.0,2.74,2.6735458832918084,2.6735458832918084
a2c,imitation,101,200101,306,triprotic,"[3.4324277581918716, 4.103855342508376, 6.0179401982788665]",2.22,9.86,1,1,0,1,0,17,6,0.00014882780611458202,0.00014882780611458202,46.41999999999999,6.6899999999999995,39.72999999999999,9.859851172193885,9.859851172193885
a2c,imitation,101,200101,307,monoprotic,[3.4847563011048797],2.25,3.79,1,0,0,1,0,5,0,0.09334762692655207,0.09334762692655207,6.779999999999999,0.0,6.779999999999999,3.696652373073448,3.696652373073448
a2c,imitation,101,200101,308,monoprotic,[3.4381605758686953],2.23,6.7,0,0,1,0,0,50,43,1.312586176395416,1.312586176395416,17.739999999999995,3.3699999999999957,14.369999999999997,8.012586176395416,8.012586176395416
a2c,imitation,101,200101,309,triprotic,"[3.2453524816771084, 5.2479268645065815, 7.827024286914373]",2.14,4.09,1,0,0,1,0,5,0,0.08853046222415273,0.08853046222415273,9.920000000000002,0.0,9.920000000000002,4.001469537775847,4.001469537775847
a2c,imitation,101,200101,310,monoprotic,[3.0806505463132123],2.06,8.01,0,0,1,0,0,50,41,1.3895898216962816,1.3895898216962816,28.870000000000026,8.929999999999998,19.940000000000026,9.399589821696281,9.399589821696281
a2c,imitation,101,200101,311,triprotic,"[3.4004038940199104, 5.33772754238854, 6.722682122675221]",2.21,6.17,1,0,0,1,0,10,0,0.09381612023746122,0.09381612023746122,22.330000000000005,0.0,22.330000000000005,6.076183879762539,6.076183879762539
a2c,imitation,101,200101,312,diprotic,"[2.1130847118989813, 5.319016955895841]",1.62,5.92,1,0,0,1,0,7,0,0.07816288511268787,0.07816288511268787,19.460000000000004,0.0,19.460000000000004,5.841837114887312,5.841837114887312
a2c,imitation,101,200101,313,monoprotic,[5.036144822634839],3.02,10.62,1,0,0,1,0,10,5,0.08512380381114859,0.08512380381114859,26.47,7.640000000000001,18.83,10.705123803811148,10.705123803811148
a2c,imitation,101,200101,314,diprotic,"[3.279070630903791, 6.372316423917904]",2.16,9.08,1,1,0,1,0,12,6,0.04955423243343837,0.04955423243343837,27.380000000000003,2.6999999999999997,24.680000000000003,9.030445767566562,9.030445767566562
a2c,imitation,101,200101,315,monoprotic,[5.813170499519784],3.41,10.96,1,0,0,1,0,8,4,0.0906669819168755,0.0906669819168755,24.14,6.44,17.7,10.869333018083125,10.869333018083125
a2c,imitation,101,200101,316,diprotic,"[2.821369207565945, 4.800508192121609]",1.94,9.92,1,1,0,1,0,10,5,0.04799173764884479,0.04799173764884479,32.14,5.05,27.090000000000003,9.967991737648845,9.967991737648845
a2c,imitation,101,200101,317,diprotic,"[3.8897838980047235, 4.89073248700441]",2.45,3.73,1,0,0,1,0,3,0,0.09889494783827102,0.09889494783827102,4.22,0.0,4.22,3.631105052161729,3.631105052161729
a2c,imitation,101,200101,318,monoprotic,[3.1820800075587585],2.11,9.13,0,0,1,0,0,50,28,1.3246098208427437,1.3246098208427437,31.02000000000001,10.009999999999994,21.010000000000016,7.805390179157257,7.805390179157257
a2c,imitation,101,200101,319,triprotic,"[3.741351145138044, 5.866330813203071, 7.633822066239205]",2.38,6.95,1,0,0,1,0,8,0,0.09147930798935722,0.09147930798935722,22.570000000000007,0.0,22.570000000000007,6.858520692010643,6.858520692010643
a2c,imitation,101,200101,320,triprotic,"[3.6345580721130046, 4.91493890626646, 6.804348001369497]",2.33,6.85,1,0,0,1,0,10,0,0.08675970474141614,0.08675970474141614,27.119999999999997,0.0,27.119999999999997,6.7632402952585835,6.7632402952585835
a2c,imitation,101,200101,321,triprotic,"[3.134713773288416, 5.6734467196814595, 7.030355536293843]",2.09,8.34,1,1,0,1,0,7,1,0.022648958805948638,0.022648958805948638,32.51,0.0,32.51,8.362648958805948,8.362648958805948
a2c,imitation,101,200101,322,monoprotic,[2.9571869352265607],2.0,6.86,0,0,1,0,0,50,43,0.8939683580398556,0.8939683580398556,20.939999999999994,4.969999999999996,15.969999999999997,7.753968358039856,7.753968358039856
a2c,imitation,101,200101,323,monoprotic,[4.414571028378217],2.71,2.18,1,0,0,1,0,2,1,0.06707027466443849,0.06707027466443849,2.0300000000000002,1.49,0.54,2.1129297253355617,2.1129297253355617
a2c,imitation,101,200101,324,diprotic,"[2.2556920601443613, 4.672240059797152]",1.68,9.34,1,1,0,1,0,10,5,0.037375736832618855,0.037375736832618855,31.849999999999994,4.92,26.929999999999996,9.377375736832619,9.377375736832619
a2c,imitation,101,200101,325,monoprotic,[2.854423341629686],1.95,7.51,0,0,0,0,0,50,45,0.15673588752746603,0.15673588752746603,27.28000000000003,8.139999999999997,19.140000000000033,7.666735887527466,7.666735887527466
a2c,imitation,101,200101,326,triprotic,"[2.804553644922346, 5.836075583850203, 7.396327582377888]",1.93,2.48,1,0,0,1,0,4,0,0.054206020784913544,0.054206020784913544,2.73,0.0,2.73,2.4257939792150864,2.4257939792150864
a2c,imitation,101,200101,327,triprotic,"[3.6845837244169424, 4.953478915758417, 6.085335344453572]",2.35,10.35,1,1,0,1,0,8,2,0.01784187359735334,0.01784187359735334,45.13999999999999,6.01,39.129999999999995,10.332158126402646,10.332158126402646
a2c,imitation,101,200101,328,triprotic,"[3.2592100878982118, 4.235765953140768, 7.786469932316397]",2.14,6.73,1,0,0,1,0,4,1,0.0968945744493972,0.0968945744493972,23.06,0.0,23.06,6.826894574449398,6.826894574449398
a2c,imitation,101,200101,329,triprotic,"[2.824247106287441, 5.735075097940657, 7.869014845494966]",1.94,5.71,1,0,0,1,0,7,0,0.05622856019268507,0.05622856019268507,16.02,0.0,16.02,5.653771439807315,5.653771439807315
a2c,imitation,101,200101,330,triprotic,"[2.456878101329747, 4.503970380217999, 6.421191762974184]",1.77,4.2,1,0,0,1,0,6,0,0.09844402791641205,0.09844402791641205,13.899999999999999,0.0,13.899999999999999,4.101555972083588,4.101555972083588
a2c,imitation,101,200101,331,triprotic,"[3.4423696807295228, 5.076492734822295, 6.292630528701494]",2.23,2.05,1,0,0,1,0,1,0,0.07026864839572244,0.07026864839572244,0.36,0.36,0.0,2.1202686483957223,2.1202686483957223
a2c,imitation,101,200101,332,diprotic,"[3.9350400837708595, 5.639720959112904]",2.47,3.24,1,0,0,1,0,1,1,0.06946590387611629,0.06946590387611629,2.06,0.0,2.06,3.3094659038761165,3.3094659038761165
a2c,imitation,101,200101,333,diprotic,"[3.478488111895131, 4.435702962385612]",2.25,7.9,0,0,0,0,0,50,40,0.42801901847124135,0.42801901847124135,31.330000000000027,4.669999999999996,26.660000000000032,7.471980981528759,7.471980981528759
a2c,imitation,101,200101,334,monoprotic,[4.475051550694449],2.74,10.13,1,1,0,1,0,12,6,0.011851424463094062,0.011851424463094062,27.110000000000007,8.03,19.080000000000005,10.118148575536907,10.118148575536907
a2c,imitation,101,200101,335,diprotic,"[3.667101590468465, 4.780074143434585]",2.34,8.05,0,0,1,0,0,50,41,0.5482903987169259,0.5482903987169259,31.180000000000028,4.589999999999997,26.590000000000032,8.598290398716927,8.598290398716927
a2c,imitation,101,200101,336,monoprotic,[3.372271890629808],2.2,4.21,1,1,0,1,0,5,0,0.02816710729617622,0.02816710729617622,9.51,0.0,9.51,4.181832892703824,4.181832892703824
a2c,imitation,101,200101,337,diprotic,"[2.0081208446137286, 6.289079948566132]",1.57,6.49,1,0,0,1,0,6,0,0.09130848556582372,0.09130848556582372,17.189999999999998,0.0,17.189999999999998,6.3986915144341765,6.3986915144341765
a2c,imitation,101,200101,338,triprotic,"[2.0480393507569143, 5.469896566656811, 6.714161057264336]",1.59,2.99,1,0,0,1,0,5,0,0.08279867060831769,0.08279867060831769,9.44,0.0,9.44,2.9072013293916825,2.9072013293916825
a2c,imitation,101,200101,339,diprotic,"[3.3025255034735927, 4.175182791083982]",2.16,9.24,0,0,0,0,0,50,37,0.13696695327758768,0.13696695327758768,31.27000000000002,4.629999999999996,26.640000000000025,9.376966953277588,9.376966953277588
a2c,imitation,101,200101,340,monoprotic,[2.681430472438415],1.87,6.78,0,0,1,0,0,50,40,1.0318690750002864,1.0318690750002864,21.250000000000014,5.129999999999997,16.120000000000015,5.748130924999714,5.748130924999714
a2c,imitation,101,200101,341,diprotic,"[2.08817523372036, 4.264957174358356]",1.6,9.89,1,1,0,1,0,7,2,0.04441065654158649,0.04441065654158649,31.849999999999998,4.91,26.939999999999998,9.845589343458414,9.845589343458414
a2c,imitation,101,200101,342,triprotic,"[3.0450444375903087, 5.460720844979318, 6.32776914521751]",2.04,11.0,1,0,0,1,0,7,2,0.09128479775972664,0.09128479775972664,40.86,3.72,37.14,10.908715202240273,10.908715202240273
a2c,imitation,101,200101,343,diprotic,"[3.271133429807496, 4.994459431576638]",2.15,4.12,1,0,0,1,0,6,0,0.08398003817012079,0.08398003817012079,10.45,0.0,10.45,4.036019961829879,4.036019961829879
a2c,imitation,101,200101,344,triprotic,"[3.4514507819493567, 5.602877660881126, 6.988791830907271]",2.24,10.01,1,1,0,1,0,8,4,0.010351860187947537,0.010351860187947537,39.76,3.3600000000000003,36.4,9.999648139812052,9.999648139812052
a2c,imitation,101,200101,345,triprotic,"[3.757896868925276, 5.701208776984393, 7.566989789488763]",2.39,10.35,1,0,0,1,0,10,5,0.08691312707960641,0.08691312707960641,38.3,2.5900000000000003,35.709999999999994,10.436913127079606,10.436913127079606
a2c,imitation,101,200101,346,diprotic,"[2.656163741725951, 4.954422510451381]",1.86,3.4,1,1,0,1,0,6,0,0.04033121969259801,0.04033121969259801,9.36,0.0,9.36,3.359668780307402,3.359668780307402
a2c,imitation,101,200101,347,monoprotic,[5.580168853614572],3.29,4.52,1,1,0,1,0,5,1,0.042842119994457306,0.042842119994457306,4.779999999999999,1.9100000000000001,2.8699999999999997,4.562842119994457,4.562842119994457
a2c,imitation,101,200101,348,monoprotic,[5.712383521141575],3.36,5.97,0,0,1,0,0,50,0,1.4038385451846986,1.4038385451846986,0.7300000000000003,0.0,0.7300000000000003,4.566161454815301,4.566161454815301
a2c,imitation,101,200101,349,triprotic,"[3.0000640765534383, 5.406768374671204, 6.290962815864339]",2.02,2.41,1,0,0,1,0,2,0,0.07417831139551723,0.07417831139551723,1.3900000000000001,0.0,1.3900000000000001,2.335821688604483,2.335821688604483
a2c,imitation,101,200101,350,monoprotic,[2.9683582032927993],2.01,10.17,1,0,0,1,0,12,6,0.09042871005833142,0.09042871005833142,30.630000000000003,9.790000000000001,20.84,10.079571289941669,10.079571289941669
a2c,imitation,101,200101,351,monoprotic,[5.091022097181362],3.05,10.9,1,0,0,1,0,8,4,0.08912471795920318,0.08912471795920318,26.099999999999998,7.430000000000001,18.669999999999998,10.810875282040797,10.810875282040797
a2c,imitation,101,200101,352,diprotic,"[2.2780181750459954, 6.865735872200444]",1.69,2.48,1,0,0,1,0,6,0,0.07279828494618412,0.07279828494618412,5.66,0.0,5.66,2.407201715053816,2.407201715053816
a2c,imitation,101,200101,353,triprotic,"[2.245557941930703, 5.734502733477443, 7.5783348211068935]",1.67,5.12,1,0,0,1,0,4,0,0.0555299257877051,0.0555299257877051,12.930000000000001,0.0,12.930000000000001,5.064470074212295,5.064470074212295
a2c,imitation,101,200101,354,triprotic,"[3.367981470857053, 4.292576597523383, 7.546845145906992]",2.19,3.76,1,0,0,1,0,8,0,0.09568309955444398,0.09568309955444398,9.25,0.0,9.25,3.664316900445556,3.664316900445556
a2c,imitation,101,200101,355,triprotic,"[2.096185712172823, 5.097517013655041, 7.46270872210431]",1.61,5.15,1,0,0,1,0,7,0,0.06872981222695707,0.06872981222695707,16.42,0.0,16.42,5.081270187773043,5.081270187773043
a2c,imitation,101,200101,356,diprotic,"[3.495523224796533, 5.015018674152603]",2.26,5.68,1,0,0,1,0,8,0,0.06516403108951607,0.06516403108951607,19.759999999999998,0.0,19.759999999999998,5.614835968910484,5.614835968910484
a2c,imitation,101,200101,357,triprotic,"[3.4201610622622343, 5.34716056700039, 7.823019558323697]",2.22,10.52,1,0,0,1,0,11,5,0.07621995710767848,0.07621995710767848,39.300000000000004,3.0600000000000005,36.24,10.596219957107678,10.596219957107678
a2c,imitation,101,200101,358,diprotic,"[3.958083306378084, 6.886051504897785]",2.49,6.4,1,0,0,1,0,4,0,0.0855100859975213,0.0855100859975213,13.280000000000001,0.0,13.280000000000001,6.314489914002479,6.314489914002479
a2c,imitation,101,200101,359,diprotic,"[3.602752746124186, 5.6460876883783415]",2.31,7.92,1,0,0,1,0,11,6,0.08192841855809085,0.08192841855809085,26.810000000000002,2.4399999999999995,24.370000000000005,7.838071581441909,7.838071581441909
a2c,imitation,101,200101,360,monoprotic,[2.053418297962544],1.59,5.18,1,1,0,1,0,13,5,0.008335120677948282,0.008335120677948282,18.99,3.9999999999999996,14.99,5.188335120677948,5.188335120677948
a2c,imitation,101,200101,361,triprotic,"[3.813668822971666, 4.769617715386804, 6.504981517196881]",2.41,7.15,1,1,0,1,0,10,0,0.04097111922455987,0.04097111922455987,30.790000000000003,0.0,30.790000000000003,7.1090288807754405,7.1090288807754405
a2c,imitation,101,200101,362,monoprotic,[4.07235056220649],2.54,6.39,1,0,0,1,0,10,4,0.05593819111585585,0.05593819111585585,15.26,2.16,13.1,6.334061808884144,6.334061808884144
a2c,imitation,101,200101,363,diprotic,"[3.072144091773451, 4.520318762088918]",2.05,7.44,0,0,0,0,0,50,39,0.11527133494615516,0.11527133494615516,31.470000000000027,4.739999999999997,26.73000000000003,7.5552713349461555,7.5552713349461555
a2c,imitation,101,200101,364,triprotic,"[2.5585268089502735, 5.432292099193426, 7.641676187006704]",1.82,4.83,1,0,0,1,0,4,0,0.07074869710602805,0.07074869710602805,12.860000000000001,0.0,12.860000000000001,4.759251302893972,4.759251302893972
a2c,imitation,101,200101,365,diprotic,"[3.524267690162723, 4.433770727508239]",2.27,5.28,1,1,0,1,0,8,0,0.036423768412787716,0.036423768412787716,20.470000000000002,0.0,20.470000000000002,5.2435762315872125,5.2435762315872125
a2c,imitation,101,200101,366,diprotic,"[2.3222436999224003, 6.212148656829717]",1.71,7.68,1,1,0,1,0,6,1,0.028217751118354784,0.028217751118354784,21.88,0.11,21.77,7.7082177511183545,7.7082177511183545
a2c,imitation,101,200101,367,monoprotic,[5.11235883700758],3.06,10.19,1,0,0,1,0,14,5,0.06131145492196133,0.06131145492196133,28.29,8.609999999999998,19.680000000000003,10.25131145492196,10.25131145492196
a2c,imitation,101,200101,368,monoprotic,[4.115906263239598],2.56,10.94,1,0,0,1,0,4,1,0.05666438531130602,0.05666438531130602,24.270000000000003,6.460000000000001,17.810000000000002,10.996664385311306,10.996664385311306
a2c,imitation,101,200101,369,monoprotic,[3.067667829387726],2.05,2.32,1,0,0,1,0,1,0,0.07473111906467222,0.07473111906467222,0.77,0.0,0.77,2.2452688809353276,2.2452688809353276
a2c,imitation,101,200101,370,triprotic,"[2.8479975028881572, 5.045243232011858, 6.654856775792886]",1.95,9.73,1,1,0,1,0,17,5,0.021472223550080827,0.021472223550080827,40.04,3.5099999999999993,36.53,9.751472223550081,9.751472223550081
a2c,imitation,101,200101,371,monoprotic,[3.7197129667032125],2.37,5.43,1,1,0,1,0,6,3,0.023987718792632506,0.023987718792632506,13.16,1.18,11.98,5.453987718792632,5.453987718792632
a2c,imitation,101,200101,372,diprotic,"[2.8550549949550184, 6.63426517035095]",1.95,2.99,1,0,0,1,0,5,0,0.09405137088673676,0.09405137088673676,5.55,0.0,5.55,2.8959486291132635,2.8959486291132635
a2c,imitation,101,200101,373,monoprotic,[5.0926806689040465],3.05,6.92,1,1,0,1,0,6,3,0.0036131293000654097,0.0036131293000654097,12.780000000000003,0.97,11.810000000000002,6.923613129300065,6.923613129300065
a2c,imitation,101,200101,374,diprotic,"[2.2267054901587864, 4.385475731851284]",1.67,3.88,1,0,0,1,0,6,0,0.06465563701465715,0.06465563701465715,13.030000000000001,0.0,13.030000000000001,3.8153443629853427,3.8153443629853427
a2c,imitation,101,200101,375,diprotic,"[2.1308545304655455, 5.341526911795782]",1.62,6.75,1,1,0,1,0,7,3,0.0037044243654236197,0.0037044243654236197,22.67,0.54,22.130000000000003,6.753704424365424,6.753704424365424
a2c,imitation,101,200101,376,diprotic,"[3.0019302997385124, 5.641236931471592]",2.02,10.7,1,1,0,1,0,9,4,0.04249212499707866,0.04249212499707866,30.830000000000002,4.32,26.51,10.65750787500292,10.65750787500292
a2c,imitation,101,200101,377,diprotic,"[3.241545646189973, 5.031985267967901]",2.14,5.07,1,0,0,1,0,8,0,0.060953915330465236,0.060953915330465236,16.21,0.0,16.21,5.009046084669535,5.009046084669535
a2c,imitation,101,200101,378,monoprotic,[5.379132180433045],3.19,5.5,0,0,1,0,0,50,0,1.240342105695163,1.240342105695163,0.7700000000000004,0.0,0.7700000000000004,4.259657894304837,4.259657894304837
a2c,imitation,101,200101,379,triprotic,"[3.688077483769696, 4.199706295048955, 7.5830107187682625]",2.35,5.4,1,1,0,1,0,7,0,0.041796675074147416,0.041796675074147416,21.319999999999997,0.0,21.319999999999997,5.358203324925853,5.358203324925853
a2c,imitation,101,200101,380,triprotic,"[3.879571672647486, 4.615389051375315, 7.099647572780586]",2.44,10.71,1,1,0,1,0,8,3,0.004567669434472066,0.004567669434472066,41.61,4.17,37.44,10.714567669434473,10.714567669434473
a2c,imitation,101,200101,381,diprotic,"[2.6832297859029692, 6.023312038867591]",1.87,5.28,1,0,0,1,0,3,0,0.08755810868868164,0.08755810868868164,12.38,0.0,12.38,5.192441891311319,5.192441891311319
a2c,imitation,101,200101,382,diprotic,"[2.143399978007685, 5.155427468575962]",1.63,7.38,1,0,0,1,0,14,4,0.08972463209182013,0.08972463209182013,26.000000000000004,2.04,23.960000000000004,7.29027536790818,7.29027536790818
a2c,imitation,101,200101,383,diprotic,"[3.4079487665563613, 6.720163297540875]",2.22,6.7,1,0,0,1,0,6,0,0.08208718456735387,0.08208718456735387,15.850000000000001,0.0,15.850000000000001,6.617912815432646,6.617912815432646
a2c,imitation,101,200101,384,diprotic,"[3.5855935422304634, 6.456576866933321]",2.3,6.75,1,0,0,1,0,7,0,0.09485381131526083,0.09485381131526083,17.73,0.0,17.73,6.655146188684739,6.655146188684739
a2c,imitation,101,200101,385,triprotic,"[2.0090362504523984, 4.777058222956196, 6.637666873901812]",1.57,4.31,1,0,0,1,0,5,0,0.054638675765599665,0.054638675765599665,13.490000000000002,0.0,13.490000000000002,4.2553613242344,4.2553613242344
a2c,imitation,101,200101,386,diprotic,"[2.3946657696742255, 4.487295446514032]",1.74,5.08,1,1,0,1,0,8,0,0.04243609218799982,0.04243609218799982,19.57,0.0,19.57,5.037563907812,5.037563907812
a2c,imitation,101,200101,387,triprotic,"[3.982258767973252, 5.6258448674192545, 7.6947529132124615]",2.5,9.09,1,1,0,1,0,10,3,0.02181492335163071,0.02181492335163071,33.720000000000006,0.56,33.160000000000004,9.11181492335163,9.11181492335163
a2c,imitation,101,200101,388,diprotic,"[2.4272704847031776, 5.024080866918349]",1.76,2.53,1,0,0,1,0,6,0,0.06454522004176377,0.06454522004176377,5.209999999999999,0.0,5.209999999999999,2.465454779958236,2.465454779958236
a2c,imitation,101,200101,389,diprotic,"[3.752741519314212, 4.5645765828704485]",2.38,3.49,1,0,0,1,0,3,0,0.0983315663963733,0.0983315663963733,3.65,0.0,3.65,3.391668433603627,3.391668433603627
a2c,imitation,101,200101,390,triprotic,"[2.441552573438108, 5.273682462102661, 6.637774205366892]",1.76,2.46,1,0,0,1,0,5,0,0.09408419800180123,0.09408419800180123,4.37,0.0,4.37,2.3659158019981987,2.3659158019981987
a2c,imitation,101,200101,391,triprotic,"[2.2639350404871523, 4.974143161964358, 6.040744150702702]",1.68,3.73,1,1,0,1,0,4,0,0.029003020772943255,0.029003020772943255,11.13,0.0,11.13,3.7009969792270567,3.7009969792270567
a2c,imitation,101,200101,392,triprotic,"[2.8346945567252355, 4.693965389259151, 7.781792980036654]",1.94,7.14,1,1,0,1,0,6,0,0.02212188979377938,0.02212188979377938,23.92,0.0,23.92,7.11787811020622,7.11787811020622
a2c,imitation,101,200101,393,monoprotic,[3.9297093477098892],2.47,6.88,1,0,0,1,0,10,5,0.09086900845170032,0.09086900845170032,16.75,2.88,13.87,6.9708690084517,6.9708690084517
a2c,imitation,101,200101,394,monoprotic,[4.594888142583837],2.8,6.25,1,0,0,1,0,4,1,0.05591898527927697,0.05591898527927697,11.870000000000001,0.54,11.330000000000002,6.305918985279277,6.305918985279277
a2c,imitation,101,200101,395,diprotic,"[3.9694370586352496, 6.987510274599307]",2.49,8.68,1,1,0,1,0,7,1,0.03612475533038406,0.03612475533038406,22.14,0.16999999999999998,21.97,8.716124755330384,8.716124755330384
a2c,imitation,101,200101,396,triprotic,"[3.043005670210754, 5.550851849863406, 6.062158233766301]",2.04,4.68,1,1,0,1,0,5,0,0.026723742492031022,0.026723742492031022,12.060000000000002,0.0,12.060000000000002,4.653276257507969,4.653276257507969
a2c,imitation,101,200101,397,triprotic,"[2.1888242953701456, 5.627935405325041, 7.542498621682765]",1.65,2.57,1,0,0,1,0,7,0,0.05700428271695257,0.05700428271695257,6.919999999999999,0.0,6.919999999999999,2.5129957172830473,2.5129957172830473
a2c,imitation,101,200101,398,monoprotic,[2.3784673808247274],1.73,5.51,1,1,0,1,0,14,6,0.043708125352859284,0.043708125352859284,18.91,3.9599999999999995,14.950000000000001,5.4662918746471405,5.4662918746471405
a2c,imitation,101,200101,399,triprotic,"[2.3939894732969864, 5.744428027814335, 6.9140421287539375]",1.74,10.74,1,0,0,1,0,9,4,0.06974784588441274,0.06974784588441274,42.83,4.79,38.04,10.670252154115587,10.670252154115587
a2c,imitation,101,200101,400,triprotic,"[3.1765210559771875, 4.354808637915813, 6.958841979518399]",2.1,6.32,1,0,0,1,0,6,0,0.09238758932799129,0.09238758932799129,23.580000000000002,0.0,23.580000000000002,6.227612410672009,6.227612410672009
a2c,imitation,101,200101,401,monoprotic,[5.31377599111789],3.16,4.25,1,1,0,1,0,4,1,0.028357341230730526,0.028357341230730526,4.74,1.9100000000000001,2.8299999999999996,4.2783573412307305,4.2783573412307305
a2c,imitation,101,200101,402,triprotic,"[3.9732649549931836, 5.066314413592962, 6.176380628326191]",2.49,4.96,1,0,0,1,0,11,0,0.09749544994061576,0.09749544994061576,14.430000000000001,0.0,14.430000000000001,4.862504550059384,4.862504550059384
a2c,imitation,101,200101,403,monoprotic,[2.064793126730121],1.6,10.69,1,1,0,1,0,11,5,0.010939196394756934,0.010939196394756934,30.810000000000002,9.799999999999999,21.01,10.700939196394756,10.700939196394756
