experiment,acid_type,true_buffer_count,step,current_pH,target_pH_x,abs_pH_error,posterior_mean_std,posterior_max_std,matched_pka_mae,matched_pka_rmse,matched_pka_max_abs_error,matched_within_0p5_frac,matched_within_1p0_frac,all_true_pkas_within_0p5,all_true_pkas_within_1p0,effective_pka_mae,unused_slot_mole_fraction,success_if_stop_now,previous_prediction_abs_error,posterior_pkas,posterior_stds,posterior_moles,effective_pkas,true_pkas,matched_slot_indices,unused_slot_indices,stage,steps_taken,success,final_pH,target_pH_y,final_abs_pH_error,final_matched_pka_mae,final_posterior_mean_std,final_unused_slot_mole_fraction
17,triprotic,3,6,5.85,5.78,0.0699999999999994,0.06289652289722267,0.08904641154645271,1.1238316924972513,1.1743989127504084,1.5269348537072536,0.0,0.3333333333333333,0.0,0.0,0.9955203119633299,0.0,1.0,0.5112973944284018,"[2.3094, 4.8385, 4.9945]","[0.0890, 0.0442, 0.0555]","[0.4282, 0.0649, 0.3202]","[2.5042, 5.3196, 4.9736]","[3.8363, 4.1453, 6.1458]","[0, 1, 2]",[],up_to_8_steps,6,True,5.85,5.78,0.0699999999999994,1.1238316924972513,0.06289652289722267,0.0
18,diprotic,2,6,6.62,6.71,0.08999999999999986,0.21900648045748916,0.2402496928800624,1.0149381992067508,1.1759272767646618,1.6088282665004474,0.5,0.5,0.0,0.0,1.0129984981481523,0.23728968216518864,1.0,2.6057146062422545,"[3.6124, 4.3051, 3.6716]","[0.2402, 0.2071, 0.2097]","[0.2919, 0.3406, 0.1968]","[3.5943, 4.2908, 3.6426]","[3.1914, 5.9139]","[0, 1]",[2],final,6,True,6.62,6.71,0.08999999999999986,1.0149381992067508,0.21900648045748916,0.23728968216518864
18,diprotic,2,0,2.42,6.71,4.29,0.20000000000000004,0.2,1.0127115860427387,1.183819168679505,1.6257719971180542,0.5,0.5,0.0,0.0,1.0127115860427387,0.23767043098148113,0.0,,"[3.5910, 4.2881, 3.6371]","[0.2000, 0.2000, 0.2000]","[0.2931, 0.3412, 0.1977]","[3.5910, 4.2881, 3.6371]","[3.1914, 5.9139]","[0, 1]",[2],initial,6,True,6.62,6.71,0.08999999999999986,1.0149381992067508,0.21900648045748916,0.23728968216518864
18,diprotic,2,6,6.62,6.71,0.08999999999999986,0.21900648045748916,0.2402496928800624,1.0149381992067508,1.1759272767646618,1.6088282665004474,0.5,0.5,0.0,0.0,1.0129984981481523,0.23728968216518864,1.0,2.6057146062422545,"[3.6124, 4.3051, 3.6716]","[0.2402, 0.2071, 0.2097]","[0.2919, 0.3406, 0.1968]","[3.5943, 4.2908, 3.6426]","[3.1914, 5.9139]","[0, 1]",[2],up_to_8_steps,6,True,6.62,6.71,0.08999999999999986,1.0149381992067508,0.21900648045748916,0.23728968216518864
19,triprotic,3,5,3.23,3.32,0.08999999999999986,0.19575428484315874,0.20074608456367588,1.4139665674064261,1.7402948208410869,2.8471097729783414,0.0,0.6666666666666666,0.0,0.0,1.406062863405505,0.0,1.0,1.047666799724102,"[4.8616, 5.0246, 3.5794]","[0.1991, 0.2007, 0.1875]","[0.3192, 0.1012, 0.2940]","[4.8738, 5.0381, 3.5813]","[2.9417, 5.6187, 7.8717]","[0, 1, 2]",[],final,5,True,3.23,3.32,0.08999999999999986,1.4139665674064261,0.19575428484315874,0.0
19,triprotic,3,0,2.22,3.32,1.0999999999999996,0.20000000000000004,0.2,1.4045535720919282,1.7297336738183842,2.8310549058972754,0.0,0.6666666666666666,0.0,0.0,1.4045535720919282,0.0,0.0,,"[4.8761, 5.0407, 3.5817]","[0.2000, 0.2000, 0.2000]","[0.3203, 0.1012, 0.2949]","[4.8761, 5.0407, 3.5817]","[2.9417, 5.6187, 7.8717]","[0, 1, 2]",[],initial,5,True,3.23,3.32,0.08999999999999986,1.4139665674064261,0.19575428484315874,0.0
19,triprotic,3,5,3.23,3.32,0.08999999999999986,0.19575428484315874,0.20074608456367588,1.4139665674064261,1.7402948208410869,2.8471097729783414,0.0,0.6666666666666666,0.0,0.0,1.406062863405505,0.0,1.0,1.047666799724102,"[4.8616, 5.0246, 3.5794]","[0.1991, 0.2007, 0.1875]","[0.3192, 0.1012, 0.2940]","[4.8738, 5.0381, 3.5813]","[2.9417, 5.6187, 7.8717]","[0, 1, 2]",[],up_to_8_steps,5,True,3.23,3.32,0.08999999999999986,1.4139665674064261,0.19575428484315874,0.0
20,diprotic,2,19,8.53,8.46,0.06999999999999851,0.18436812007004574,0.23956905338813053,0.16554079859279858,0.16567022618116148,0.17208815257556864,1.0,1.0,1.0,1.0,0.1820367413874735,0.4910911565798133,1.0,4.116205610074102,"[3.0530, 5.0274, 3.8259]","[0.0967, 0.2169, 0.2396]","[0.0387, 0.0029, 0.0401]","[3.0412, 4.9827, 3.8130]","[2.8940, 5.1995]","[0, 1]",[2],final,19,True,8.53,8.46,0.06999999999999851,0.16554079859279858,0.18436812007004574,0.4910911565798133
20,diprotic,2,0,2.47,8.46,5.99,0.20000000000000004,0.2,0.1849167399876146,0.1892451232218391,0.22515994979500942,1.0,1.0,1.0,1.0,0.1849167399876146,0.5231751048607818,0.0,,"[3.0386, 4.9743, 3.8107]","[0.2000, 0.2000, 0.2000]","[0.0369, 0.0005, 0.0411]","[3.0386, 4.9743, 3.8107]","[2.8940, 5.1995]","[0, 1]",[2],initial,19,True,8.53,8.46,0.06999999999999851,0.16554079859279858,0.18436812007004574,0.4910911565798133
20,diprotic,2,8,10.49,8.46,2.0299999999999994,0.17412869922756177,0.2164238194812524,0.1788573956944497,0.18329379453965616,0.21894039860272407,1.0,1.0,1.0,1.0,0.18388989574877357,0.5245018782032006,0.0,6.074950744174421,"[3.0327, 4.9805, 3.7876]","[0.1066, 0.1993, 0.2164]","[0.0362, 0.0022, 0.0423]","[3.0376, 4.9753, 3.8071]","[2.8940, 5.1995]","[0, 1]",[2],up_to_8_steps,19,True,8.53,8.46,0.06999999999999851,0.16554079859279858,0.18436812007004574,0.4910911565798133
